q,u,shape,scale,loglik,aic,bic,ks_p,n_exc,mrl
0.9,1.055615089792088,0.02666044532474253,0.6243009435437756,-154.4421148489418,312.8842296978836,320.13947192526484,0.7383524239373033,278,0.6413669069625936
0.9039583333333333,1.086227647993315,0.03823847055975135,0.6122255457367869,-146.21524781167403,296.43049562334807,303.6049929401486,0.772039586280857,267,0.6364933109400183
0.9079166666666667,1.1179678706975775,0.051495968932922256,0.5991439253528834,-138.04420521318718,280.08841042637437,287.17876531533346,0.8020220567829007,256,0.6314586828690043
0.911875,1.144253426766166,0.05144142205786609,0.6005857095732017,-132.68584951426155,269.3716990285231,276.37421544961256,0.7816891075661004,245,0.6329269298621998
0.9158333333333334,1.1688552384204836,0.04456420745506071,0.6091797625705897,-128.45414041991955,260.9082808398391,267.8189230705545,0.7351769378601065,234,0.637448754027666
0.9197916666666667,1.1913661310662598,0.029241476164304857,0.6269967241928613,-125.41143015881153,254.82286031762305,261.6372038605433,0.6532711956472694,223,0.6457900001597261
0.9237500000000001,1.2059678312540412,-0.005694835354722161,0.6681151134913597,-125.28759895626902,254.57519791253804,261.2883704618821,0.5268632217868041,212,0.6643093721027518
0.9277083333333334,1.2628149679009877,0.0391516759431309,0.6173093539384882,-111.90330907460996,227.80661814921993,234.41322796533808,0.5861491610142473,201,0.642305428487027
0.9316666666666666,1.3074411220053257,0.06338295831086774,0.5939794791576594,-103.07013837981391,210.14027675962782,216.6343249039488,0.5933163223619304,190,0.6337402169214172
0.935625,1.3499802035133872,0.08473901751948235,0.576298412550685,-95.51151170253311,195.02302340506623,201.39779501674775,0.5935373368661376,179,0.62871393939749
0.9395833333333333,1.37159260827515,0.04216909142199202,0.6203265862112111,-94.86791333602822,193.73582667205645,199.98375463086296,0.5254112337120866,168,0.6474588838176715
0.9435416666666667,1.4131927146797023,0.04129677252781469,0.6230554638176132,-89.20919759935506,182.41839519871013,188.53088680940675,0.48409585029654656,157,0.6497139974990362
0.9475,1.4540077535218696,0.028428099774678584,0.6378990772938677,-84.5046870602986,173.0093741205972,178.97658736401385,0.4532382285382309,146,0.6564329670663596
0.9514583333333333,1.4994595462654758,0.019358160178464853,0.6492385854085856,-79.29978453715401,162.59956907430802,168.41011863118487,0.4512560197256973,135,0.6620102511511244
0.9554166666666667,1.5511502550629908,0.011099831837958176,0.6591070609942526,-73.68691492320878,151.37382984641755,157.01439297762764,0.4429446521160403,124,0.6665017413719129
0.959375,1.6023165537183028,-0.017385160479964332,0.6899344084444969,-69.09236073337463,142.18472146674927,147.63949710417396,0.4774058733239642,113,0.6780955717887567
0.9633333333333334,1.647778508035572,-0.07380847170639895,0.7559646419322685,-65.93651509408022,135.87303018816044,141.122975814729,0.7322757068212474,102,0.7035389932561833
0.9672916666666667,1.7024763930585913,-0.12751715435677063,0.8251165571050568,-61.90342938756716,127.80685877513432,132.82857778816802,0.9897706841640422,91,0.7310942686829697
0.97125,1.7969630832642016,-0.1447273903452808,0.8380744201079333,-54.29140844925328,112.58281689850656,117.34687016785432,0.9852335279507182,80,0.7315007784833469
0.9752083333333333,1.897803284448668,-0.1710771566519701,0.8647358487379968,-47.16647322386292,98.33294644772585,102.80115945692036,0.9972121885827135,69,0.7381549217290269
0.9791666666666666,2.038265299918912,-0.17623104733378392,0.849856337486147,-38.34293834269636,80.68587668539271,84.80676270648556,0.9953242214298436,58,0.7222756068037424
0.983125,2.1793346500079425,-0.21958241487525829,0.8934713668379292,-31.384707173748016,66.76941434749602,70.46970955091615,0.8725485964768662,47,0.7341795774330543
0.9870833333333333,2.426885781144211,-0.1697465242813761,0.7737056096134354,-20.652510052468795,45.30502010493759,48.47205798184981,0.9526553644441015,36,0.660845182704414
0.9910416666666666,2.6306427551755873,,,,,,,25,0.7024077419523893
0.995,3.1515221691825293,,,,,,,14,0.49803781526624485
