q,u,shape,scale,loglik,aic,bic,ks_p,n_exc,mrl
0.9,1.0577093265340298,0.11604246397357319,0.5524849673460667,-136.94173737761835,277.8834747552367,285.0201637627589,0.9965338324002532,262,0.6242834366913291
0.9039583333333333,1.0791934746527985,0.1155641312060145,0.5553763926176098,-132.91692658682086,269.8338531736417,276.8927113486646,0.9952045108550704,252,0.6272168792021953
0.9079166666666667,1.1021309918083617,0.11074357440386753,0.5630349427502519,-129.24444965566732,262.48889931133465,269.45849317831596,0.990489424950453,241,0.6324776882956346
0.911875,1.1405846478638062,0.14730449481976476,0.5306254241475961,-118.64084770215675,241.2816954043135,248.16653082535709,0.9918924202567531,231,0.6204742212979959
0.9158333333333334,1.1546873810233342,0.12296801549965553,0.5570848674817692,-118.8801451567385,241.760290313477,248.55661571651248,0.9915992781118428,221,0.6341450267861186
0.9197916666666667,1.1847608680489803,0.12688904275469792,0.5568135371613981,-113.67507362435565,231.3501472487113,238.04436231014623,0.9875043808193084,210,0.6364856724481608
0.9237500000000001,1.215032739980314,0.1355101092645471,0.5521497474564458,-108.31139570743036,220.62279141486073,227.2194261479568,0.9799215434000669,200,0.6371128799521608
0.9277083333333334,1.239416701787904,0.12462072276591625,0.5663851755292746,-105.66576041462997,215.33152082925994,221.8255689735809,0.984356813505194,190,0.6457365356673344
0.9316666666666666,1.2791379071004878,0.14079969180518304,0.5552979381586507,-98.90512932945802,201.81025865891604,208.18503027059757,0.9487036776857228,179,0.6443244269749208
0.935625,1.3070208360782014,0.12954883217711238,0.5704785820451375,-96.04329533372682,196.08659066745363,202.34638809729978,0.9706748511528809,169,0.65377342701614
0.9395833333333333,1.3346635656204355,0.10189424704255846,0.6031823263475427,-94.21990867991343,192.43981735982686,198.5650074258808,0.9841853764005352,158,0.6707288540045928
0.9435416666666667,1.3687129089276195,0.09005396187605444,0.6199466655483592,-90.57205607928266,185.14411215856532,191.13853670609356,0.9656019592560284,148,0.6806718326800699
0.9475,1.4024498805787298,0.0693485158973666,0.647030926147993,-87.4903751204686,178.9807502409372,184.83525761125162,0.9223311115893136,138,0.69489999874172
0.9514583333333333,1.4646265060815464,0.09278859959825658,0.6260508197386013,-79.30267806354854,162.60535612709708,168.29373030001426,0.9424765925184007,127,0.6892239505196238
0.9554166666666667,1.533418955131111,0.13826099908703998,0.5852804669621272,-70.4987102301302,144.9974204602604,150.52176832985592,0.9647437866314607,117,0.6765671213450654
0.959375,1.5794805991795382,0.12297248365054363,0.6077931352238382,-66.88394388510257,137.76788777020514,143.11354543912896,0.9466484802598228,107,0.6909282784746261
0.9633333333333334,1.6376719050667843,0.09862998572034155,0.6399909606180775,-62.625966654252124,129.25193330850425,134.38062969143994,0.9155237380411301,96,0.7086831699458838
0.9672916666666667,1.6997233001159309,0.07411693044413133,0.6725015924389945,-58.250368792256495,120.50073758451299,125.40943217702001,0.9021381756781461,86,0.7255421716047193
0.97125,1.78972343802834,0.09042675909429494,0.6613588853785761,-51.449234148626864,106.89846829725373,111.55993497782639,0.7979046328919485,76,0.7257349604806471
0.9752083333333333,1.8566580669089472,-0.01757635312282103,0.7909345463521213,-48.61087508816722,101.22175017633444,105.57052471612572,0.9505000716941816,65,0.7772150172235797
0.9791666666666666,1.9650409884560767,-0.07020516265503943,0.8574985455789264,-42.684154210764866,89.36830842152973,93.38297479199467,0.8799172241672601,55,0.8006705502667395
0.983125,2.1625023354626394,0.0057472985010536375,0.754705287003375,-32.59262413034358,69.18524826068716,72.7985732402278,0.7479733179738083,45,0.7590322629937641
0.9870833333333333,2.3165940243340426,-0.17423242785187207,0.9736519658121979,-27.168940520169013,58.337881040338026,61.39060208957035,0.8942061825116291,34,0.8242355885368818
0.9910416666666666,2.6183874951203885,,,,,,,24,0.8127269496169457
0.995,3.1412060392054904,,,,,,,14,0.7388169653806033
