q,u,shape,scale,loglik,aic,bic,ks_p,n_exc,mrl
0.9,1.1466256010832883,0.029670755019700235,0.8384659346101561,-223.61865062099736,451.2373012419947,458.3739902495169,0.7452201074504252,262,0.864072480312723
0.9039583333333333,1.1667405717809494,0.01218666568499756,0.8672362688811952,-219.18115049193057,442.36230098386113,449.421159158884,0.809764968071301,252,0.8779516161581951
0.9079166666666667,1.1881596093661866,-0.009388145978997803,0.9046513954376559,-214.58062867301828,433.16125734603656,440.1308512130179,0.7357156863214769,241,0.8962100084282569
0.911875,1.2277242109829367,-0.007865082691072183,0.9015993135510681,-205.2514475072541,414.5028950145082,421.3877304355518,0.7176277381990126,231,0.8945492244756612
0.9158333333333334,1.2608501956605542,-0.015946170967036398,0.9156226057767444,-197.99606427465642,399.99212854931284,406.78845395234833,0.6588177800348196,221,0.9012573130829491
0.9197916666666667,1.3158364409683494,-0.004944424224678199,0.895874944911164,-185.875229385875,375.75045877175,382.44467383318494,0.6729653976525918,210,0.8914838126773862
0.9237500000000001,1.3666069822471931,0.0038622346639093173,0.880625384604872,-175.34133046067313,354.68266092134627,361.27929565444236,0.6778774711957396,200,0.8840104374415861
0.9277083333333334,1.4191756258957196,0.012589202787637241,0.86593831657515,-165.037011282979,334.074022565958,340.56807071027896,0.6803796154164703,190,0.876945110617027
0.9316666666666666,1.4739138271520704,0.017618240070773478,0.8587429641547777,-154.88984773750303,313.77969547500606,320.1544670866876,0.6511517385668395,179,0.8741074044810134
0.935625,1.5304078206417848,0.0274740354079646,0.8440030561969967,-144.9773782948286,293.9547565896572,300.2145540195034,0.6017004522547946,169,0.8677845712276075
0.9395833333333333,1.5647261848388379,-0.003170818928447424,0.8953428852130463,-140.04163352936342,284.08326705872685,290.2084571247808,0.5063429564273575,158,0.8925650507242867
0.9435416666666667,1.615582333637723,-0.011164429522346926,0.9096452043012369,-132.33573998413152,268.67147996826304,274.6659045157913,0.43639386919297496,148,0.8996216753625248
0.9475,1.6662455058099142,-0.027260347894191808,0.9374709549673639,-125.32543222327187,254.65086444654375,260.50537181685814,0.3392778187303791,138,0.9125739336470907
0.9514583333333333,1.7524511409305972,-0.01945381872267056,0.920314282636036,-113.98660722382432,231.97321444764864,237.66158862056582,0.3103970028471038,127,0.9027709965809008
0.9554166666666667,1.8284909081856024,-0.016856992256299247,0.9150608069674849,-104.64070672612404,213.28141345224807,218.8057613218436,0.27377393974639685,117,0.8998742278625435
0.959375,1.9393142488957658,0.020846815666425527,0.8506275089251578,-91.9184147673871,187.8368295347742,193.18248720369803,0.31081203510706945,107,0.8687022315547366
0.9633333333333334,2.0842172977544275,0.1227271946650856,0.7155789144256983,-75.6516525277668,155.3033050555336,160.43200143846929,0.5243950531453827,96,0.813577665723148
0.9672916666666667,2.1473215994441466,0.09128864875206133,0.7648377479234714,-70.7973293333085,145.594658666617,150.503353259124,0.37876744681598573,86,0.840578767513043
0.97125,2.2588982625097347,0.12020094104179001,0.7361372463309691,-61.855580195496586,127.71116039099317,132.37262707156583,0.34836587749941395,76,0.834322650283644
0.9752083333333333,2.4043521377943775,0.19736958885524403,0.6653396955958486,-51.34593444736507,106.69186889473013,111.04064343452141,0.36671239655589993,65,0.8196753500387609
0.9791666666666666,2.5365094617982242,0.30034988018036746,0.5980180469891396,-43.24052121484717,90.48104242969434,94.49570880015928,0.4297585290940039,55,0.8230991849136311
0.983125,2.6486441204247164,0.19413629640772748,0.723569824759826,-39.17442248944598,82.34884497889196,85.9621699584326,0.21092942178328666,45,0.8845268649685438
0.9870833333333333,2.77588142675578,-0.14345048831061635,1.1666012992676962,-34.361066891084576,72.72213378216915,75.77485483140147,0.4028395144113196,34,1.0149181569701988
0.9910416666666666,3.0065284915448185,,,,,,,24,1.1694832769774128
0.995,3.7214374614553964,,,,,,,14,1.0554849315526968
