,FPT_DATA,HPG_DATA,MBB_DATA,MWG_DATA,VIC_DATA
5,0.4167065581617999,0.39028243178554334,0.5656773575873624,0.9686540801514721,0.3738152225945429
6,0.2168022977501197,0.40292005744375303,0.06986971754836031,0.8624700813786501,0.6514600287218765
7,0.4787458113930111,0.4155576831019627,0.2505026328386788,0.34509334609861175,0.8559597893729057
8,0.1601244614648157,0.061116395619971065,0.07244807084409131,0.016969994262785483,0.3531354715174725
9,0.0692985530561062,0.2631402584968885,0.3431785543322164,0.7257539492580182,0.5913355672570608
10,0.4775969363331738,0.7743896601244614,0.4806606031594064,0.6767352800382958,0.2619913834370512
11,0.8402584968884634,0.7487314504547631,0.13599808520823362,0.27194830062230735,0.6311632359980852
12,0.21795117280995693,0.2148875059837243,0.8965533748204882,0.17735758736237436,0.601675442795596
13,0.6767352800382958,0.03923837137372563,0.6292484442316898,0.5576352321685016,0.9850341643610614
14,0.4316419339396841,0.04884179423888435,0.3278602202010531,0.08930813282828888,0.629631402584969
15,0.1099569171852561,0.8299186213499282,0.0755726471030418,0.6062709430349449,0.25318334131163234
16,0.3780277644806128,0.5706558161799905,0.9269697898860598,0.8586404978458593,0.15897558640497847
17,0.48831977022498807,0.13752991862134994,0.24246050741981812,0.8180469123982766,0.5710387745332696
18,0.11838200095739589,0.07049045946897886,0.029171503695787693,0.1605074198180948,0.8536620392532313
19,0.40674964097654376,0.512063188128291,0.2022498803255146,0.03588055002305092,0.1788894207754907
20,0.13178554332216372,0.2639061752034466,0.03415590579706578,0.4354715174724749,0.054802153046577186
21,0.4281953087601723,0.08336218202074219,0.6767352800382958,0.8613212063188128,0.6323121110579224
22,0.8306845380564863,0.5522738152225946,0.6024413595021542,0.8184298707515557,0.4105792245093346
23,0.6438008616562949,0.9268041567110896,0.705840114887506,0.4994255624700814,0.6958831977022498
24,0.39449497367161324,0.1279559597893729,0.5951651507898517,0.7215414073719483,0.8624700813786501
25,0.39526089037817136,0.9520969251903718,0.601675442795596,0.17237912876974631,0.34700813786500717
26,0.8942556247008139,0.9699590906250901,0.6039731929152705,0.7372426998563907,0.9837167519513378
27,0.8272379128769746,0.696266156055529,0.2861177596936333,0.3133078027764481,0.9369894316980573
28,0.7276687410244137,0.7150311153662039,0.28228817616084256,0.34585926280517,0.6882240306366683
29,0.9352933983079845,0.610866443274294,0.8490665390138823,0.9959861425836356,0.8643848731450455
30,0.32824317855433227,0.17276208712302538,0.2826711345141216,0.5503590234561991,0.03863370834251485
31,0.8877453326950694,0.35236955481091436,0.7563906175203446,0.440832934418382,0.48219243657252275
32,0.23250359023456202,0.2122067975107707,0.14135950215414075,0.0027667027506679378,0.2524174246050742
33,0.1884633796074677,0.19152704643370033,0.2692675921493538,0.05187234440019455,0.7471996170416467
34,0.8268549545236955,0.876256582096697,0.629631402584969,0.46649114408808046,0.9746262659607903
35,0.9758189949464791,0.577932024892293,0.41747247486835815,0.5813786500718047,0.20071804691239828
36,0.41249401627573,0.6889899473432264,0.11914791766395405,0.0898945153546015,0.25394925801819057
37,0.43087601723312596,0.5235519387266635,0.6503111536620392,0.12336045955002395,0.09981109715333643
38,0.03839503765826052,0.9609352836756079,0.25356629966491145,0.46572522738152233,0.39947343226424126
39,0.8142173288654859,0.23556725706079465,0.4243657252273816,0.021149130526864658,0.48449018669219723
40,0.2842029679272379,0.3102441359502154,0.42666347534705606,0.17659167065581619,0.21105792245093347
41,0.22714217328865488,0.2168022977501197,0.4251316419339397,0.9313509333974234,0.7380086165629488
42,0.4630445189085687,0.41325993298228825,0.42168501675442804,0.41440880804212543,0.4281953087601723
43,0.6533748204882719,0.05182046111150225,0.20684538056486357,0.1922929631402585,0.16357108664432746
44,0.8919578745811393,0.5733365246529439,0.4239827668741024,0.6614169459071326,0.6361416945907132
45,0.13906175203446625,0.3688367640019148,0.19076112972714218,0.44887505983724274,0.44466251795117284
46,0.3845380564863571,0.26543800861656297,0.19535662996649117,0.2884155098133078,0.24360938247965536
47,0.7238391574916228,0.9961319018999091,0.7307324078506462,0.47683101962661567,0.09637769686019465
48,0.14672091910004786,0.07399303162816383,0.4438966012446147,0.15552896122546675,0.23518429870751556
49,0.23403542364767832,0.27271421732886547,0.18578267113451413,0.322498803255146,0.5423168980373385
50,0.5737194830062231,0.4427477261847774,0.4389181426519866,0.29913834370512205,0.34509334609861175
51,0.5798468166586884,0.5484442316898037,0.7659645763523216,0.08659671362416316,0.042321421038725965
52,0.3581139301101005,0.6055050263283868,0.44351364289133555,0.10765916706558162,0.20914313068453805
53,0.03581324951101363,0.6644806127333652,0.15974150311153662,0.5530397319291528,0.1463379607467688
54,0.5017233125897559,0.659119195787458,0.7705600765916707,0.5063188128291048,0.8440880804212542
55,0.05930285494960222,0.5476783149832456,0.05709574962275568,0.7269028243178555,0.04148515481547343
56,0.7969842029679273,0.6748204882719004,0.7502632838678793,0.2715653422690283,0.7763044518908568
57,0.9175919906872302,0.9198065939434208,0.19727142173288656,0.5254667304930589,0.3339875538535184
58,0.22292963140258498,0.24552417424605077,0.450406893250359,0.12719004308281476,0.34815701292484447
59,0.7854954523695549,0.6143130684538056,0.7755385351842987,0.925983012015329,0.7939205361416946
60,0.4703207276208713,0.44964097654380086,0.4557683101962662,0.4557683101962662,0.3014360938247965
61,0.4795117280995692,0.616227860220201,0.7889420775490666,0.26965055050263287,0.6905217807563427
62,0.7468166586883677,0.6154619435136428,0.44887505983724274,0.5266156055528962,0.9845131311045134
63,0.4638104356151269,0.6173767352800383,0.4427477261847774,0.7575394925801819,0.8877453326950694
64,0.10536141694590714,0.6920536141694591,0.1363810435615127,0.48525610339875536,0.09198157059192952
65,0.6755864049784586,0.9267035409733078,0.8023456199138344,0.24360938247965536,0.5078506462422212
66,0.3730493058879847,0.49597893729056963,0.4511728099569172,0.5289133556725706,0.8276208712302537
67,0.9978711576997378,0.9232739594054841,0.4431306845380565,0.5078506462422212,0.8352800382958353
68,0.11148875059837243,0.1865485878410723,0.12450933460986119,0.08941852362438782,0.31177596936333174
69,0.19152704643370033,0.6055050263283868,0.13752991862134994,0.564145524174246,0.40981330780277647
70,0.47721397797989473,0.5970799425562471,0.4515557683101963,0.23633317376735283,0.630014360938248
71,0.7931546194351364,0.14672091910004786,0.8211105792245094,0.5507419818094782,0.7069889899473433
72,0.4534705600765917,0.6131641933939684,0.4618956438487315,0.9943982419577951,0.4599808520823361
73,0.9364734304969702,0.20186692197223555,0.951904479596623,0.41862134992819533,0.25509813307802776
74,0.0033933391138822214,0.12604116802297752,0.00476295822186188,0.2405457156534227,0.09671001360841089
75,0.7471996170416467,0.9434836567521427,0.7261369076112973,0.26122546673049307,0.9254873542174098
76,0.26582096696984203,0.137912876974629,0.23633317376735283,0.10880804212541886,0.08287321718945351
77,0.6541407371948301,0.7636668262326473,0.4710866443274294,0.7797510770703686,0.83336524652944
78,0.47300143609382483,0.023573313590396418,0.7663475347056008,0.7498803255146003,0.25088559119195786
79,0.34853997127812353,0.19382479655337484,0.07927505177371348,0.10191479176639541,0.2788415509813308
