,FPT_DATA,HPG_DATA,MBB_DATA,MWG_DATA,VIC_DATA
5,-0.13809416526208787,-0.22234080099013542,0.09348017054134293,2.0657471395011555,-0.08101153199493853
6,-0.5710806359620058,-0.19232014569408834,-1.2608162910666831,0.9249696351216655,0.08219810350808371
7,-0.01838106756430515,-0.17133232377800425,-0.5117416564022038,-0.3209147270858709,0.3576909522021293
8,-0.7473954985587,-1.439782614861271,-1.2353450272661006,-2.325066816754961,-0.09864050400249642
9,-1.244943346082542,-0.5314402951795373,-0.2962099943211257,0.4566008259032082,0.03702942735566833
10,-0.01904232863083603,0.6391463719403513,-0.010735749969159195,0.3249917684159444,-0.1913758715683007
11,0.831577179920107,0.5557751506279461,-0.8522844158328572,-0.4598961124201188,0.06394311418757583
12,-0.5682494577972403,-0.6595399748255041,1.1292828940868738,-0.7606958633973566,0.04354559667549955
13,0.3550012815894379,-1.7313994116997646,0.23871631752783634,0.0914383344898211,1.2205465191605704
14,-0.097611876739498,-1.5871026520943117,-0.32898707172667013,-1.1944241035894099,0.06267183671748361
15,-0.9861649913793612,0.8552928984756833,-1.2056480527479376,0.17890142081033084,-0.20024599497196927
16,-0.21309719286523518,0.11525925743144627,1.3469429709399514,0.9068539276636775,-0.33106556610093674
17,-0.0040305474921719766,-0.9444294630162177,-0.5308001675511551,0.7464733562457658,0.026754622292955405
18,-0.936394966687137,-1.3462488297115098,-1.8705207348043413,-0.8253537864403507,0.35570348024566656
19,-0.15171363320363437,0.008973748533155983,-0.6298972184992131,-1.819297801854926,-0.2943144421572868
20,-0.8628791036487062,-0.5264683067073693,-1.7610070815294476,-0.10449729360884019,-0.6326238948231111
21,-0.10528393816413022,-1.2365472011742409,0.3449567990142993,0.9179968324030615,0.06462791980905591
22,0.7819314440939493,0.06933360444503021,0.1790947881776388,0.7475512378141498,-0.053797412465063074
23,0.28083893616658445,1.468001726255808,0.41474121180273166,0.004081977705504013,0.11869406035850383
24,-0.17836777312762184,-0.9814895658701509,0.16310327113979445,0.44383337392386857,0.3784860324070105
25,-0.17586111455598574,1.7473152566875958,0.1757451641846945,-0.7776171382152248,-0.1038912652393282
26,1.0504465782073444,2.0308509536880637,0.18138102498597886,0.4826357607222472,1.1871796205056253
27,0.7658849474278046,0.40774670228752197,-0.4334385426570663,-0.3758391243664443,0.6623083643152898
28,0.4736016997063763,0.4492523511032189,-0.4435811280041833,-0.31928717128049033,0.11184902139362037
29,1.4091210730586599,0.2015942211325659,0.8750979754919725,3.2558009072740406,0.38482693596043466
30,-0.31360873860866106,-0.7900294645261033,-0.44270118099873246,0.08107924306206163,-0.7483389583305478
31,1.0306061418068604,-0.31665476656417796,0.5434712714396087,-0.0959137904183792,-0.016107965992946546
32,-0.5333916725242525,-0.6669094579450496,-0.8290559033912046,-3.5234797917510403,-0.20037673970123054
33,-0.654636816796129,-0.729491292584394,-0.4673699840322049,-1.5679073221786892,0.1805446290865705
34,0.7633373065215157,1.1197973926455886,0.23920133873859303,-0.05334663632796835,1.012996210100088
35,2.175449861661279,0.12761459829755017,-0.10874463868128344,0.13188787789974818,-0.26454696348644396
36,-0.14587510209647558,0.3892370816445578,-0.9217784244524471,-1.1899039322567915,-0.2000886455978862
37,-0.09950507062660555,0.025579586100850753,0.2766585101495165,-0.9781657239672267,-0.4586607193942736
38,-1.5839402509124654,1.8742119383881222,-0.5011009972913968,-0.05484792986724758,-0.06259968478024858
39,0.7215687869462074,-0.6126845993190819,-0.09859473871514465,-2.177035532849615,-0.015407967073537272
40,-0.42578433198641924,-0.41903308890774515,-0.09430364185115646,-0.7650675674592815,-0.2514790391652588
41,-0.5432478307483122,-0.6524804465239298,-0.09818553071128155,1.483573111774565,0.17115499137446596
42,-0.03825725060569679,-0.17486067896469185,-0.1020220570711338,-0.15571133233817674,-0.04393655999446067
43,0.3010418070455691,-1.5481588673793027,-0.6198824599070142,-0.6993946541501084,-0.32126844440896396
44,1.0402571745892912,0.11840037463508735,-0.09897969312033637,0.2888610767966749,0.07067920119483347
45,-0.8416920243626461,-0.26759783349620664,-0.6622295081827522,-0.08672045510293842,-0.034415064557042165
46,-0.2021600006327854,-0.525341140011566,-0.6465192704558708,-0.4199467283423823,-0.21104100531898215
47,0.46372967199608417,3.027231272726837,0.4801481101609236,-0.03644376953071351,-0.468037256674265
48,-0.8132266175323806,-1.3145041106616477,-0.06060352108344145,-0.8366960448379535,-0.22113643180890186
49,-0.5289576304186588,-0.500221762626267,-0.6826394786096631,-0.36191670500858547,0.011187442055217735
50,0.1392757365492859,-0.1155436005423787,-0.06956899517548033,-0.4015536297208297,-0.10539814536312836
51,0.14654978200555138,0.0608945331105343,0.5704058471682931,-1.2157118569694254,-0.7170669142103506
52,-0.2478515653891998,0.1884048017673842,-0.06081754340097535,-1.0551258569850628,-0.2558526831566562
53,-1.6254631671848048,0.3314092605271336,-0.7630152061601592,0.08649272177473023,-0.3529194210051585
54,0.01526534066018764,0.3186521861777103,0.5866089847727943,0.017376190222616175,0.3396092545715033
55,-1.3321123135311328,0.060714722319015875,-1.402475506836948,0.45701644884004594,-0.7238448511806905
56,0.667752370653533,0.35760652920561864,0.5272860100369485,-0.4599853766704279,0.22589392902188682
57,1.2252777873607932,1.4049809669748377,-0.6406670567258707,0.04708614872110156,-0.11656723844901075
58,-0.5552623107880665,-0.5857343294099675,-0.04678449455203025,-0.9610885773930713,-0.10201713924360756
59,0.6300662595237603,0.20877581227418898,0.5961529838439189,1.4232491597633483,0.2526867339064596
60,-0.029499566991323358,-0.10300632857151008,-0.03575622155270863,-0.07319262943016612,-0.14893223819905382
61,-0.01812778350131677,0.21385419826762492,0.6346188568686429,-0.46815171519038723,0.11420849630831433
62,0.5240350182668702,0.2099633878911793,-0.048906648245830006,0.048518083160692116,1.207002389893259
63,-0.03781112738949682,0.2153460139204,-0.06502935539313938,0.5285146689793786,0.45642655723044595
64,-1.006870894269,0.3968703583312076,-0.8521558247167305,-0.02193462801746023,-0.48068641040625376
65,0.35444633942248394,1.4670612942320433,0.6750674863112756,-0.535757740905425,-0.006074347767791813
66,-0.22208298012392252,-0.02333087519186589,-0.04643777745061984,0.05361469415535617,0.30559345253515674
67,4.197222040213583,1.4356202646014704,-0.06337915230007442,0.020660011294829497,0.32072634172398107
68,-0.9760155463276815,-0.7433251457819539,-0.903920102186529,-1.1935709240616703,-0.13845116276666486
69,-0.644286642503262,0.18992751404289418,-0.8490849660426535,0.10246665024497371,-0.05444949679303827
70,-0.020275551237281458,0.16918551419703437,-0.0450556316587065,-0.5607349559721535,0.06273138387673026
71,0.6574436276123576,-0.9059665299158941,0.7572838760333576,0.08148218463302828,0.13202246433526554
72,-0.05698246411856332,0.2064687704130313,-0.027965182201874977,3.0912276660825944,-0.026837650019155026
73,1.4231840911681368,-0.6888859906239627,1.6141581313182385,-0.14347869900397084,-0.19843877925231412
74,-3.249887842520375,-0.9985922888887541,-3.1100466954625476,-0.5464102674134126,-0.4671111590208115
75,0.5243826627744529,1.64093136057508,0.4711784108850078,-0.4938106393241454,0.5986043310395394
76,-0.4604858217794806,-0.9438642919932625,-0.5484702467329952,-1.0448053674153395,-0.5095410138042514
77,0.30680336203664355,0.6012186353410135,-0.01991695359947954,0.6022815958163485,0.31830516423109634
78,-0.026690566425792265,-2.0689059255046702,0.5708718207963257,0.5159926583536885,-0.20182578985298102
79,-0.26529420033645745,-0.7189356519283998,-1.1719861531645355,-1.105186003820057,-0.17224281460807947
80,-0.6497673389538549,-1.2677142168150182,-1.1166239270831426,-1.430710797095755,-0.3168647384029949
81,0.001824539775336584,-0.8355390636548776,0.49806373799138853,-0.21768377049923074,0.02924804229188755
82,0.13261135135025875,1.0316391103399294,0.01787219297078561,-3.6296301104894377,-0.07431754198647063
83,-0.3114026871835067,-1.053048331355897,-0.5553197564711152,-1.997438492856606,-0.33076768709948023
84,-0.45741164515735144,-1.964797901840173,-1.1284899792517136,2.1712072505074187,-0.5422296189971639
85,0.6121629534592165,0.5017910613326763,0.5293934906629706,1.8636005051663296,0.2617810963778277
86,2.848265123879953,2.606213815702125,1.0939361837068933,1.5315378154908912,0.3396309171751676
87,2.0315077795108807,0.04392504253218191,0.5411450239179598,-1.5484159268869222,0.041244728539570584
88,-0.685311071297416,0.4123303491337578,0.5112176115132454,-0.059998945240946996,0.9858781971286107
89,1.9822555561798416,-0.19397993049861809,-0.5119769646356688,-0.9872460147736859,-0.20497144242586118
90,-1.1353799200220944,0.9489516691498135,0.5086688022243941,1.0623446194936763,0.06249423822250826
91,-0.45073377321296326,-0.5527359396011122,0.005150751413413313,-0.22124716472565545,-0.13258739112763254
92,-0.2979003121013489,0.15385634838772905,2.9302840317720626,-0.16464692613889564,-0.1959493670740147
93,-0.47661855063197284,-0.22486968410541672,-0.44632143108091005,-0.400520181462133,-0.19866737968104725
94,-0.8189062217313763,-0.20630775455128053,1.8613557453536673,-0.3926122694790087,0.9140794536468682
95,-0.676237593170084,-0.029675590386607796,-1.326896218511197,-0.40528650874937544,-0.35711445063443736
96,0.5563060611945426,-1.3408490255250827,-0.42665929202341285,-0.6724073908272404,0.12117293304538984
97,0.21461170261618912,0.4178867578665467,-0.030733532964593344,0.36719720789365085,0.2637334731274157
98,0.47961030875451344,-0.6635537040202232,0.3917571706640223,1.1140498972875823,-0.03151255961013659
99,-0.715981816223426,1.6325285312285391,0.43283774662363067,-0.2634353911758635,0.12485349528892345
100,-0.012446682431992274,2.013440547543339,-0.9592305452679781,0.07803252672191499,-0.023309320716849245
101,0.39471670607087284,2.3125414155270025,0.38713189157381295,-0.8371799394193873,-0.3512195686210846
102,0.2621321246465803,0.7828709110278528,-0.46952293667491196,0.12274468507704467,0.4917268598496722
103,0.4232060503908158,-0.26033330263882565,0.42062658003595077,0.07465229343352384,1.8030869755173469
104,-0.21443925113127169,0.2620383661506021,4.2714169048842106,-0.5859509042916151,-0.4642521938071931
105,-0.857073453340867,0.4228662836088509,0.988202789716634,0.12325342211812244,0.02426352701650645
106,-0.17091285639068718,-0.866637041263636,0.2765044869006459,-0.6170146099207644,-0.010035371467857447
107,0.14535464169775408,-0.05155482989315665,-0.4240492512363085,0.13458744219899885,-0.01245423686110663
108,0.5073650070065542,-1.469279620065219,-0.42750678485522364,-0.27071131983206326,0.23487501870402264
109,1.4461612431420656,0.6632416656530102,2.423240779705096,-0.25683906820925284,0.220563977925803
110,-0.26101314493815575,0.7943105840970052,0.2607981416565631,-1.453712233035185,0.22738949627683477
111,-0.5606687948428809,-0.4764146370599492,-0.7491417444559206,3.184948753778984,0.2323737140088644
112,-0.3753838661405259,-0.8275042774070387,-0.7331709531313839,-0.6191608731761208,-0.05463215785829547
113,2.2216144837923433,-0.038819696163123564,-0.7319805773963012,1.0244477925826052,-0.3714932404542672
114,0.7465472542294963,1.4701120460823627,0.8663105197025394,-0.8878457379494582,1.0728466387247615
115,-0.7025204834653528,1.6918540012304104,-1.3319776670643264,0.1265091662405899,0.2991759848488923
116,0.5270730961936083,-1.2109283381523812,-0.6436687360676079,0.0765680195599502,-0.11056464319995507
117,0.5463150836821067,0.757694564352836,1.0801928364495526,0.0801436722103462,0.2518924924525615
118,-0.3935256085127583,0.2168047649436822,0.24463536057271745,0.44234197427424077,0.34298667401286126
119,0.7029793654786292,1.2827377602845775,-0.05919538433193554,0.056374458407163194,-0.07305811315490215
120,0.07535125795814715,1.1948737105898506,0.25533264396786365,0.08479053223891832,-0.30863093685742465
121,-1.6116180479274391,-0.49701793438809505,0.9406114921404221,0.4969006532177909,-0.4810433033586283
122,-0.02842152701432856,-0.9786997388975773,-0.06826771460561668,0.056361078138389725,0.29828208160946273
123,-0.20998936484868014,-0.4074035877999527,1.6912666704513892,0.08787588788863743,0.11773212482981267
