Date,Open,High,Low,Close,Volume
07/02/2018,"10,515","10,653","10,238","10,626","23,074,862"
06/29/2018,"10,736","10,847","10,501","10,626","19,378,535"
06/28/2018,"10,736","11,013","10,681","10,750","16,561,901"
06/27/2018,"11,317","11,387","10,930","10,930","12,374,590"
06/26/2018,"11,234","11,387","11,068","11,373","11,285,398"
06/25/2018,"11,622","11,663","11,359","11,483","14,687,735"
06/22/2018,"10,792","11,331","10,736","11,331","26,205,211"
06/21/2018,"11,055","11,055","10,792","10,861","14,019,309"
06/20/2018,"10,792","11,068","10,460","11,068","20,844,692"
06/19/2018,"10,736","10,930","10,377","10,612","47,650,069"
06/18/2018,"11,816","11,816","11,124","11,124","28,582,221"
06/15/2018,"11,760","11,899","11,566","11,899","17,421,900"
06/14/2018,"12,120","12,300","11,774","11,788","23,759,117"
06/13/2018,"11,732","12,065","11,705","12,009","15,635,263"
06/12/2018,"12,258","12,258","11,539","11,760","39,145,310"
06/11/2018,"12,057","12,195","11,958","11,978","41,441,958"
06/08/2018,"12,254","12,254","12,096","12,116","18,671,041"
06/07/2018,"12,057","12,333","12,017","12,235","32,666,392"
06/06/2018,"11,701","12,057","11,563","12,017","33,206,842"
06/05/2018,"11,859","11,899","11,563","11,661","30,975,220"
06/04/2018,"11,444","11,859","11,325","11,859","32,661,029"
06/01/2018,"11,167","11,345","11,088","11,266","36,396,522"
05/31/2018,"10,456","11,088","10,436","11,088","51,736,776"
05/30/2018,"10,298","10,555","10,060","10,436","31,891,284"
05/29/2018,"9,626","10,298","9,626","10,278","26,475,497"
05/28/2018,"10,001","10,278","9,626","9,626","26,852,982"
05/25/2018,"10,357","10,535","10,238","10,298","31,477,168"
05/24/2018,"10,278","10,357","10,199","10,357","19,681,464"
05/23/2018,"9,942","10,278","9,942","10,219","17,158,772"
05/22/2018,"10,456","10,475","9,981","9,981","32,183,316"
05/21/2018,"10,772","10,792","10,515","10,515","13,186,446"
05/18/2018,"10,515","10,653","10,377","10,653","20,961,404"
05/17/2018,"10,673","10,713","10,436","10,475","20,832,338"
05/16/2018,"10,891","11,108","10,653","10,673","15,907,873"
05/15/2018,"11,049","11,108","10,910","10,950","13,573,493"
05/14/2018,"11,088","11,128","10,871","11,029","14,985,991"
05/11/2018,"10,792","11,029","10,772","11,009","13,806,076"
05/10/2018,"11,207","11,246","10,871","10,910","13,803,142"
05/09/2018,"11,227","11,365","11,088","11,266","11,922,392"
05/08/2018,"11,049","11,444","10,910","11,266","27,771,627"
05/07/2018,"10,752","11,068","10,653","11,068","20,662,138"
05/04/2018,"10,831","10,930","10,653","10,673","43,636,090"
05/03/2018,"10,732","10,772","10,555","10,732","33,866,443"
05/02/2018,"10,752","10,950","10,535","10,752","22,407,952"
04/27/2018,"10,574","10,673","10,238","10,634","25,980,784"
04/26/2018,"11,068","11,227","10,495","10,574","24,369,146"
04/24/2018,"10,970","11,246","10,871","11,068","19,269,372"
04/23/2018,"11,642","11,642","10,970","10,989","14,482,171"
04/20/2018,"11,266","11,622","11,108","11,622","16,684,752"
04/19/2018,"11,582","11,681","11,266","11,266","25,888,651"
04/18/2018,"11,839","11,899","11,661","11,661","13,952,902"
04/17/2018,"11,938","11,938","11,661","11,800","18,478,023"
04/16/2018,"11,958","12,057","11,879","11,879","11,677,869"
04/13/2018,"12,254","12,274","12,037","12,096","16,714,805"
04/12/2018,"11,899","12,235","11,839","12,195","22,828,291"
04/11/2018,"12,057","12,254","11,938","11,958","38,308,691"
04/10/2018,"12,017","12,076","11,879","12,017","56,216,767"
04/09/2018,"11,978","12,096","11,859","12,017","22,462,948"
04/06/2018,"11,602","11,938","11,563","11,938","28,981,088"
04/05/2018,"11,721","11,740","11,582","11,622","11,889,455"
04/04/2018,"11,661","11,721","11,563","11,661","17,244,985"
04/03/2018,"11,661","11,760","11,365","11,563","32,625,815"
04/02/2018,"11,958","11,978","11,661","11,661","30,831,228"
03/30/2018,"12,096","12,116","11,879","11,938","13,041,037"
03/29/2018,"11,859","12,096","11,819","12,017","22,127,810"
03/28/2018,"11,740","11,899","11,622","11,839","12,196,109"
03/27/2018,"11,582","11,839","11,582","11,740","29,336,262"
03/26/2018,"11,997","12,116","11,563","11,642","66,645,812"
03/23/2018,"11,958","12,254","11,958","12,136","28,693,307"
03/22/2018,"12,452","12,709","12,353","12,412","33,573,855"
03/21/2018,"12,175","12,531","12,175","12,452","24,763,935"
03/20/2018,"12,412","12,432","12,155","12,155","17,314,805"
03/19/2018,"12,057","12,630","12,057","12,472","27,431,632"
03/16/2018,"11,918","12,037","11,780","11,899","48,731,513"
03/15/2018,"12,155","12,155","11,938","11,978","20,992,823"
03/14/2018,"12,235","12,314","12,195","12,215","13,547,033"
03/13/2018,"12,235","12,254","12,096","12,155","14,803,446"
03/12/2018,"12,155","12,333","12,136","12,254","14,997,526"
03/09/2018,"12,254","12,333","12,096","12,155","24,551,236"
03/08/2018,"12,037","12,373","11,879","12,215","24,170,158"
03/07/2018,"12,155","12,630","11,958","12,076","35,075,095"
03/06/2018,"12,254","12,669","11,701","12,630","43,451,825"
03/05/2018,"13,084","13,104","12,195","12,195","96,623,921"
03/02/2018,"12,867","13,183","12,788","13,104","39,545,676"
03/01/2018,"13,025","13,401","12,847","13,183","33,069,833"
02/28/2018,"12,551","13,045","12,432","13,045","59,775,534"
02/27/2018,"12,827","12,827","12,531","12,669","50,723,166"
02/26/2018,"12,432","12,768","12,294","12,729","44,591,516"
02/23/2018,"11,661","12,254","11,622","12,175","54,215,755"
02/22/2018,"11,760","11,780","11,602","11,642","25,443,470"
02/21/2018,"12,155","12,215","11,800","11,859","49,227,035"
02/13/2018,"11,661","12,076","11,661","11,978","26,824,396"
02/12/2018,"11,523","11,800","11,444","11,622","33,275,449"
02/09/2018,"11,227","11,740","11,227","11,523","45,933,940"
02/08/2018,"11,760","12,017","11,622","11,800","23,695,683"
02/07/2018,"11,958","12,155","11,681","11,760","37,636,492"
02/06/2018,"10,495","11,740","10,495","11,464","75,756,668"
02/05/2018,"11,839","11,938","11,266","11,266","37,223,489"
02/02/2018,"12,057","12,136","11,800","12,076","19,687,940"
02/01/2018,"12,314","12,452","11,958","12,057","14,232,689"
01/31/2018,"12,116","12,610","12,057","12,314","30,898,013"
01/30/2018,"11,958","12,155","11,563","12,116","52,272,369"
01/29/2018,"12,748","12,847","12,155","12,155","26,168,135"
01/26/2018,"12,254","12,748","12,057","12,630","25,288,954"
01/25/2018,"12,827","12,847","12,057","12,155","77,074,250"
01/22/2018,"11,760","12,610","11,760","12,571","33,910,410"
01/19/2018,"11,068","11,839","10,989","11,800","37,202,594"
01/18/2018,"10,555","11,068","10,436","11,068","28,430,822"
01/17/2018,"10,950","11,108","10,594","10,594","25,625,661"
01/16/2018,"10,732","11,068","10,594","11,068","24,160,646"
01/15/2018,"10,258","10,792","10,199","10,792","17,496,895"
01/12/2018,"10,278","10,456","10,120","10,298","27,540,815"
01/11/2018,"10,179","10,258","9,962","10,219","27,242,762"
01/10/2018,"10,574","10,673","10,001","10,219","31,631,583"
01/09/2018,"9,843","10,456","9,823","10,456","29,519,970"
01/08/2018,"9,428","9,784","9,388","9,784","18,733,880"
01/05/2018,"9,507","9,576","9,418","9,487","18,519,865"
01/04/2018,"9,448","9,566","9,408","9,527","24,116,983"
