Date,Open,High,Low,Close,Volume
07/03/2017,"25,725","26,075","25,625","25,700","2,217,639"
06/30/2017,"25,475","26,000","25,450","25,725","2,078,879"
06/29/2017,"25,125","25,500","25,025","25,250","1,618,159"
06/28/2017,"25,000","25,250","24,750","25,125","4,444,238"
06/27/2017,"25,750","25,750","25,250","25,325","1,088,439"
06/26/2017,"26,000","26,000","25,475","25,750","1,287,959"
06/23/2017,"25,750","26,350","25,300","25,725","2,385,839"
06/22/2017,"24,425","25,250","24,425","25,250","1,592,599"
06/21/2017,"24,375","24,475","24,150","24,425","1,257,559"
06/20/2017,"23,800","24,500","23,775","24,250","1,683,799"
06/19/2017,"23,750","23,850","23,700","23,775","687,080"
06/16/2017,"24,000","24,000","23,750","23,800","706,920"
06/15/2017,"23,875","24,075","23,850","23,925","667,160"
06/14/2017,"23,750","23,875","23,625","23,875","860,400"
06/13/2017,"24,000","24,175","23,700","23,750","913,280"
06/12/2017,"24,325","24,425","24,075","24,125","481,840"
06/09/2017,"24,500","24,675","24,250","24,325","773,760"
06/08/2017,"24,375","24,625","24,200","24,500","1,162,359"
06/07/2017,"24,050","24,300","23,875","24,250","1,517,719"
06/06/2017,"23,750","24,125","23,625","24,050","1,033,720"
06/05/2017,"23,750","23,925","23,600","23,750","586,760"
06/02/2017,"24,250","24,250","23,700","23,875","498,320"
06/01/2017,"23,375","23,950","23,375","23,950","861,360"
05/31/2017,"23,200","23,875","23,200","23,375","741,280"
05/30/2017,"23,375","23,625","23,125","23,325","1,434,559"
05/29/2017,"24,250","24,450","23,550","23,550","1,597,279"
05/26/2017,"24,375","24,500","24,200","24,250","978,440"
05/25/2017,"24,750","25,250","24,475","24,575","2,078,439"
05/24/2017,"23,750","25,275","23,750","24,725","3,376,198"
05/23/2017,"22,875","23,750","22,800","23,625","1,673,999"
05/22/2017,"23,750","23,750","22,750","22,800","2,780,759"
05/19/2017,"22,563","22,713","22,538","22,688","5,466,797"
05/18/2017,"22,500","22,750","22,375","22,538","1,611,119"
05/17/2017,"22,625","22,825","22,338","22,500","1,483,119"
05/16/2017,"22,938","22,938","22,513","22,588","2,090,879"
05/15/2017,"21,800","23,000","21,800","22,925","3,588,318"
05/12/2017,"21,688","21,775","21,500","21,750","13,098,354"
05/11/2017,"21,625","21,813","21,500","21,625","974,800"
05/10/2017,"21,750","21,888","21,575","21,575","2,083,119"
05/09/2017,"21,263","21,563","21,263","21,563","1,593,359"
05/08/2017,"21,500","21,538","21,238","21,363","539,360"
05/05/2017,"21,500","21,625","21,375","21,500","1,140,319"
05/04/2017,"21,125","21,500","21,125","21,475","1,807,119"
05/03/2017,"20,750","21,188","20,750","21,075","588,880"
04/28/2017,"20,863","20,875","20,750","20,875","820,800"
04/27/2017,"20,625","20,863","20,513","20,850","2,170,799"
04/26/2017,"20,438","20,788","20,438","20,513","1,160,079"
04/25/2017,"20,638","20,750","20,338","20,438","585,760"
04/24/2017,"20,863","21,000","20,750","20,750","1,201,999"
04/21/2017,"20,750","20,925","20,750","20,813","441,200"
04/20/2017,"20,875","20,875","20,750","20,750","321,680"
04/19/2017,"20,375","20,875","20,375","20,875","786,080"
04/18/2017,"20,625","20,625","20,150","20,375","1,418,719"
04/17/2017,"20,875","21,000","20,625","20,625","1,649,439"
04/14/2017,"21,250","21,263","20,900","20,900","1,010,480"
04/13/2017,"21,188","21,338","21,188","21,250","690,800"
04/12/2017,"21,038","21,363","21,013","21,125","1,285,439"
04/11/2017,"20,775","21,075","20,775","21,075","705,760"
04/10/2017,"20,875","20,875","20,750","20,763","555,600"
04/07/2017,"20,875","20,913","20,750","20,875","434,080"
04/05/2017,"20,813","20,925","20,813","20,875","456,160"
