Date,Open,High,Low,Close,Volume
12/23/2024,"40,500","40,850","40,500","40,600","3,524,700"
12/20/2024,"40,300","40,500","40,250","40,500","1,694,200"
12/19/2024,"40,300","40,400","40,100","40,300","2,511,800"
12/18/2024,"40,550","40,850","40,550","40,600","7,903,000"
12/17/2024,"40,700","40,800","40,550","40,550","1,560,900"
12/16/2024,"40,800","40,900","40,600","40,700","4,861,200"
12/13/2024,"40,750","40,900","40,600","40,800","2,183,200"
12/12/2024,"41,300","41,350","40,900","40,900","2,146,200"
12/11/2024,"41,200","41,400","40,900","41,300","9,319,100"
12/10/2024,"41,850","41,900","41,200","41,200","4,113,900"
12/09/2024,"42,100","42,850","41,850","41,850","12,594,400"
12/06/2024,"40,850","42,300","40,750","41,850","5,327,100"
12/05/2024,"40,800","41,000","40,300","40,850","3,456,100"
12/04/2024,"40,400","40,400","39,800","40,000","4,966,600"
12/03/2024,"40,400","40,600","40,250","40,400","1,959,300"
12/02/2024,"40,550","40,950","40,300","40,350","2,164,000"
11/29/2024,"40,650","40,750","40,500","40,500","2,031,400"
11/28/2024,"41,100","41,200","40,700","40,700","1,236,300"
11/27/2024,"41,050","41,050","40,750","40,750","6,073,200"
11/26/2024,"41,000","41,300","41,000","41,050","8,562,800"
11/25/2024,"40,450","41,000","40,450","41,000","2,015,300"
11/22/2024,"40,350","40,850","40,300","40,450","1,399,800"
11/21/2024,"40,350","40,600","40,300","40,350","1,991,900"
11/20/2024,"40,200","40,650","40,150","40,350","7,381,900"
11/19/2024,"40,400","40,700","40,350","40,350","1,858,400"
11/18/2024,"40,550","40,850","40,350","40,400","6,866,200"
11/15/2024,"40,650","41,050","40,550","40,550","2,310,300"
11/14/2024,"40,650","41,300","40,600","40,700","2,011,800"
11/13/2024,"40,850","41,150","40,500","40,600","2,204,200"
11/12/2024,"41,000","41,500","40,500","40,550","2,485,900"
11/11/2024,"41,050","41,150","40,650","40,800","2,105,400"
11/08/2024,"41,800","41,800","41,000","41,050","2,191,200"
11/07/2024,"42,000","42,250","41,700","41,700","1,236,300"
11/06/2024,"41,500","42,000","41,400","41,800","9,118,600"
11/05/2024,"41,200","41,300","41,050","41,300","1,026,500"
