Date,Price,Open,High,Low,Vol.,Change %
2/2/2023,"49,036","46,137","49,036","45,498",4.86M,5.94%
1/2/2023,"46,284","45,400","46,334","44,909",7.84M,1.29%
31/01/2023,"45,695","45,105","45,695","44,565",2.72M,0.65%
30/01/2023,"45,400","45,105","45,990","44,614",3.21M,0.65%
27/01/2023,"45,105","45,596","46,088","45,105",2.48M,0.66%
19/01/2023,"44,810","44,172","45,302","43,975",3.49M,1.45%
18/01/2023,"44,172","42,747","44,417","42,501",3.69M,4.41%
17/01/2023,"42,305","41,666","42,648","41,469",2.76M,2.74%
16/01/2023,"41,174","41,322","41,567","40,978",1.41M,-0.36%
13/01/2023,"41,322","41,666","41,911","41,322",1.09M,-0.12%
12/1/2023,"41,371","41,813","42,255","41,322",986.10K,-1.06%
11/1/2023,"41,813","41,567","42,452","41,567",1.46M,0.83%
10/1/2023,"41,469","41,273","41,862","41,174",1.42M,0.48%
9/1/2023,"41,273","42,403","42,550","41,273",2.66M,-2.67%
6/1/2023,"42,403","42,845","43,091","42,403",1.51M,-1.03%
5/1/2023,"42,845","43,140","43,238","42,550",1.10M,0.23%
4/1/2023,"42,747","42,354","43,533","42,354",1.87M,-1.02%
3/1/2023,"43,189","42,059","43,238","41,764",2.00M,2.45%
30/12/2022,"42,157","42,059","42,255","41,322",1.65M,0.00%
29/12/2022,"42,157","41,764","42,157","41,371",1.21M,-0.23%
28/12/2022,"42,255","42,255","42,452","41,174",1.39M,-1.83%
27/12/2022,"43,042","40,781","43,042","40,781",2.32M,2.82%
26/12/2022,"41,862","44,712","44,958","41,862",2.56M,-6.99%
23/12/2022,"45,007","45,695","45,695","44,761",1.58M,-1.51%
22/12/2022,"45,695","45,547","45,891","44,516",1.52M,0.22%
21/12/2022,"45,596","45,695","45,940","43,582",2.05M,-0.22%
20/12/2022,"45,695","45,793","46,039","43,435",3.35M,-1.38%
19/12/2022,"46,334","46,776","47,955","46,334",3.78M,-1.46%
16/12/2022,"47,021","45,940","47,120","45,105",3.00M,1.81%
15/12/2022,"46,186","45,646","46,677","45,351",2.54M,1.18%
14/12/2022,"45,646","46,481","46,481","45,007",2.19M,0.11%
13/12/2022,"45,596","44,958","45,596","43,631",1.96M,1.09%
12/12/2022,"45,105","45,400","46,481","44,221",3.47M,-0.65%
9/12/2022,"45,400","45,203","45,793","44,565",1.68M,0.43%
8/12/2022,"45,203","45,007","46,186","44,417",2.63M,2.56%
7/12/2022,"44,073","43,582","44,221","42,747",2.93M,1.13%
6/12/2022,"43,582","46,383","46,383","43,582",4.09M,-6.83%
5/12/2022,"46,776","46,235","48,004","46,235",4.15M,0.48%
2/12/2022,"46,553","42,987","46,553","42,987",6.46M,6.70%
1/12/2022,"43,631","44,572","45,167","42,344",5.86M,-0.11%
30/11/2022,"43,681","43,186","44,572","42,591",3.78M,3.04%
29/11/2022,"42,393","40,115","42,393","40,115",5.27M,6.60%
28/11/2022,"39,768","37,936","40,016","37,936",4.32M,6.22%
25/11/2022,"37,441","37,193","37,936","36,153",2.60M,0.27%
24/11/2022,"37,342","38,827","38,827","37,342",7.86M,-6.91%
23/11/2022,"40,115","39,917","40,511","39,719",1.51M,0.75%
22/11/2022,"39,818","39,818","41,205","39,471",3.71M,-1.11%
21/11/2022,"40,264","41,551","41,551","40,264",1.76M,-3.56%
18/11/2022,"41,749","40,610","41,848","39,521",4.37M,0.84%
17/11/2022,"41,403","41,353","42,492","40,412",2.86M,3.34%
16/11/2022,"40,065","34,915","40,065","34,915",8.56M,6.87%
15/11/2022,"37,490","37,837","39,125","37,490",2.98M,-6.89%
14/11/2022,"40,264","41,601","42,344","40,016",3.51M,-5.46%
11/11/2022,"42,591","42,987","43,978","42,591",3.57M,1.54%
10/11/2022,"41,947","44,523","44,523","41,947",3.67M,-6.92%
9/11/2022,"45,067","44,572","46,008","44,127",2.16M,2.02%
8/11/2022,"44,176","42,443","45,167","40,907",4.12M,4.08%
7/11/2022,"42,443","45,563","46,107","42,443",5.34M,-6.95%
4/11/2022,"45,612","47,098","47,544","45,612",5.74M,-6.97%
3/11/2022,"49,029","48,534","49,822","47,643",2.60M,3.12%
2/11/2022,"47,544","49,525","49,822","46,355",4.32M,-4.19%
1/11/2022,"49,624","51,506","52,001","49,624",2.00M,-2.91%
31/10/2022,"51,109","51,902","52,397","49,029",3.90M,-3.01%
28/10/2022,"52,694","52,991","53,883","52,298",1.80M,-0.19%
27/10/2022,"52,793","50,812","53,388","50,812",2.99M,2.70%
26/10/2022,"51,407","51,605","52,001","50,119",1.53M,-0.19%
25/10/2022,"51,506","50,218","53,487","48,534",4.40M,2.77%
24/10/2022,"50,119","53,982","54,477","50,119",4.83M,-6.99%
21/10/2022,"53,883","57,746","57,746","53,883",4.24M,-6.85%
20/10/2022,"57,845","57,647","58,439","57,350",1.81M,-1.02%
19/10/2022,"58,439","58,637","58,934","57,746",1.41M,0.00%
18/10/2022,"58,439","59,331","59,925","58,043",2.05M,0.17%
17/10/2022,"58,340","59,033","59,033","57,251",2.67M,-1.67%
14/10/2022,"59,331","57,449","59,727","57,449",2.99M,3.99%
13/10/2022,"57,052","56,458","57,647","55,963",1.53M,0.17%
12/10/2022,"56,953","54,972","58,241","54,972",2.89M,3.79%
11/10/2022,"54,873","56,557","57,052","53,586",2.33M,-2.98%
10/10/2022,"56,557","52,595","56,755","52,496",3.91M,5.74%
7/10/2022,"53,487","55,963","57,350","53,487",5.57M,-6.90%
6/10/2022,"57,449","61,609","61,708","57,449",3.17M,-6.75%
5/10/2022,"61,609","60,420","62,500","60,420",2.12M,1.97%
4/10/2022,"60,420","60,618","60,717","59,529",4.02M,2.35%
3/10/2022,"59,033","62,302","62,302","59,033",4.03M,-6.88%
30/09/2022,"63,392","63,094","63,590","61,113",4.37M,0.00%
29/09/2022,"63,392","65,868","65,868","63,094",2.55M,-1.54%
28/09/2022,"64,382","65,472","66,363","64,382",2.72M,-3.13%
27/09/2022,"66,462","66,759","67,354","66,165",1.54M,-1.32%
26/09/2022,"67,354","67,155","67,552","64,976",5.24M,-2.02%
23/09/2022,"68,740","69,434","69,434","67,948",2.72M,-1.00%
22/09/2022,"69,434","68,443","70,127","67,651",4.25M,0.14%
21/09/2022,"69,335","70,325","70,325","69,335",3.11M,-2.37%
20/09/2022,"71,018","70,226","71,316","68,542",3.38M,1.70%
19/09/2022,"69,830","71,316","72,108","68,443",4.17M,-2.08%
16/09/2022,"71,316","72,702","72,999","70,721",4.28M,-2.57%
15/09/2022,"73,198","72,999","74,089","72,702",3.18M,0.27%
14/09/2022,"72,999","72,009","73,198","71,910",3.70M,-0.54%
13/09/2022,"73,396","73,297","73,693","72,603",1.96M,0.14%
12/9/2022,"73,297","71,514","74,683","71,415",7.35M,2.78%
9/9/2022,"71,316","71,316","71,712","70,127",2.78M,0.70%
8/9/2022,"70,820","70,820","71,613","69,830",3.75M,1.13%
7/9/2022,"70,028","71,910","72,108","69,929",5.67M,-3.02%
6/9/2022,"72,207","71,910","72,603","71,712",2.60M,0.55%
5/9/2022,"71,811","73,198","73,198","71,811",2.69M,-2.03%
31/08/2022,"73,297","71,811","73,297","71,811",4.62M,0.96%
30/08/2022,"72,603","73,792","74,287","72,207",4.23M,-0.95%
29/08/2022,"73,297","71,117","73,297","70,028",7.69M,2.49%
26/08/2022,"71,514","68,047","72,405","68,047",10.85M,5.56%
25/08/2022,"67,750","67,056","68,047","66,660",5.15M,2.40%
24/08/2022,"66,165","66,264","66,561","65,670",2.22M,-0.15%
23/08/2022,"66,264","65,274","67,155","65,274",4.01M,0.60%
22/08/2022,"65,868","63,986","66,264","63,887",5.86M,3.74%
19/08/2022,"63,491","63,887","64,778","62,500",2.28M,-0.62%
18/08/2022,"63,887","64,382","65,175","63,293",4.07M,-0.77%
17/08/2022,"64,382","65,373","65,769","64,382",2.52M,-1.52%
16/08/2022,"65,373","64,382","66,363","64,382",3.91M,1.54%
15/08/2022,"64,382","62,698","64,382","62,401",4.43M,3.17%
12/8/2022,"62,401","62,302","63,094","61,609",2.42M,0.00%
11/8/2022,"62,401","63,392","63,590","61,906",2.72M,-0.94%
10/8/2022,"62,995","62,698","63,689","62,401",1.97M,0.47%
9/8/2022,"62,698","62,500","62,995","62,302",2.81M,0.64%
8/8/2022,"62,302","62,104","62,302","61,708",2.49M,0.32%
5/8/2022,"62,104","62,302","62,896","62,005",2.71M,0.00%
4/8/2022,"62,104","61,609","62,401","61,510",4.34M,1.46%
3/8/2022,"61,213","61,411","61,609","60,717",2.66M,-0.32%
2/8/2022,"61,411","61,213","61,906","60,717",2.12M,1.14%
1/8/2022,"60,717","60,420","61,312","59,430",3.26M,0.49%
29/07/2022,"60,420","61,807","61,807","60,420",3.38M,-1.61%
28/07/2022,"61,411","62,401","62,401","61,411",1.95M,-0.16%
27/07/2022,"61,510","59,529","62,401","59,529",1.87M,-1.43%
26/07/2022,"62,401","63,293","63,293","62,203",1.81M,-0.47%
25/07/2022,"62,698","64,184","65,175","62,104",4.02M,-1.86%
22/07/2022,"63,887","64,283","66,165","63,590",5.45M,0.62%
21/07/2022,"63,491","60,618","63,887","60,618",5.00M,4.74%
20/07/2022,"60,618","58,637","62,401","57,647",7.38M,2.00%
19/07/2022,"59,430","60,618","60,618","58,934",2.12M,-1.64%
18/07/2022,"60,420","60,915","62,302","59,628",2.54M,-0.81%
15/07/2022,"60,915","62,203","62,599","60,915",3.08M,-1.76%
14/07/2022,"62,005","62,302","63,392","61,708",2.13M,-1.57%
13/07/2022,"62,995","63,392","63,590","61,312",3.10M,-1.24%
12/7/2022,"63,788","64,184","64,184","63,392",1.61M,-0.15%
11/7/2022,"63,887","64,184","64,283","63,392",1.37M,-0.77%
8/7/2022,"64,382","64,085","65,868","63,788",2.59M,1.56%
7/7/2022,"63,392","63,491","64,382","63,293",1.59M,0.00%
6/7/2022,"63,392","64,877","65,670","63,392",2.40M,-2.29%
5/7/2022,"64,877","67,155","67,155","63,392",3.98M,-3.39%
4/7/2022,"67,155","69,335","69,434","65,967",5.18M,-3.56%
1/7/2022,"69,632","70,919","70,919","68,146",3.29M,-1.68%
30/06/2022,"70,820","72,405","72,405","70,523",2.40M,-2.06%
29/06/2022,"72,306","72,108","73,297","70,424",3.15M,0.27%
28/06/2022,"72,108","70,325","72,207","70,325",4.12M,1.82%
27/06/2022,"70,820","71,018","71,811","70,424",3.16M,-0.56%
24/06/2022,"71,217","72,801","72,801","70,721",2.72M,-0.83%
23/06/2022,"71,811","69,335","72,801","69,136",4.91M,3.87%
22/06/2022,"69,136","74,881","74,881","68,542",3.82M,-5.03%
21/06/2022,"72,801","74,287","75,079","70,325",3.37M,-0.54%
20/06/2022,"73,198","77,259","77,259","72,900",4.48M,-4.89%
17/06/2022,"76,961","78,249","78,249","75,575",3.50M,-1.65%
16/06/2022,"78,249","78,249","78,249","76,862",6.04M,6.97%
15/06/2022,"73,148","71,811","73,148","71,316",5.12M,2.93%
14/06/2022,"71,068","68,592","71,464","68,344",3.21M,2.50%
13/06/2022,"69,335","71,811","73,049","69,335",6.46M,-6.67%
10/6/2022,"74,287","76,268","76,763","74,287",3.88M,-1.83%
9/6/2022,"75,674","75,971","76,763","74,931",2.26M,-0.39%
8/6/2022,"75,971","76,417","78,200","75,971",4.15M,0.26%
7/6/2022,"75,773","76,268","76,268","73,792",3.69M,-0.45%
6/6/2022,"76,119","75,775","77,005","75,775",3.78M,0.98%
3/6/2022,"75,381","72,675","75,923","72,675",3.34M,3.72%
2/6/2022,"72,675","72,085","74,053","71,593",3.61M,1.51%
1/6/2022,"71,593","71,297","72,331","70,855",2.12M,0.42%
31/05/2022,"71,297","71,445","71,445","70,363",1.48M,-0.21%
30/05/2022,"71,445","72,183","72,577","70,559",2.52M,-1.02%
27/05/2022,"72,183","68,493","72,282","68,493",5.10M,5.54%
26/05/2022,"68,394","68,886","69,132","66,918",1.43M,0.00%
25/05/2022,"68,394","66,131","69,624","65,934",3.12M,4.51%
24/05/2022,"65,442","64,409","65,442","63,868",1.16M,1.68%
23/05/2022,"64,360","66,426","66,426","63,966",1.08M,-2.39%
20/05/2022,"65,934","65,196","66,820","64,950",1.74M,0.75%
19/05/2022,"65,442","63,966","65,688","63,622",1.68M,-0.37%
18/05/2022,"65,688","64,802","65,787","63,868",1.61M,1.44%
17/05/2022,"64,753","61,457","64,753","60,030",2.11M,6.99%
16/05/2022,"60,522","65,196","65,196","59,636",2.67M,-1.68%
13/05/2022,"61,555","66,131","66,475","61,555",5.49M,-6.92%
12/5/2022,"66,131","68,837","68,837","66,131",3.41M,-4.68%
11/5/2022,"69,378","68,985","69,378","67,509",2.33M,0.64%
10/5/2022,"68,936","66,426","68,936","65,442",3.64M,2.71%
9/5/2022,"67,115","70,953","71,002","67,115",5.39M,-6.96%
6/5/2022,"72,134","72,085","73,266","71,888",2.17M,-1.87%
5/5/2022,"73,512","74,053","74,053","71,396",2.34M,-0.07%
4/5/2022,"73,561","73,807","74,545","73,069",2.30M,0.20%
29/04/2022,"73,413","71,445","73,807","71,445",3.48M,2.90%
28/04/2022,"71,347","72,577","73,315","71,248",3.05M,-1.49%
27/04/2022,"72,429","71,839","72,577","70,363",3.44M,-1.07%
26/04/2022,"73,216","69,378","74,250","68,394",5.44M,2.69%
25/04/2022,"71,297","75,775","76,415","71,297",7.42M,-7.00%
22/04/2022,"76,661","77,054","77,251","71,396",8.10M,0.19%
21/04/2022,"76,513","75,873","77,497","75,627",4.61M,-0.32%
20/04/2022,"76,759","76,316","78,432","75,677",3.80M,0.00%
19/04/2022,"76,759","78,580","79,269","76,267",6.57M,-3.55%
18/04/2022,"79,582","79,980","80,476","79,036",5.23M,0.00%
15/04/2022,"79,582","78,241","80,427","78,092",4.68M,0.44%
14/04/2022,"79,234","77,595","80,874","76,999",5.85M,2.11%
13/04/2022,"77,595","75,012","77,993","74,764",6.81M,2.29%
12/4/2022,"75,856","74,515","75,856","72,528",5.29M,1.80%
8/4/2022,"74,515","76,999","76,999","74,515",4.41M,-3.23%
7/4/2022,"76,999","79,384","79,533","76,304",6.20M,-2.39%
6/4/2022,"78,887","76,502","80,476","76,204",5.96M,2.32%
5/4/2022,"77,098","76,254","77,794","76,006",2.52M,0.13%
4/4/2022,"76,999","78,738","78,837","76,999",2.80M,-0.64%
1/4/2022,"77,496","73,273","77,496","73,075",8.26M,7.00%
31/03/2022,"72,429","71,535","73,770","70,789",3.60M,0.97%
30/03/2022,"71,733","72,280","72,975","69,597",3.39M,-1.43%
29/03/2022,"72,777","72,280","74,167","71,535",4.68M,1.74%
28/03/2022,"71,535","69,150","71,584","69,001",7.67M,3.67%
25/03/2022,"69,001","66,915","69,746","66,418",7.57M,3.66%
24/03/2022,"66,567","67,064","67,064","66,070",1.83M,-0.74%
23/03/2022,"67,064","66,915","67,759","66,865",1.59M,-0.15%
22/03/2022,"67,163","67,064","67,560","66,368",2.09M,0.22%
21/03/2022,"67,014","65,573","67,014","65,325",1.84M,2.51%
18/03/2022,"65,375","64,977","65,474","64,977",1.58M,0.61%
17/03/2022,"64,977","65,474","65,573","64,977",1.38M,-0.46%
16/03/2022,"65,275","65,176","65,573","64,580",2.11M,0.00%
15/03/2022,"65,275","64,928","65,275","64,083",2.01M,-0.23%
14/03/2022,"65,424","65,623","65,971","64,331",2.45M,-0.98%
11/3/2022,"66,070","66,269","66,269","65,573",1.31M,-0.38%
10/3/2022,"66,319","66,567","66,567","65,871",1.77M,-0.22%
9/3/2022,"66,468","66,617","66,617","65,822",2.30M,-0.30%
8/3/2022,"66,666","66,567","66,815","65,772",3.99M,0.00%
7/3/2022,"66,666","66,815","67,064","66,567",2.29M,-1.18%
4/3/2022,"67,461","67,809","67,859","66,865",2.15M,-0.51%
3/3/2022,"67,809","67,064","67,809","66,368",2.12M,1.49%
2/3/2022,"66,815","67,461","67,461","66,567",3.34M,-1.10%
1/3/2022,"67,560","68,008","68,057","67,113",2.42M,0.00%
28/02/2022,"67,560","67,809","68,554","67,312",3.60M,-1.16%
25/02/2022,"68,355","68,008","69,448","67,560",5.38M,0.58%
24/02/2022,"67,958","68,057","68,405","67,312",2.35M,-0.73%
23/02/2022,"68,455","68,405","69,846","68,008",3.22M,0.07%
22/02/2022,"68,405","66,070","69,150","65,772",6.55M,2.84%
21/02/2022,"66,517","65,822","67,014","65,822",1.22M,-0.08%
18/02/2022,"66,567","65,623","66,567","65,623",935.60K,-0.37%
17/02/2022,"66,815","65,573","66,815","65,524",2.06M,1.20%
16/02/2022,"66,020","66,666","66,666","65,375",1.12M,-0.30%
15/02/2022,"66,219","65,921","66,517","65,325",1.14M,0.99%
14/02/2022,"65,573","66,517","67,064","65,573",1.91M,-2.44%
11/2/2022,"67,213","67,064","67,560","67,064",1.08M,-0.73%
10/2/2022,"67,709","68,057","68,157","66,815",1.81M,-0.51%
9/2/2022,"68,057","67,709","68,306","67,560",2.41M,0.51%
8/2/2022,"67,709","66,517","67,958","66,517",2.90M,1.79%
7/2/2022,"66,517","66,070","67,411","66,070",1.86M,1.06%
28/01/2022,"65,822","65,226","65,822","64,431",1.43M,0.76%
27/01/2022,"65,325","65,027","65,722","64,182",1.06M,-0.30%
26/01/2022,"65,524","65,077","65,524","64,083",1.91M,0.69%
25/01/2022,"65,077","64,480","65,077","63,388",1.61M,0.85%
24/01/2022,"64,530","65,673","66,169","64,530",1.74M,-2.48%
21/01/2022,"66,169","66,567","66,567","65,226",1.31M,-0.60%
20/01/2022,"66,567","66,070","66,567","65,623",1.79M,0.37%
19/01/2022,"66,319","64,679","66,567","64,580",1.91M,2.61%
18/01/2022,"64,630","64,083","65,573","63,884",1.63M,0.08%
17/01/2022,"64,580","66,070","66,517","64,580",1.63M,-2.98%
14/01/2022,"66,567","67,064","67,064","66,169",936.80K,-1.11%
13/01/2022,"67,312","67,809","67,809","65,573",1.85M,-0.37%
12/1/2022,"67,560","65,474","67,560","64,580",1.86M,3.19%
11/1/2022,"65,474","66,070","66,815","65,424",1.55M,-0.90%
10/1/2022,"66,070","67,312","67,312","66,070",1.85M,-1.85%
7/1/2022,"67,312","68,306","68,306","67,312",1.84M,-1.46%
6/1/2022,"68,306","68,107","68,951","67,809",1.54M,0.29%
5/1/2022,"68,107","68,455","69,200","68,107",2.36M,-0.51%
4/1/2022,"68,455","67,511","69,150","67,014",2.66M,1.40%
31/12/2021,"67,511","66,716","67,511","66,269",2.26M,1.19%
30/12/2021,"66,716","66,815","67,262","66,567",1.67M,-0.07%
29/12/2021,"66,766","66,865","67,560","66,617",1.27M,-1.03%
28/12/2021,"67,461","67,312","67,461","66,120",1.49M,0.67%
27/12/2021,"67,014","66,915","67,262","66,070",1.45M,0.22%
24/12/2021,"66,865","66,368","66,865","65,822",1.12M,0.75%
23/12/2021,"66,368","66,964","67,461","65,474",1.87M,-0.89%
22/12/2021,"66,964","66,368","68,057","66,269",2.60M,1.35%
21/12/2021,"66,070","66,070","66,070","65,623",947.20K,0.00%
20/12/2021,"66,070","66,319","66,865","65,822",1.59M,-1.12%
17/12/2021,"66,815","66,368","67,064","66,120",1.47M,0.67%
16/12/2021,"66,368","67,560","67,560","66,368",1.62M,-1.69%
15/12/2021,"67,511","67,262","67,560","66,567",1.20M,0.37%
14/12/2021,"67,262","66,915","67,560","66,319",1.33M,0.37%
13/12/2021,"67,014","66,766","67,014","66,567",1.29M,0.60%
10/12/2021,"66,617","66,120","67,014","66,070",1.41M,0.08%
9/12/2021,"66,567","66,517","67,064","66,319",1.38M,0.08%
8/12/2021,"66,517","66,368","67,064","66,070",1.38M,0.30%
7/12/2021,"66,319","65,275","66,319","65,275",1.33M,1.60%
6/12/2021,"65,275","66,319","66,319","63,040",3.35M,-1.57%
3/12/2021,"66,319","67,709","68,057","66,319",2.10M,-2.55%
2/12/2021,"68,057","68,951","68,951","67,958",1.23M,-1.37%
1/12/2021,"69,001","67,809","69,548","67,610",2.99M,0.00%
30/11/2021,"69,001","68,802","69,498","68,008",2.18M,1.02%
29/11/2021,"68,306","69,001","69,895","68,256",4.74M,-2.83%
26/11/2021,"70,293","71,932","72,280","70,293",2.52M,-2.41%
25/11/2021,"72,031","71,584","72,031","70,789",1.69M,0.69%
24/11/2021,"71,535","71,038","71,535","70,193",2.98M,0.70%
23/11/2021,"71,038","68,852","71,535","68,604",3.85M,3.17%
22/11/2021,"68,852","69,548","69,746","68,554",2.23M,-0.29%
19/11/2021,"69,051","69,548","70,044","67,560",2.76M,0.00%
18/11/2021,"69,051","68,703","70,293","67,958",4.26M,0.80%
17/11/2021,"68,504","68,405","68,554","67,660",1.72M,0.00%
16/11/2021,"68,504","68,554","69,051","67,560",2.98M,-1.08%
15/11/2021,"69,249","67,709","69,498","67,709",5.26M,2.50%
12/11/2021,"67,560","67,560","67,560","66,517",2.37M,0.74%
11/11/2021,"67,064","65,325","67,560","64,828",8.88M,2.66%
10/11/2021,"65,325","64,580","65,325","64,331",1.53M,1.15%
9/11/2021,"64,580","65,474","65,573","64,580",2.10M,-1.22%
8/11/2021,"65,375","65,573","66,070","65,375",2.25M,-0.30%
5/11/2021,"65,573","66,070","66,070","65,077",3.27M,1.62%
4/11/2021,"64,530","63,835","64,878","63,586",1.90M,0.85%
3/11/2021,"63,984","64,033","64,580","63,338",2.81M,-0.08%
2/11/2021,"64,033","63,835","64,530","63,835",1.73M,-0.85%
1/11/2021,"64,580","65,325","65,474","64,083",2.28M,-1.06%
29/10/2021,"65,275","65,325","65,524","65,027",2.69M,-0.45%
28/10/2021,"65,573","65,226","65,822","63,835",2.38M,0.00%
27/10/2021,"65,573","63,586","66,020","63,586",4.13M,3.12%
26/10/2021,"63,586","63,586","63,586","63,040",1.99M,-0.31%
25/10/2021,"63,785","63,586","64,480","63,586",1.85M,0.63%
22/10/2021,"63,388","63,735","63,785","63,139",1.85M,0.47%
21/10/2021,"63,090","64,182","64,580","63,090",2.94M,-1.70%
20/10/2021,"64,182","64,530","65,077","63,586",2.67M,-0.39%
19/10/2021,"64,431","64,530","65,077","64,133",2.30M,-0.77%
18/10/2021,"64,928","65,673","66,020","64,928",2.93M,-1.28%
15/10/2021,"65,772","66,319","66,418","65,573",1.65M,-0.82%
14/10/2021,"66,319","66,567","66,964","65,573",3.85M,-0.30%
13/10/2021,"66,517","65,722","66,666","65,623",3.79M,1.36%
12/10/2021,"65,623","64,331","65,971","64,331",4.56M,2.01%
11/10/2021,"64,331","64,033","64,431","63,338",3.50M,0.54%
8/10/2021,"63,984","63,338","64,331","63,239",3.01M,0.63%
7/10/2021,"63,586","63,239","63,735","63,239",1.93M,-0.23%
6/10/2021,"63,735","62,941","64,580","62,791",3.38M,1.18%
5/10/2021,"62,990","62,593","62,990","62,146",1.88M,0.48%
4/10/2021,"62,692","62,096","62,692","61,251",4.38M,0.00%
1/10/2021,"62,692","63,090","63,487","62,593",2.17M,-1.25%
30/09/2021,"63,487","63,487","64,083","62,941",2.09M,0.00%
29/09/2021,"63,487","62,990","63,835","62,990",2.42M,0.87%
28/09/2021,"62,941","61,897","63,090","61,550",2.69M,0.56%
27/09/2021,"62,593","64,083","64,083","62,593",7.48M,-3.45%
24/09/2021,"64,828","65,673","66,567","64,630",2.64M,-1.14%
23/09/2021,"65,573","62,841","66,269","62,841",5.18M,5.01%
22/09/2021,"62,444","61,599","62,791","61,550",2.59M,1.53%
21/09/2021,"61,500","60,159","62,344","60,159",2.66M,0.65%
20/09/2021,"61,102","62,046","63,090","60,308",2.74M,0.00%
17/09/2021,"61,102","61,401","61,599","60,705",1.84M,-0.49%
16/09/2021,"61,401","61,848","61,848","61,003",1.56M,-0.80%
15/09/2021,"61,897","61,351","62,096","61,003",1.46M,0.08%
14/09/2021,"61,848","61,599","61,997","60,655",2.15M,-0.40%
13/09/2021,"62,096","59,066","62,096","59,016",4.54M,5.13%
10/9/2021,"59,066","59,115","59,264","58,172",1.84M,0.00%
9/9/2021,"59,066","55,539","59,066","55,340",5.09M,6.73%
8/9/2021,"55,340","54,794","55,340","54,644",1.37M,1.00%
7/9/2021,"54,794","55,340","55,390","54,644",1.79M,-0.63%
6/9/2021,"55,141","55,141","55,191","54,893",2.24M,0.73%
1/9/2021,"54,744","54,794","55,141","54,098",1.34M,-0.72%
31/08/2021,"55,141","55,141","55,141","54,644",1.26M,0.36%
30/08/2021,"54,943","55,191","55,787","54,943",2.53M,1.06%
27/08/2021,"54,369","53,608","54,501","53,608",4.01M,1.54%
26/08/2021,"53,542","54,170","54,335","53,410",1.85M,0.31%
25/08/2021,"53,377","53,212","54,203","52,914",1.80M,0.62%
24/08/2021,"53,047","52,485","53,674","52,253",3.18M,1.52%
23/08/2021,"52,253","53,873","54,203","52,220",4.86M,-3.60%
20/08/2021,"54,203","56,847","56,847","54,203",6.11M,-4.93%
19/08/2021,"57,013","57,013","57,013","56,021",2.36M,0.00%
18/08/2021,"57,013","55,856","57,343","55,724",2.59M,1.53%
17/08/2021,"56,153","56,153","56,219","55,492",3.31M,-0.12%
16/08/2021,"56,219","56,682","56,847","55,525",3.09M,-0.53%
13/08/2021,"56,517","56,021","56,517","55,327",3.35M,0.59%
12/8/2021,"56,186","57,343","57,839","56,186",3.52M,-2.86%
11/8/2021,"57,839","57,508","59,260","57,046",5.01M,0.63%
10/8/2021,"57,475","57,508","57,574","56,715",2.65M,0.06%
9/8/2021,"57,442","56,517","57,574","56,021",1.91M,1.34%
6/8/2021,"56,682","57,178","58,004","56,682",3.10M,-0.87%
5/8/2021,"57,178","56,054","57,608","55,856",2.97M,1.77%
4/8/2021,"56,186","56,219","56,484","55,691",2.49M,0.06%
3/8/2021,"56,153","56,153","56,186","55,525",2.61M,0.00%
2/8/2021,"56,153","54,203","57,013","54,038",4.90M,3.53%
30/07/2021,"54,236","53,377","54,501","52,716",5.34M,0.80%
29/07/2021,"53,807","52,815","53,807","51,559",3.95M,3.63%
28/07/2021,"51,923","52,154","53,047","51,592",1.37M,-0.57%
27/07/2021,"52,220","53,542","53,542","51,890",4.43M,-1.43%
26/07/2021,"52,980","53,013","53,212","52,187",3.42M,-0.87%
23/07/2021,"53,443","53,906","54,600","53,212",3.67M,-2.12%
22/07/2021,"54,600","53,708","55,658","53,476",2.95M,1.10%
21/07/2021,"54,005","54,864","55,063","53,575",1.56M,-0.73%
20/07/2021,"54,402","52,220","54,402","51,724",3.16M,5.18%
19/07/2021,"51,724","53,311","53,873","51,724",5.60M,-6.90%
16/07/2021,"55,558","55,558","55,691","54,864",2.04M,0.60%
15/07/2021,"55,228","54,501","56,517","53,873",3.31M,0.36%
14/07/2021,"55,030","57,178","57,475","54,335",4.15M,-4.86%
13/07/2021,"57,839","58,930","58,930","56,847",1.95M,-0.91%
12/7/2021,"58,368","58,169","59,128","54,534",5.72M,0.06%
9/7/2021,"58,335","56,880","59,458","56,781",3.04M,2.32%
8/7/2021,"57,013","56,847","57,905","55,360",4.76M,4.04%
7/7/2021,"54,798","52,881","54,798","51,229",4.37M,6.97%
6/7/2021,"51,229","55,691","56,418","51,229",2.87M,-6.91%
5/7/2021,"55,030","53,212","55,195","53,212",4.07M,6.19%
2/7/2021,"51,824","49,907","51,890","49,907",2.89M,3.77%
1/7/2021,"49,940","50,237","50,402","49,741",2.18M,-0.59%
30/06/2021,"50,237","48,585","50,865","48,585",3.66M,3.40%
29/06/2021,"48,585","48,089","48,750","47,924",1.67M,1.03%
28/06/2021,"48,089","47,758","48,254","47,494",2.01M,1.25%
25/06/2021,"47,494","47,593","47,924","47,428",2.15M,-0.21%
24/06/2021,"47,593","47,560","48,254","47,527",1.18M,0.00%
23/06/2021,"47,593","47,990","48,089","47,593",1.33M,-1.37%
22/06/2021,"48,254","48,254","48,320","46,106",2.21M,0.14%
21/06/2021,"48,188","46,469","48,221","46,469",3.54M,3.40%
