Date,Open,High,Low,Close,Volume
07/01/2020,"21,917","22,060","21,822","22,012","18,851,497"
06/30/2020,"21,989","22,108","21,631","21,750","3,345,944"
06/29/2020,"22,203","22,203","21,846","21,941","2,689,038"
06/26/2020,"22,298","22,465","22,251","22,322","1,265,331"
06/25/2020,"22,227","22,441","22,203","22,298","1,533,832"
06/24/2020,"22,822","22,846","22,417","22,489","1,273,978"
06/23/2020,"22,370","23,061","22,275","22,656","4,311,460"
06/22/2020,"22,394","22,394","22,322","22,394","1,960,593"
06/19/2020,"22,203","22,394","22,203","22,394","2,415,487"
06/18/2020,"22,060","22,251","21,989","22,203","1,727,279"
06/17/2020,"22,251","22,275","22,036","22,084","2,494,709"
06/16/2020,"22,203","22,298","22,060","22,203","2,439,510"
06/15/2020,"22,870","22,870","21,870","21,917","2,576,290"
06/12/2020,"21,441","22,394","21,441","22,394","6,664,667"
06/11/2020,"23,251","23,251","21,917","21,917","9,713,420"
06/10/2020,"23,347","23,347","23,061","23,251","2,802,038"
06/09/2020,"23,632","23,656","23,299","23,323","3,218,379"
06/08/2020,"23,347","23,823","23,347","23,513","8,846,779"
06/05/2020,"23,061","23,204","22,942","23,204","3,547,636"
06/04/2020,"23,299","23,299","23,061","23,061","2,785,016"
06/03/2020,"22,870","23,323","22,822","23,180","4,103,069"
06/02/2020,"23,013","23,108","22,870","22,870","3,201,987"
06/01/2020,"22,870","23,037","22,870","23,013","3,401,101"
05/29/2020,"22,870","22,918","22,632","22,846","2,871,298"
05/28/2020,"22,965","23,156","22,870","22,870","2,552,720"
05/27/2020,"23,299","23,537","22,870","22,870","4,450,464"
05/26/2020,"23,108","23,251","23,037","23,251","3,436,949"
05/25/2020,"23,108","23,156","22,775","23,085","4,434,786"
05/22/2020,"23,347","23,347","23,085","23,085","3,634,552"
05/21/2020,"23,299","23,489","23,275","23,489","4,212,438"
05/20/2020,"23,347","23,347","23,132","23,299","2,613,816"
05/19/2020,"23,442","23,680","23,156","23,466","6,294,395"
05/18/2020,"22,632","23,037","22,584","23,037","4,241,591"
05/15/2020,"23,013","23,299","22,751","22,870","5,101,977"
05/14/2020,"23,323","23,394","23,108","23,204","7,844,860"
05/13/2020,"22,632","23,609","22,584","23,513","14,510,776"
05/12/2020,"22,373","22,539","22,207","22,539","6,874,484"
05/11/2020,"22,373","22,539","22,083","22,373","5,260,343"
05/08/2020,"22,207","22,829","22,207","22,249","8,750,190"
05/07/2020,"21,959","22,166","21,710","22,166","5,046,230"
05/06/2020,"21,130","22,000","21,130","21,917","10,311,038"
05/05/2020,"21,047","21,130","20,881","21,089","1,636,419"
05/04/2020,"20,799","21,089","20,633","20,923","2,512,895"
04/29/2020,"21,047","21,296","20,923","21,047","3,256,545"
04/28/2020,"21,006","21,047","20,799","21,006","2,894,694"
04/27/2020,"21,337","21,337","20,923","21,006","3,547,436"
04/24/2020,"21,089","21,213","20,757","21,130","3,454,825"
04/23/2020,"21,586","21,627","21,130","21,130","3,355,939"
04/22/2020,"20,218","21,213","20,177","21,171","10,264,865"
04/21/2020,"20,923","21,089","20,260","20,426","9,314,328"
04/20/2020,"21,503","21,544","21,006","21,254","5,406,006"
04/17/2020,"21,213","21,254","20,799","21,213","6,464,190"
04/16/2020,"20,591","21,047","20,426","20,840","3,689,189"
04/15/2020,"20,923","21,047","20,654","20,757","5,322,542"
04/14/2020,"19,721","20,509","19,473","20,509","9,969,533"
04/13/2020,"19,224","19,473","19,100","19,266","10,530,521"
04/10/2020,"19,307","19,473","19,017","19,224","8,266,529"
04/09/2020,"19,473","19,721","19,266","19,411","5,219,166"
04/08/2020,"19,100","19,493","18,955","19,411","4,002,623"
04/07/2020,"19,680","19,763","19,266","19,597","5,995,004"
04/06/2020,"19,058","19,680","18,851","19,680","7,018,167"
04/03/2020,"17,815","18,499","17,691","18,478","6,442,424"
04/01/2020,"16,904","17,898","16,904","17,525","3,643,706"
03/31/2020,"17,194","17,567","16,614","17,028","5,882,143"
03/30/2020,"16,780","17,028","16,614","16,738","11,499,317"
03/27/2020,"18,396","18,396","17,774","17,857","6,405,177"
03/26/2020,"18,851","18,996","18,313","18,313","6,121,479"
03/25/2020,"19,058","19,224","18,706","19,058","5,386,721"
03/24/2020,"18,644","18,644","18,023","18,437","8,568,830"
03/23/2020,"19,100","19,431","18,396","18,396","10,177,974"
03/20/2020,"19,970","19,991","19,618","19,763","3,797,030"
03/19/2020,"19,721","19,928","19,721","19,763","5,349,744"
03/18/2020,"20,301","20,343","20,032","20,053","4,850,291"
03/17/2020,"19,473","20,094","19,266","20,094","6,741,275"
03/16/2020,"19,949","20,591","19,680","19,721","5,042,706"
03/13/2020,"18,768","20,716","18,727","19,949","7,965,711"
03/12/2020,"20,136","20,426","19,597","19,928","10,572,700"
03/11/2020,"21,544","21,751","20,509","21,047","6,988,118"
03/10/2020,"21,130","21,544","20,840","21,420","4,975,317"
03/09/2020,"21,213","21,544","20,840","20,840","14,236,401"
03/06/2020,"22,456","22,497","22,166","22,373","3,573,455"
03/05/2020,"22,994","23,160","22,622","22,622","3,129,154"
03/04/2020,"22,994","22,994","22,746","22,994","4,375,578"
03/03/2020,"23,284","23,616","23,077","23,160","3,592,451"
03/02/2020,"22,829","23,284","22,704","23,077","4,465,365"
02/28/2020,"22,787","23,077","22,622","22,829","5,945,259"
02/27/2020,"22,787","23,409","22,622","23,202","7,594,465"
02/26/2020,"22,124","22,870","21,959","22,787","7,823,234"
02/25/2020,"21,586","22,373","21,544","22,373","3,397,719"
02/24/2020,"22,000","22,331","21,751","21,751","5,507,885"
02/21/2020,"23,160","23,160","22,663","22,663","3,519,173"
