Date,Open,High,Low,Close,Volume
07/01/2019,"8,346","8,382","8,202","8,274","14,361,233"
06/28/2019,"8,112","8,453","8,076","8,453","13,054,587"
06/27/2019,"8,238","8,256","8,112","8,112","13,904,601"
06/26/2019,"8,292","8,364","8,238","8,238","8,250,052"
06/25/2019,"8,346","8,418","8,274","8,310","16,359,440"
06/24/2019,"8,561","8,651","8,382","8,400","11,325,227"
06/21/2019,"8,597","8,597","8,489","8,525","13,396,629"
06/20/2019,"8,669","8,669","8,489","8,489","15,078,202"
06/19/2019,"8,435","8,579","8,382","8,579","23,256,643"
06/18/2019,"8,076","8,310","8,076","8,292","16,561,540"
06/17/2019,"8,256","8,274","8,076","8,076","11,548,232"
06/14/2019,"8,274","8,292","8,256","8,256","12,456,793"
06/13/2019,"8,418","8,418","8,238","8,274","8,348,822"
06/12/2019,"8,238","8,364","8,220","8,310","9,264,222"
06/11/2019,"8,274","8,346","8,166","8,274","16,793,774"
06/10/2019,"8,364","8,418","8,220","8,238","19,145,956"
06/07/2019,"8,274","8,382","8,220","8,256","15,137,634"
06/06/2019,"8,597","8,597","8,040","8,166","24,399,941"
06/05/2019,"8,777","8,885","8,525","8,561","8,308,374"
06/04/2019,"8,849","8,921","8,651","8,741","9,695,805"
06/03/2019,"8,869","8,882","8,689","8,716","47,070,220"
05/31/2019,"8,855","8,910","8,855","8,882","12,989,350"
05/30/2019,"8,993","8,993","8,841","8,855","24,701,400"
05/29/2019,"8,938","8,993","8,869","8,993","6,000,005"
05/28/2019,"8,993","8,993","8,869","8,869","13,873,886"
05/27/2019,"8,882","8,952","8,882","8,910","6,140,947"
05/24/2019,"8,993","9,035","8,896","8,896","13,255,043"
05/23/2019,"9,131","9,145","9,035","9,062","9,154,971"
05/22/2019,"9,131","9,242","9,104","9,131","9,086,596"
05/21/2019,"9,118","9,187","9,076","9,104","19,199,105"
05/20/2019,"8,924","9,145","8,924","9,076","8,635,076"
05/17/2019,"8,938","8,965","8,910","8,924","5,571,072"
05/16/2019,"8,979","9,048","8,938","8,938","15,426,307"
05/15/2019,"8,965","9,048","8,938","8,965","9,169,065"
05/14/2019,"8,772","8,965","8,772","8,965","7,122,155"
05/13/2019,"9,118","9,118","8,855","8,869","13,770,854"
05/10/2019,"9,159","9,187","9,021","9,090","6,899,901"
05/09/2019,"9,145","9,201","9,021","9,104","8,284,601"
05/08/2019,"9,201","9,214","9,131","9,173","10,367,577"
05/07/2019,"9,353","9,353","9,242","9,270","10,860,007"
05/06/2019,"9,242","9,353","9,187","9,256","16,262,707"
05/03/2019,"9,408","9,519","9,325","9,450","12,634,068"
05/02/2019,"9,325","9,408","9,214","9,408","18,892,068"
04/26/2019,"9,187","9,353","9,159","9,297","10,194,002"
04/25/2019,"9,270","9,311","9,131","9,159","14,797,995"
04/24/2019,"8,855","9,228","8,827","9,228","24,760,021"
04/23/2019,"8,855","8,855","8,813","8,827","11,260,715"
