Date,Open,High,Low,Close,Volume
07/01/2024,"62,600","65,800","62,000","65,800","21,785,869"
06/28/2024,"63,100","63,100","61,600","62,400","6,604,200"
06/27/2024,"62,000","63,600","62,000","63,400","8,297,814"
06/26/2024,"62,500","63,200","61,300","62,600","9,625,646"
06/25/2024,"62,000","62,700","61,600","62,000","6,461,173"
06/24/2024,"63,500","63,500","61,500","62,000","11,899,270"
06/21/2024,"63,000","64,700","62,400","63,500","8,235,290"
06/20/2024,"63,200","63,500","62,500","63,500","6,274,318"
06/19/2024,"61,900","63,700","61,600","63,300","7,917,309"
06/18/2024,"62,100","62,500","61,100","62,200","8,140,700"
06/17/2024,"62,800","62,800","61,000","62,000","9,503,600"
06/14/2024,"64,000","64,200","63,000","63,000","8,902,800"
06/13/2024,"63,700","64,400","63,100","64,000","8,131,000"
06/12/2024,"62,600","63,900","62,000","63,400","6,597,946"
06/11/2024,"63,300","63,400","61,800","62,300","6,825,770"
06/10/2024,"62,200","63,300","62,000","63,000","8,814,191"
06/07/2024,"62,300","62,800","61,800","62,100","6,039,669"
06/06/2024,"62,000","62,500","61,600","61,900","15,580,270"
06/05/2024,"63,000","63,300","61,600","62,000","15,297,380"
06/04/2024,"64,000","64,200","63,100","63,800","11,391,590"
06/03/2024,"63,900","64,100","63,200","64,000","9,500,879"
05/31/2024,"62,800","64,400","62,400","63,600","10,588,330"
05/30/2024,"59,900","62,800","59,200","62,800","15,822,110"
05/29/2024,"61,600","62,000","60,500","60,500","7,966,354"
05/28/2024,"60,400","62,800","60,100","61,500","10,823,210"
05/27/2024,"60,100","60,500","59,200","60,000","7,150,902"
05/24/2024,"61,200","61,700","58,900","60,500","14,576,250"
05/23/2024,"60,700","62,000","60,000","62,000","10,583,020"
05/22/2024,"60,600","61,600","59,600","61,000","13,927,330"
05/21/2024,"60,600","61,300","60,000","60,500","5,776,939"
05/20/2024,"60,000","61,600","59,500","60,000","9,882,880"
05/17/2024,"59,800","60,300","59,000","59,600","11,286,340"
05/16/2024,"60,900","61,100","59,700","59,900","15,621,650"
05/15/2024,"60,600","62,100","60,000","60,800","14,312,140"
05/14/2024,"58,500","61,000","58,000","60,100","16,717,051"
05/13/2024,"58,900","58,900","58,000","58,300","7,822,045"
05/10/2024,"58,800","59,000","57,400","58,900","9,938,732"
05/09/2024,"59,000","59,200","58,400","58,900","12,497,400"
05/08/2024,"58,600","59,300","58,200","59,100","10,022,500"
05/07/2024,"58,800","59,500","57,500","59,300","12,034,000"
05/06/2024,"56,100","58,800","55,800","58,300","12,893,200"
05/03/2024,"55,700","57,200","55,000","55,700","30,658,301"
05/02/2024,"56,000","56,800","54,700","55,600","22,343,900"
04/26/2024,"53,500","55,000","53,000","54,900","12,531,700"
04/25/2024,"52,100","53,800","51,400","53,800","19,836,400"
04/24/2024,"50,200","52,300","49,850","52,300","12,469,200"
04/23/2024,"49,100","50,300","48,650","49,800","18,482,000"
04/22/2024,"49,200","49,400","48,150","48,600","13,265,100"
04/19/2024,"49,250","49,300","48,050","48,200","9,643,100"
04/17/2024,"50,400","50,400","48,950","49,400","7,506,200"
04/16/2024,"49,500","50,000","48,700","49,900","13,988,300"
04/15/2024,"51,700","52,000","49,500","49,900","17,235,199"
04/12/2024,"52,300","52,600","51,600","52,000","7,115,600"
04/11/2024,"51,200","52,800","51,200","52,300","7,294,500"
04/10/2024,"52,900","53,200","51,700","52,000","10,353,100"
04/09/2024,"50,000","53,100","49,800","52,800","21,005,301"
04/08/2024,"51,000","51,000","49,800","50,000","6,326,000"
04/05/2024,"50,000","51,500","49,450","51,000","9,422,712"
04/04/2024,"50,000","50,700","49,000","50,700","13,449,700"
04/03/2024,"51,000","51,200","49,900","50,200","16,982,301"
04/02/2024,"51,000","51,600","49,950","51,600","13,183,500"
04/01/2024,"50,800","52,600","50,700","51,400","15,838,100"
03/29/2024,"51,000","52,000","50,800","51,100","13,970,500"
03/28/2024,"50,800","52,200","50,400","51,000","12,959,700"
03/27/2024,"48,800","51,400","48,550","50,700","14,053,600"
03/26/2024,"48,300","48,900","47,800","48,650","9,418,700"
03/25/2024,"49,000","50,300","48,300","48,300","11,012,200"
03/22/2024,"48,700","49,400","48,000","49,100","14,584,500"
03/21/2024,"48,500","48,950","48,000","48,500","9,431,300"
03/20/2024,"45,600","48,650","45,600","48,000","21,254,500"
03/19/2024,"46,000","46,400","45,350","45,500","8,112,800"
03/18/2024,"47,200","47,950","45,650","45,900","12,748,100"
03/15/2024,"47,250","47,700","46,550","47,350","8,865,700"
03/14/2024,"48,800","49,000","47,100","47,250","14,052,000"
03/13/2024,"46,800","48,700","46,800","48,550","8,934,000"
03/12/2024,"46,150","47,900","46,050","46,750","17,893,000"
03/11/2024,"47,500","48,300","46,250","46,400","14,467,500"
03/08/2024,"49,250","49,250","47,000","47,750","21,675,600"
03/07/2024,"48,700","49,250","48,100","49,000","10,098,100"
03/06/2024,"50,000","50,300","48,300","48,700","15,082,600"
03/05/2024,"47,600","50,000","47,500","50,000","23,196,301"
03/04/2024,"46,600","47,950","46,600","47,400","17,867,801"
03/01/2024,"46,550","47,300","46,100","46,600","16,178,500"
02/29/2024,"46,400","47,000","46,000","46,200","15,665,800"
02/28/2024,"45,000","45,850","44,750","45,300","16,527,900"
02/27/2024,"44,700","45,200","44,400","44,750","11,787,710"
02/26/2024,"44,000","44,500","43,050","44,350","15,854,800"
02/23/2024,"45,300","45,550","43,950","44,000","17,727,600"
02/22/2024,"46,300","46,300","45,200","45,300","11,874,370"
02/21/2024,"46,700","46,700","46,000","46,100","7,012,800"
02/20/2024,"46,950","46,950","46,000","46,800","9,426,400"
02/19/2024,"46,500","47,200","46,150","46,800","8,734,200"
02/16/2024,"46,400","46,600","45,800","46,300","5,128,000"
02/15/2024,"46,950","47,000","45,850","45,850","9,745,100"
02/07/2024,"46,950","47,050","46,450","46,600","6,748,100"
02/06/2024,"47,500","47,500","46,800","47,000","9,910,000"
02/05/2024,"47,500","47,600","46,800","47,400","7,536,900"
