Date,Open,High,Low,Close,Volume
04/21/2025,"56,300","56,600","55,300","55,600","4,732,900"
04/18/2025,"56,900","57,600","56,200","56,200","6,553,500"
04/17/2025,"55,900","56,800","55,600","56,800","5,791,200"
04/16/2025,"56,600","57,700","55,600","56,800","9,252,400"
04/15/2025,"56,000","57,600","55,100","57,100","12,952,800"
04/14/2025,"55,000","56,600","54,300","56,600","15,381,600"
04/11/2025,"51,000","52,900","50,600","52,900","13,970,800"
04/10/2025,"49,450","49,450","49,450","49,450","566,300"
04/09/2025,"45,750","49,200","45,750","46,250","22,013,600"
04/08/2025,"49,200","50,000","49,150","49,150","12,005,300"
04/04/2025,"50,900","53,500","50,900","52,800","29,630,900"
04/03/2025,"55,100","56,300","54,700","54,700","15,639,500"
04/02/2025,"58,600","59,700","58,000","58,800","8,933,900"
04/01/2025,"58,600","58,900","57,700","58,600","6,328,900"
03/31/2025,"59,000","59,200","58,100","59,000","8,914,600"
03/28/2025,"60,100","60,700","58,900","59,800","8,807,300"
03/27/2025,"60,800","60,800","60,000","60,400","5,490,800"
03/26/2025,"60,600","61,200","60,500","60,800","3,187,100"
03/25/2025,"60,400","61,300","59,900","60,500","6,737,600"
03/24/2025,"59,800","60,300","59,500","60,300","3,765,200"
03/21/2025,"60,000","60,300","59,400","60,300","4,381,500"
03/20/2025,"59,800","60,000","59,000","60,000","5,633,500"
03/19/2025,"61,200","61,400","59,000","59,500","14,449,400"
03/18/2025,"62,200","62,500","61,400","61,800","6,934,100"
03/17/2025,"61,700","62,000","61,400","62,000","4,016,900"
03/14/2025,"61,500","62,300","61,200","61,500","10,582,800"
03/13/2025,"62,700","62,800","61,200","61,500","8,114,800"
03/12/2025,"63,000","63,000","61,900","62,700","10,274,600"
03/11/2025,"61,400","63,200","61,400","63,000","9,945,900"
03/10/2025,"62,000","62,300","61,400","62,200","10,616,200"
03/07/2025,"61,800","62,000","61,300","61,900","6,378,100"
03/06/2025,"59,800","61,900","59,600","61,900","15,139,900"
03/05/2025,"59,800","60,200","59,300","59,600","9,007,800"
03/04/2025,"58,700","59,900","58,400","59,500","8,527,600"
03/03/2025,"58,200","59,100","57,800","58,800","8,008,000"
02/28/2025,"58,000","58,700","57,800","58,300","5,887,200"
02/27/2025,"58,700","58,800","58,200","58,600","3,740,500"
02/26/2025,"58,300","59,100","57,800","58,700","10,053,600"
02/25/2025,"58,100","58,400","57,400","58,300","12,831,700"
02/24/2025,"58,100","58,500","57,300","58,400","15,301,700"
02/21/2025,"56,800","58,300","56,600","58,100","12,418,600"
02/20/2025,"55,900","56,700","55,700","56,700","9,095,500"
02/19/2025,"54,700","56,100","54,400","55,800","8,608,500"
02/18/2025,"54,000","55,000","53,800","54,500","5,455,600"
02/17/2025,"55,200","55,200","54,100","54,100","7,717,100"
02/14/2025,"55,100","55,300","53,800","55,200","12,228,000"
02/13/2025,"56,000","56,000","54,800","54,800","12,359,700"
02/12/2025,"56,800","57,300","56,400","56,400","5,434,400"
02/11/2025,"57,400","57,400","56,400","56,400","7,578,000"
02/10/2025,"58,300","58,300","57,400","57,400","6,713,400"
02/07/2025,"58,900","59,000","57,800","58,900","8,721,900"
02/06/2025,"59,500","59,600","58,700","59,100","5,053,800"
02/05/2025,"59,600","59,800","59,100","59,400","4,684,100"
02/04/2025,"59,900","59,900","59,000","59,600","6,706,900"
02/03/2025,"59,000","59,600","58,500","59,600","6,886,500"
01/24/2025,"59,200","60,100","58,600","60,100","8,094,800"
01/23/2025,"57,300","59,500","57,300","59,200","6,599,500"
01/22/2025,"57,900","58,000","57,400","57,400","3,433,000"
01/21/2025,"57,700","58,200","57,200","57,700","4,476,600"
01/20/2025,"57,700","57,900","57,300","57,500","2,585,400"
01/17/2025,"57,300","57,800","57,200","57,700","4,115,900"
01/16/2025,"57,200","58,000","57,000","57,800","6,996,200"
01/15/2025,"57,400","57,900","56,800","57,300","4,158,300"
01/14/2025,"57,300","57,500","56,600","57,200","3,860,600"
01/13/2025,"56,600","57,700","56,500","57,300","7,061,900"
01/10/2025,"57,500","58,000","56,900","57,500","6,234,100"
01/09/2025,"58,000","58,000","57,500","57,700","2,905,300"
