Date,Open,High,Low,Close,Volume
07/01/2021,"50,667","50,833","50,167","50,367","2,751,599"
06/30/2021,"49,000","51,300","49,000","50,667","3,664,498"
06/29/2021,"48,500","49,167","48,333","49,000","2,570,099"
06/28/2021,"48,167","48,667","47,900","48,500","2,100,599"
06/25/2021,"48,000","48,333","47,833","47,900","2,211,599"
06/24/2021,"47,967","48,667","47,933","48,000","1,183,199"
06/23/2021,"48,400","48,500","48,000","48,000","4,631,098"
06/22/2021,"48,667","48,733","46,500","48,667","8,090,696"
06/21/2021,"46,867","48,633","46,867","48,600","3,539,698"
06/18/2021,"46,833","47,167","46,667","47,000","1,244,099"
06/17/2021,"45,500","47,967","45,333","46,333","3,973,498"
06/16/2021,"45,933","45,933","45,500","45,667","1,635,299"
06/15/2021,"46,033","46,333","45,833","45,967","1,412,999"
06/14/2021,"46,000","46,267","45,600","46,033","2,435,099"
06/11/2021,"45,067","45,667","45,033","45,667","2,492,399"
06/10/2021,"45,000","45,667","45,000","45,100","2,037,299"
06/09/2021,"45,333","45,833","45,000","45,467","2,279,699"
06/08/2021,"45,333","46,000","45,233","45,333","2,145,899"
06/07/2021,"45,833","45,867","45,100","45,367","2,164,499"
06/04/2021,"46,333","46,333","45,667","45,833","2,602,199"
06/03/2021,"46,600","46,600","45,667","46,333","2,141,099"
06/02/2021,"45,333","46,667","45,300","46,267","1,963,199"
06/01/2021,"45,833","46,000","45,000","45,500","3,221,998"
05/31/2021,"46,667","47,167","46,167","46,167","4,791,898"
05/28/2021,"47,467","47,733","47,200","47,567","2,466,899"
05/27/2021,"48,300","48,333","47,333","47,467","2,544,599"
05/26/2021,"48,667","48,733","48,167","48,300","2,345,399"
05/25/2021,"48,667","48,833","48,333","48,667","2,369,399"
05/24/2021,"48,333","48,833","48,033","48,667","2,283,899"
05/21/2021,"48,967","49,333","48,333","48,467","13,365,294"
05/20/2021,"46,900","50,000","46,900","50,000","4,529,398"
05/19/2021,"47,000","47,333","46,833","47,233","2,999,099"
05/18/2021,"47,167","47,333","46,900","47,233","1,922,999"
05/17/2021,"47,833","48,000","46,967","47,167","1,727,099"
05/14/2021,"46,833","47,833","46,733","47,500","2,455,499"
05/13/2021,"46,167","46,833","46,167","46,667","3,290,398"
05/12/2021,"45,833","46,500","45,800","46,500","2,549,999"
05/11/2021,"45,833","46,667","45,800","45,833","4,382,398"
05/10/2021,"46,667","46,667","45,833","46,033","6,794,697"
05/07/2021,"47,000","47,600","46,633","46,733","2,770,199"
05/06/2021,"46,967","47,667","46,800","47,333","3,277,498"
05/05/2021,"46,467","47,700","46,400","46,967","3,374,698"
05/04/2021,"46,167","46,633","46,000","46,467","6,274,512"
04/29/2021,"46,500","47,067","46,033","46,967","1,986,899"
04/28/2021,"46,667","47,167","46,333","46,667","3,197,098"
04/27/2021,"47,500","48,000","46,833","47,300","2,546,099"
04/26/2021,"49,133","49,133","47,500","47,500","10,608,895"
04/23/2021,"47,333","49,167","46,833","49,167","30,935,805"
04/22/2021,"47,500","49,333","46,700","47,500","24,083,047"
04/20/2021,"46,333","48,000","46,167","47,500","7,322,397"
04/19/2021,"45,000","45,800","44,167","45,800","3,611,398"
04/16/2021,"44,000","45,067","44,000","44,667","2,344,199"
04/15/2021,"45,200","45,633","44,567","44,567","3,170,098"
04/14/2021,"44,500","45,133","44,500","45,133","1,417,199"
04/13/2021,"45,067","45,867","44,733","44,967","3,698,098"
04/12/2021,"44,433","45,000","44,333","44,967","2,557,799"
04/09/2021,"44,667","44,667","44,267","44,433","1,394,099"
04/08/2021,"44,833","44,833","44,500","44,667","931,500"
04/07/2021,"44,200","44,833","44,033","44,833","1,431,599"
04/06/2021,"44,500","45,167","44,300","44,433","3,183,598"
04/05/2021,"45,333","45,333","44,567","44,700","1,092,299"
04/02/2021,"45,300","45,333","44,767","44,933","2,390,099"
04/01/2021,"43,333","44,833","42,833","44,767","4,080,598"
03/31/2021,"43,133","43,500","42,867","43,233","980,400"
03/30/2021,"43,367","43,633","43,000","43,133","955,800"
03/29/2021,"43,467","43,967","43,067","43,367","2,699,999"
