Date,Open,High,Low,Close,Volume
07/01/2019,"5,924","5,980","5,910","5,966","8,108,872"
06/28/2019,"5,839","5,896","5,755","5,896","8,638,332"
06/27/2019,"5,882","5,924","5,811","5,811","7,565,373"
06/26/2019,"5,938","5,980","5,882","5,882","262,391,063"
06/25/2019,"5,995","6,009","5,938","5,952","5,086,774"
06/24/2019,"6,009","6,023","5,980","6,009","5,349,657"
06/21/2019,"6,009","6,051","5,980","6,009","7,711,244"
06/20/2019,"5,825","6,009","5,825","6,009","10,978,614"
06/19/2019,"5,839","5,868","5,811","5,825","4,507,895"
06/18/2019,"5,839","5,854","5,811","5,811","2,611,890"
06/17/2019,"5,868","5,882","5,825","5,839","4,824,947"
06/14/2019,"5,811","5,910","5,797","5,839","5,403,610"
06/13/2019,"5,783","5,825","5,755","5,811","3,072,048"
06/12/2019,"5,825","5,854","5,811","5,811","3,103,562"
06/11/2019,"5,811","5,854","5,811","5,839","3,780,063"
06/10/2019,"5,868","5,882","5,783","5,811","5,642,676"
06/07/2019,"5,741","5,797","5,741","5,797","3,739,368"
06/06/2019,"5,712","5,783","5,670","5,698","12,962,482"
06/05/2019,"5,783","5,811","5,712","5,712","6,293,335"
06/04/2019,"5,769","5,783","5,727","5,741","7,954,840"
06/03/2019,"5,839","5,868","5,741","5,741","7,716,526"
05/31/2019,"5,952","5,980","5,882","5,882","8,356,657"
05/30/2019,"5,952","6,023","5,952","5,966","4,686,449"
05/29/2019,"6,023","6,023","5,966","5,980","5,309,636"
05/28/2019,"6,009","6,037","5,980","6,023","6,002,515"
05/27/2019,"6,023","6,037","5,995","6,009","5,267,168"
05/24/2019,"6,107","6,122","6,023","6,023","9,457,337"
05/23/2019,"6,065","6,136","6,065","6,107","6,537,222"
05/22/2019,"6,009","6,164","5,995","6,079","17,074,004"
05/21/2019,"5,980","6,037","5,966","6,009","9,227,914"
05/20/2019,"5,938","6,023","5,938","5,966","9,388,212"
05/17/2019,"6,009","6,037","5,952","5,980","5,281,915"
05/16/2019,"6,065","6,065","6,009","6,009","6,317,936"
05/15/2019,"5,995","6,093","5,995","6,051","9,177,896"
05/14/2019,"5,924","6,009","5,924","6,009","5,621,974"
05/13/2019,"5,910","6,023","5,882","5,995","10,048,726"
05/10/2019,"5,924","5,980","5,868","5,896","11,364,827"
05/09/2019,"6,009","6,051","5,868","5,924","14,624,399"
05/08/2019,"5,952","6,051","5,952","6,009","13,923,828"
05/07/2019,"6,107","6,122","6,051","6,051","4,747,669"
05/06/2019,"6,136","6,150","6,023","6,065","12,578,552"
05/03/2019,"6,178","6,248","6,122","6,234","13,706,917"
05/02/2019,"6,164","6,234","6,150","6,178","10,751,956"
04/26/2019,"6,065","6,150","6,037","6,150","7,696,037"
04/25/2019,"6,065","6,093","6,037","6,065","4,678,119"
04/24/2019,"6,023","6,065","6,009","6,065","5,574,295"
04/23/2019,"6,009","6,051","5,980","6,009","7,115,318"
04/22/2019,"6,107","6,107","5,966","6,037","10,762,626"
04/19/2019,"6,093","6,122","6,051","6,093","6,369,621"
04/18/2019,"6,065","6,164","6,037","6,079","13,871,399"
04/17/2019,"6,107","6,136","6,065","6,065","10,897,551"
04/16/2019,"6,023","6,122","6,023","6,065","11,325,196"
04/12/2019,"6,234","6,234","6,164","6,178","3,766,061"
04/11/2019,"6,192","6,220","6,164","6,206","4,972,945"
04/10/2019,"6,220","6,263","6,178","6,192","10,206,437"
04/09/2019,"6,319","6,333","6,234","6,277","10,917,147"
04/08/2019,"6,248","6,305","6,220","6,305","11,844,695"
04/05/2019,"6,305","6,319","6,248","6,248","10,213,279"
04/04/2019,"6,375","6,418","6,361","6,390","11,462,594"
04/03/2019,"6,305","6,361","6,305","6,347","12,506,025"
04/02/2019,"6,361","6,375","6,305","6,333","11,274,504"
04/01/2019,"6,333","6,361","6,291","6,319","6,297,305"
03/29/2019,"6,333","6,361","6,305","6,319","9,111,323"
03/28/2019,"6,291","6,347","6,291","6,319","6,188,726"
03/27/2019,"6,263","6,375","6,263","6,319","8,890,124"
03/26/2019,"6,291","6,347","6,248","6,248","15,296,469"
03/25/2019,"6,319","6,361","6,220","6,248","23,439,655"
03/22/2019,"6,474","6,516","6,418","6,460","14,829,859"
03/21/2019,"6,516","6,573","6,432","6,432","27,660,664"
03/20/2019,"6,418","6,474","6,347","6,474","34,833,833"
03/19/2019,"6,446","6,502","6,375","6,390","22,971,981"
03/18/2019,"6,375","6,432","6,347","6,418","17,640,580"
03/15/2019,"6,347","6,404","6,305","6,347","17,977,802"
03/14/2019,"6,404","6,432","6,347","6,347","12,298,863"
03/13/2019,"6,375","6,432","6,347","6,375","21,355,701"
03/12/2019,"6,192","6,375","6,122","6,361","24,095,915"
03/11/2019,"6,192","6,192","6,136","6,150","5,493,012"
03/08/2019,"6,206","6,234","6,150","6,164","11,617,966"
03/07/2019,"6,248","6,291","6,234","6,263","11,466,483"
03/06/2019,"6,248","6,291","6,206","6,248","9,447,482"
03/05/2019,"6,220","6,319","6,220","6,248","16,968,828"
03/04/2019,"6,150","6,248","6,136","6,248","13,451,829"
03/01/2019,"6,107","6,164","6,079","6,150","9,332,877"
02/28/2019,"6,206","6,220","6,065","6,065","22,820,155"
02/27/2019,"6,220","6,263","6,206","6,220","47,721,604"
02/26/2019,"6,333","6,333","6,220","6,220","24,069,683"
02/25/2019,"6,375","6,432","6,333","6,333","18,340,194"
02/22/2019,"6,234","6,460","6,206","6,347","26,516,169"
02/21/2019,"6,206","6,234","6,192","6,234","28,355,244"
02/20/2019,"6,150","6,220","6,150","6,220","35,887,225"
02/19/2019,"6,234","6,234","6,178","6,192","48,376,517"
02/18/2019,"6,234","6,263","6,220","6,234","24,035,901"
02/15/2019,"6,234","6,248","6,206","6,220","16,999,669"
02/14/2019,"6,206","6,234","6,192","6,234","17,910,131"
02/13/2019,"6,206","6,234","6,192","6,206","27,804,762"
02/12/2019,"6,248","6,248","6,122","6,206","29,373,505"
02/11/2019,"6,192","6,234","6,178","6,220","15,026,280"
02/01/2019,"6,150","6,192","6,122","6,164","13,993,413"
01/31/2019,"6,206","6,248","6,164","6,178","26,101,492"
01/30/2019,"6,009","6,164","5,980","6,150","24,659,513"
01/29/2019,"5,924","6,023","5,868","6,009","14,929,398"
01/28/2019,"5,952","5,980","5,910","5,938","10,275,278"
01/25/2019,"5,980","6,009","5,938","5,966","12,091,276"
01/24/2019,"5,854","5,980","5,839","5,980","17,767,344"
01/23/2019,"5,797","5,868","5,783","5,839","8,803,806"
01/22/2019,"5,924","5,938","5,811","5,811","20,208,407"
01/21/2019,"5,783","5,952","5,727","5,924","35,628,946"
01/18/2019,"5,600","5,614","5,529","5,571","11,064,471"
01/17/2019,"5,487","5,642","5,487","5,571","23,664,009"
01/16/2019,"5,529","5,571","5,459","5,487","11,364,437"
01/15/2019,"5,360","5,543","5,360","5,501","21,429,541"
01/14/2019,"5,402","5,444","5,332","5,360","17,030,225"
01/11/2019,"5,459","5,487","5,402","5,430","12,725,416"
01/10/2019,"5,459","5,501","5,430","5,459","10,229,231"
01/09/2019,"5,360","5,487","5,346","5,459","21,141,946"
01/08/2019,"5,360","5,388","5,289","5,318","11,244,975"
01/07/2019,"5,360","5,430","5,332","5,346","15,381,865"
01/04/2019,"5,191","5,332","5,092","5,247","23,034,761"
01/03/2019,"5,473","5,473","5,219","5,219","32,392,700"
01/02/2019,"5,501","5,557","5,459","5,459","12,922,759"
12/28/2018,"5,614","5,614","5,487","5,487","19,315,492"
12/27/2018,"5,642","5,670","5,515","5,557","19,195,817"
12/26/2018,"5,571","5,614","5,529","5,529","9,919,729"
12/25/2018,"5,600","5,670","5,459","5,557","37,491,275"
12/24/2018,"5,896","5,938","5,769","5,769","16,578,823"
12/21/2018,"5,882","5,910","5,825","5,910","19,437,151"
12/20/2018,"5,938","5,995","5,896","5,910","14,566,334"
12/19/2018,"6,009","6,009","5,896","5,966","21,985,730"
12/18/2018,"5,896","6,009","5,882","6,009","31,378,408"
12/17/2018,"6,093","6,122","5,995","5,995","33,307,593"
12/14/2018,"6,234","6,248","6,122","6,150","30,276,134"
12/13/2018,"6,375","6,390","6,263","6,263","23,951,285"
12/12/2018,"6,277","6,361","6,277","6,347","42,516,081"
12/11/2018,"6,248","6,291","6,178","6,277","31,527,753"
12/10/2018,"6,291","6,333","6,192","6,234","27,927,344"
12/07/2018,"6,361","6,460","6,347","6,347","40,416,814"
12/06/2018,"6,263","6,375","6,220","6,347","57,899,505"
12/05/2018,"6,122","6,319","6,079","6,263","45,832,760"
12/04/2018,"6,234","6,263","6,178","6,206","27,320,215"
12/03/2018,"6,107","6,263","6,107","6,248","36,470,177"
11/30/2018,"5,868","6,192","5,868","6,079","73,430,144"
11/29/2018,"5,882","5,952","5,868","5,896","15,185,905"
11/28/2018,"5,839","5,882","5,811","5,882","7,867,183"
11/27/2018,"5,910","5,924","5,797","5,825","14,333,507"
11/26/2018,"5,910","5,910","5,868","5,868","9,318,981"
11/23/2018,"5,980","5,980","5,910","5,910","14,746,271"
11/22/2018,"6,009","6,037","5,966","5,980","14,994,837"
11/21/2018,"5,896","6,023","5,896","6,023","18,284,617"
11/20/2018,"5,938","5,980","5,896","5,952","13,570,795"
11/19/2018,"5,995","6,023","5,924","6,009","11,442,034"
11/16/2018,"5,839","6,023","5,839","5,995","18,342,179"
11/15/2018,"5,712","5,896","5,712","5,769","11,694,570"
11/14/2018,"5,797","5,839","5,670","5,712","14,258,179"
