Date,Open,High,Low,Close,Volume
07/01/2019,"103,733","104,178","103,200","104,178","632,374"
06/28/2019,"102,222","103,022","101,067","102,844","550,384"
06/27/2019,"104,000","104,000","102,133","102,133","506,115"
06/26/2019,"103,378","104,000","103,111","103,911","579,397"
06/25/2019,"103,556","104,178","103,378","103,467","670,162"
06/24/2019,"102,222","103,644","102,222","103,467","256,939"
06/21/2019,"103,556","103,822","101,778","101,778","668,486"
06/20/2019,"103,289","104,089","102,756","103,111","460,665"
06/19/2019,"101,956","103,022","101,778","103,022","152,122"
06/18/2019,"101,956","102,222","101,156","101,333","488,092"
06/17/2019,"103,022","103,556","101,156","101,778","552,532"
06/14/2019,"103,111","103,111","101,600","102,667","453,172"
06/13/2019,"102,400","103,022","102,400","102,667","329,557"
06/12/2019,"104,000","104,444","103,111","103,111","515,644"
06/11/2019,"104,533","104,711","104,000","104,000","420,649"
06/10/2019,"104,178","105,511","104,178","104,533","1,075,376"
06/07/2019,"103,644","104,000","103,200","104,000","1,140,784"
06/06/2019,"103,022","103,022","101,689","103,022","188,437"
06/05/2019,"102,222","103,022","102,222","103,022","274,950"
06/04/2019,"100,978","102,578","100,978","101,867","357,457"
06/03/2019,"101,333","102,667","100,444","101,778","316,699"
05/31/2019,"102,933","102,933","101,867","101,867","333,686"
05/30/2019,"102,400","103,289","102,222","102,222","644,411"
05/29/2019,"102,133","102,578","101,333","102,400","402,694"
05/28/2019,"103,111","103,111","101,333","101,333","678,679"
05/27/2019,"101,333","103,022","101,333","102,222","186,840"
05/24/2019,"102,667","103,289","101,600","102,222","819,630"
05/23/2019,"104,000","104,533","103,289","104,000","281,059"
05/22/2019,"104,178","104,978","103,111","104,444","430,121"
05/21/2019,"105,511","105,511","103,378","104,444","58,755,002"
05/20/2019,"104,000","104,444","103,200","104,444","547,132"
05/17/2019,"104,000","104,978","103,200","103,911","692,167"
05/16/2019,"102,489","105,689","102,489","103,911","914,636"
05/15/2019,"100,889","103,289","100,800","102,489","542,014"
05/14/2019,"99,556","100,889","99,467","100,889","606,690"
05/13/2019,"99,467","100,356","99,289","100,356","494,100"
05/10/2019,"100,089","100,444","99,733","100,178","325,305"
05/09/2019,"100,178","100,178","99,200","100,089","606,532"
05/08/2019,"99,111","100,178","99,022","100,089","392,062"
05/07/2019,"99,733","100,711","98,667","100,089","474,019"
05/06/2019,"99,556","99,822","97,956","99,733","326,902"
05/03/2019,"101,067","101,067","99,644","100,000","793,687"
05/02/2019,"101,156","101,244","100,444","100,978","214,841"
04/26/2019,"99,556","101,067","99,556","101,067","929,306"
04/25/2019,"101,156","101,156","99,556","100,978","566,426"
04/24/2019,"100,444","101,333","99,644","101,156","503,797"
04/23/2019,"99,467","100,444","98,667","100,444","601,492"
04/22/2019,"96,889","99,467","95,111","99,467","960,817"
04/19/2019,"97,778","98,311","96,178","97,867","465,806"
04/18/2019,"97,333","97,778","93,333","96,889","1,002,645"
04/17/2019,"98,933","100,444","97,778","97,778","1,102,747"
04/16/2019,"97,333","100,533","96,000","100,533","1,407,589"
04/12/2019,"102,222","102,222","100,444","100,622","650,464"
04/11/2019,"99,378","102,222","99,378","102,222","394,661"
04/10/2019,"100,444","101,333","98,578","99,378","783,000"
04/09/2019,"103,111","103,111","100,267","100,444","1,301,299"
04/08/2019,"102,400","102,933","102,044","102,667","567,742"
04/05/2019,"102,489","102,578","101,867","102,311","485,347"
04/04/2019,"102,489","102,933","101,422","102,311","474,446"
04/03/2019,"102,667","103,111","101,778","102,133","522,304"
04/02/2019,"103,911","104,178","103,289","103,378","1,165,894"
04/01/2019,"103,467","103,556","102,933","103,556","931,984"
03/29/2019,"103,022","103,822","103,022","103,022","1,237,466"
03/28/2019,"101,244","103,022","101,244","103,022","742,039"
03/27/2019,"102,222","103,022","101,244","101,244","1,021,905"
03/26/2019,"102,667","103,822","100,444","101,067","1,087,391"
03/25/2019,"104,000","104,267","102,222","102,400","1,225,935"
03/22/2019,"104,000","105,689","104,000","105,422","1,253,992"
03/21/2019,"106,667","106,933","104,000","104,000","1,359,540"
03/20/2019,"107,556","107,556","105,867","106,844","928,789"
03/19/2019,"107,822","108,800","107,289","107,556","1,451,340"
03/18/2019,"106,667","107,822","105,867","107,822","1,253,891"
03/15/2019,"106,044","106,044","104,800","105,511","1,917,652"
03/14/2019,"103,556","105,600","102,756","105,600","1,299,757"
03/13/2019,"105,333","106,667","104,000","104,444","1,420,144"
03/12/2019,"105,778","106,133","105,067","105,422","1,127,475"
03/11/2019,"104,000","105,156","104,000","105,156","785,419"
03/08/2019,"105,778","106,311","104,978","104,978","973,440"
03/07/2019,"104,800","108,889","104,711","105,956","2,472,727"
03/06/2019,"104,622","104,622","104,089","104,622","536,940"
03/05/2019,"104,356","104,711","103,911","104,267","816,817"
03/04/2019,"103,733","104,533","102,933","104,356","743,119"
03/01/2019,"101,333","104,000","101,333","102,311","854,167"
02/28/2019,"104,000","104,356","100,533","101,333","1,399,781"
02/27/2019,"102,667","104,800","102,667","104,356","1,017,697"
02/26/2019,"103,111","103,644","100,889","102,667","955,744"
02/25/2019,"104,000","104,800","103,022","103,378","703,001"
02/22/2019,"104,889","105,244","103,644","104,000","811,091"
02/21/2019,"103,556","105,244","103,378","105,244","1,308,037"
02/20/2019,"102,400","103,911","102,400","103,556","922,995"
02/19/2019,"100,889","103,644","100,889","103,111","1,149,772"
02/18/2019,"100,000","101,067","99,289","101,067","1,326,544"
02/15/2019,"100,444","100,444","99,556","99,556","754,762"
02/14/2019,"96,889","100,444","96,889","100,356","1,119,724"
02/13/2019,"96,000","97,156","95,289","96,889","924,795"
02/12/2019,"93,244","96,978","92,444","96,978","977,749"
02/11/2019,"90,489","92,444","89,956","92,444","593,224"
02/01/2019,"92,267","92,267","87,822","87,822","2,421,765"
01/31/2019,"92,444","92,889","91,111","92,356","1,021,342"
01/30/2019,"92,356","92,444","91,467","92,356","930,240"
01/29/2019,"93,244","93,244","91,556","92,356","1,547,224"
01/28/2019,"91,467","92,178","91,200","92,178","428,917"
01/25/2019,"91,378","92,000","90,844","91,467","570,004"
01/24/2019,"91,111","91,467","90,844","91,378","479,745"
01/23/2019,"90,667","92,178","90,667","91,200","337,016"
01/22/2019,"91,022","91,022","90,222","91,022","290,329"
01/21/2019,"90,844","91,022","90,044","91,022","454,781"
01/18/2019,"90,222","90,844","89,689","90,844","589,826"
01/17/2019,"90,667","90,844","89,511","90,667","365,771"
01/16/2019,"90,222","90,756","89,600","90,667","616,680"
01/15/2019,"90,133","90,222","89,244","90,222","848,756"
01/14/2019,"90,044","90,578","89,067","90,133","655,796"
01/11/2019,"89,778","90,133","88,978","90,133","662,659"
01/10/2019,"89,956","90,222","88,889","90,133","643,477"
01/09/2019,"89,778","90,578","88,000","90,222","741,611"
01/08/2019,"90,667","90,667","88,622","89,778","556,087"
01/07/2019,"89,689","91,556","88,800","89,778","662,794"
01/04/2019,"88,889","89,511","87,111","89,422","537,750"
01/03/2019,"88,889","89,156","87,289","89,156","559,069"
01/02/2019,"89,956","90,044","86,667","89,244","677,756"
12/28/2018,"91,822","91,911","84,711","84,711","428,985"
12/27/2018,"89,778","91,467","89,778","91,022","777,015"
12/26/2018,"89,778","90,578","89,778","90,578","413,719"
12/25/2018,"88,978","90,578","88,978","90,578","330,311"
12/24/2018,"90,667","90,844","90,044","90,667","244,080"
12/21/2018,"89,333","90,667","88,889","90,667","889,920"
12/20/2018,"89,778","90,667","89,600","90,578","435,791"
