Date,Open,High,Low,Close,Volume
07/01/2020,"9,713","9,892","9,677","9,856","31,921,904"
06/30/2020,"9,641","9,856","9,551","9,641","42,883,684"
06/29/2020,"9,677","9,713","9,443","9,587","34,410,043"
06/26/2020,"9,856","9,928","9,713","9,784","26,030,809"
06/25/2020,"9,605","10,000","9,551","9,820","68,803,127"
06/24/2020,"9,713","9,838","9,641","9,713","18,324,565"
06/23/2020,"9,820","9,964","9,623","9,713","33,254,792"
06/22/2020,"9,856","10,000","9,695","9,820","27,048,537"
06/19/2020,"9,713","9,838","9,713","9,838","29,280,229"
06/18/2020,"9,335","9,659","9,299","9,641","25,172,425"
06/17/2020,"9,425","9,515","9,317","9,443","20,004,610"
06/16/2020,"9,353","9,497","9,227","9,425","25,282,288"
06/15/2020,"9,461","9,533","9,119","9,137","31,559,986"
06/12/2020,"8,813","9,533","8,813","9,533","59,049,002"
06/11/2020,"9,659","9,766","9,173","9,173","63,825,741"
06/10/2020,"9,713","9,856","9,587","9,713","27,556,012"
06/09/2020,"10,054","10,072","9,695","9,748","51,966,291"
06/08/2020,"9,892","10,108","9,820","9,964","48,495,481"
06/05/2020,"9,533","9,820","9,425","9,730","38,035,031"
06/04/2020,"9,713","9,856","9,569","9,569","40,387,233"
06/03/2020,"9,730","9,784","9,569","9,695","33,531,728"
06/02/2020,"10,000","10,000","9,695","9,730","31,938,500"
06/01/2020,"10,000","10,000","9,874","9,946","22,302,992"
05/29/2020,"9,820","9,964","9,713","9,856","36,759,965"
05/28/2020,"9,892","9,928","9,677","9,784","40,548,941"
05/27/2020,"10,288","10,288","9,784","9,784","56,346,722"
05/26/2020,"9,838","10,216","9,820","10,216","32,534,626"
05/25/2020,"9,892","10,000","9,766","9,820","31,243,186"
05/22/2020,"9,479","9,874","9,443","9,802","50,142,886"
05/21/2020,"9,479","9,551","9,389","9,533","32,007,470"
05/20/2020,"9,353","9,569","9,227","9,515","32,937,798"
05/19/2020,"9,497","9,659","9,371","9,407","53,744,050"
