Date,Open,High,Low,Close,Volume
07/03/2023,"11,629","11,657","11,514","11,571","19,325,950"
06/30/2023,"11,629","11,686","11,543","11,571","11,669,832"
06/29/2023,"11,858","11,858","11,629","11,629","26,551,613"
06/28/2023,"11,571","11,915","11,514","11,858","39,226,584"
06/27/2023,"11,600","11,629","11,457","11,514","24,684,901"
06/26/2023,"11,571","11,772","11,428","11,571","25,981,781"
06/23/2023,"11,543","11,629","11,485","11,571","21,487,825"
06/22/2023,"11,514","11,657","11,399","11,399","25,852,425"
06/21/2023,"11,285","11,371","11,256","11,371","12,561,012"
06/20/2023,"11,228","11,256","11,142","11,256","11,411,470"
06/19/2023,"11,285","11,342","11,199","11,199","12,282,398"
06/16/2023,"11,371","11,571","11,285","11,285","24,336,459"
06/15/2023,"11,314","11,371","11,256","11,285","16,583,280"
06/14/2023,"11,514","11,571","11,314","11,314","19,447,625"
06/13/2023,"11,686","11,686","11,543","11,629","21,025,564"
06/12/2023,"11,629","11,686","11,457","11,657","16,067,078"
06/09/2023,"11,514","11,600","11,457","11,600","19,796,067"
06/08/2023,"11,657","11,714","11,457","11,457","27,440,663"
06/07/2023,"11,714","11,772","11,600","11,657","24,709,340"
06/06/2023,"11,399","11,714","11,342","11,714","40,200,512"
06/05/2023,"11,399","11,514","11,314","11,342","35,716,155"
06/02/2023,"10,941","11,371","10,913","11,285","61,606,111"
06/01/2023,"10,655","10,769","10,626","10,769","15,425,357"
05/31/2023,"10,769","10,798","10,655","10,655","12,121,445"
05/30/2023,"10,769","10,798","10,683","10,741","11,637,187"
05/29/2023,"10,655","10,741","10,597","10,741","12,482,979"
05/26/2023,"10,597","10,597","10,540","10,569","6,955,917"
05/25/2023,"10,655","10,655","10,569","10,569","8,911,182"
05/24/2023,"10,769","10,798","10,626","10,655","9,680,434"
05/23/2023,"10,827","10,884","10,712","10,741","12,975,965"
05/22/2023,"10,712","10,827","10,683","10,798","14,414,424"
05/19/2023,"10,655","10,712","10,626","10,683","7,041,631"
05/18/2023,"10,626","10,683","10,569","10,655","11,625,491"
05/17/2023,"10,741","10,769","10,569","10,569","16,386,016"
05/16/2023,"10,798","10,855","10,712","10,769","17,802,477"
05/15/2023,"10,741","10,941","10,712","10,798","31,198,108"
05/12/2023,"10,626","10,683","10,540","10,683","12,881,348"
05/11/2023,"10,655","10,683","10,569","10,597","13,354,084"
05/10/2023,"10,483","10,597","10,454","10,597","12,007,801"
05/09/2023,"10,483","10,512","10,426","10,483","10,483,978"
05/08/2023,"10,426","10,483","10,397","10,454","11,954,681"
05/05/2023,"10,426","10,454","10,368","10,368","19,846,011"
05/04/2023,"10,512","10,569","10,397","10,426","12,976,389"
04/28/2023,"10,597","10,626","10,512","10,569","12,264,941"
04/27/2023,"10,540","10,569","10,483","10,540","6,606,254"
04/26/2023,"10,454","10,512","10,368","10,512","15,683,022"
04/25/2023,"10,540","10,540","10,397","10,454","12,114,986"
04/24/2023,"10,340","10,483","10,311","10,454","9,958,522"
04/21/2023,"10,397","10,454","10,340","10,340","12,038,000"
04/20/2023,"10,368","10,426","10,340","10,397","7,179,018"
04/19/2023,"10,454","10,483","10,368","10,368","7,257,225"
04/18/2023,"10,512","10,540","10,340","10,397","10,926,094"
04/17/2023,"10,426","10,512","10,397","10,454","10,645,106"
04/14/2023,"10,655","10,712","10,483","10,483","15,982,934"
04/13/2023,"10,712","10,741","10,597","10,626","11,961,538"
04/12/2023,"10,769","10,769","10,626","10,712","14,498,216"
04/11/2023,"10,655","10,769","10,569","10,741","11,586,038"
04/10/2023,"10,712","10,884","10,655","10,655","23,874,372"
04/07/2023,"10,597","10,655","10,512","10,655","14,914,740"
04/06/2023,"10,798","10,827","10,597","10,597","21,829,633"
04/05/2023,"10,741","10,798","10,655","10,769","17,265,500"
04/04/2023,"10,741","10,769","10,655","10,741","20,447,388"
04/03/2023,"10,597","10,712","10,540","10,712","35,851,100"
03/31/2023,"10,483","10,540","10,397","10,454","22,944,612"
03/30/2023,"10,540","10,597","10,454","10,454","15,673,770"
03/29/2023,"10,397","10,540","10,368","10,483","21,275,373"
03/28/2023,"10,340","10,483","10,311","10,311","22,028,818"
03/27/2023,"10,196","10,311","10,139","10,282","14,207,382"
03/24/2023,"10,139","10,282","10,082","10,168","35,975,044"
03/23/2023,"9,910","9,996","9,910","9,967","11,515,687"
03/22/2023,"10,025","10,053","9,939","9,967","13,527,955"
03/21/2023,"9,996","10,025","9,853","9,939","14,074,185"
03/20/2023,"10,082","10,082","9,910","9,910","11,176,497"
03/17/2023,"10,139","10,139","9,996","9,996","9,069,960"
03/16/2023,"10,139","10,139","9,967","9,996","13,790,299"
03/15/2023,"10,082","10,225","10,025","10,196","21,639,282"
03/14/2023,"10,025","10,053","9,853","9,853","23,772,947"
03/13/2023,"9,939","10,082","9,939","10,025","20,614,277"
03/10/2023,"10,196","10,196","10,082","10,168","11,774,050"
03/09/2023,"10,111","10,282","10,082","10,196","18,990,007"
03/08/2023,"9,910","10,082","9,853","10,082","13,634,792"
