Date,Open,High,Low,Close,Volume
07/01/2024,"113,391","113,391","111,739","111,826","7,422,102"
06/28/2024,"115,478","115,478","113,391","113,478","7,627,952"
06/27/2024,"114,174","116,609","113,739","115,478","7,506,857"
06/26/2024,"113,913","114,609","112,522","114,609","8,304,612"
06/25/2024,"113,913","114,000","111,826","113,043","16,157,665"
06/24/2024,"117,391","117,826","114,783","114,870","16,549,539"
06/21/2024,"116,435","118,348","115,913","118,348","8,801,297"
06/20/2024,"115,652","118,000","114,609","115,913","12,719,808"
06/19/2024,"111,304","115,478","110,087","114,348","11,809,583"
06/18/2024,"112,000","112,783","111,304","111,304","7,977,322"
06/17/2024,"113,913","114,261","111,739","112,000","5,597,741"
06/14/2024,"113,130","115,304","112,174","113,913","7,598,282"
06/13/2024,"116,261","116,348","113,043","113,043","9,977,632"
06/12/2024,"111,217","115,391","111,130","114,783","12,897,828"
06/11/2024,"109,111","110,775","108,204","110,775","11,133,472"
06/10/2024,"108,507","109,641","108,128","108,885","4,992,969"
06/07/2024,"106,616","107,372","106,238","107,372","5,259,056"
06/06/2024,"106,087","107,146","104,953","105,558","6,919,059"
06/05/2024,"105,860","109,565","105,633","105,936","8,387,036"
06/04/2024,"105,104","105,331","104,197","105,180","9,323,365"
06/03/2024,"102,079","104,045","101,853","103,516","10,280,591"
05/31/2024,"102,079","103,440","101,172","101,777","3,566,255"
05/30/2024,"101,172","102,079","99,735","102,079","9,655,974"
05/29/2024,"103,667","104,499","101,928","102,609","8,077,305"
05/28/2024,"101,323","103,592","100,643","103,592","7,167,292"
05/27/2024,"100,567","100,945","98,752","100,416","8,095,159"
05/24/2024,"104,348","104,348","98,752","99,735","18,693,017"
05/23/2024,"103,970","104,197","102,079","103,970","4,984,505"
05/22/2024,"104,272","105,633","102,911","104,348","9,432,603"
05/21/2024,"101,323","102,835","100,945","102,835","5,562,834"
05/20/2024,"102,231","102,911","100,567","100,567","4,157,281"
05/17/2024,"102,382","102,835","101,096","101,701","4,032,306"
05/16/2024,"102,533","103,818","101,474","102,382","5,348,060"
05/15/2024,"99,433","101,701","99,282","101,399","6,239,161"
05/14/2024,"98,299","99,584","97,996","98,677","4,168,390"
05/13/2024,"99,282","99,433","97,391","98,072","5,766,367"
05/10/2024,"99,282","99,962","97,694","99,055","5,513,108"
05/09/2024,"98,752","100,416","98,299","98,525","4,022,518"
05/08/2024,"98,374","99,055","97,769","99,055","5,057,904"
05/07/2024,"96,786","99,508","96,181","99,282","5,123,590"
05/06/2024,"95,652","96,484","94,140","96,484","3,629,735"
05/03/2024,"96,862","97,089","94,972","95,198","6,170,127"
05/02/2024,"93,611","97,542","93,384","96,257","9,109,384"
04/26/2024,"93,006","94,820","92,401","93,157","8,005,096"
04/25/2024,"92,628","96,786","92,174","93,157","12,187,505"
04/24/2024,"85,898","90,813","85,595","90,813","14,475,695"
04/23/2024,"83,856","85,671","83,100","84,915","5,599,071"
04/22/2024,"83,176","84,234","82,344","83,403","3,313,152"
04/19/2024,"83,554","84,083","82,420","82,420","10,383,085"
04/17/2024,"85,520","85,520","84,386","84,537","3,964,989"
04/16/2024,"84,688","85,595","84,310","85,444","5,981,935"
04/15/2024,"87,335","87,410","84,310","84,386","5,672,602"
04/12/2024,"87,637","87,637","86,427","87,335","2,463,184"
04/11/2024,"85,822","87,259","85,671","86,881","2,146,815"
04/10/2024,"85,822","87,410","85,671","86,049","2,621,223"
04/09/2024,"85,142","85,595","85,066","85,444","1,894,482"
04/08/2024,"85,973","85,973","85,142","85,142","2,581,521"
04/05/2024,"85,520","86,730","85,142","85,973","3,757,018"
04/04/2024,"86,956","87,561","86,200","86,200","3,874,927"
04/03/2024,"87,788","88,469","87,032","87,032","3,802,189"
04/02/2024,"87,259","88,469","87,259","88,469","3,630,925"
04/01/2024,"87,713","88,922","87,108","88,318","4,289,663"
03/29/2024,"88,015","88,620","87,713","88,091","3,430,963"
03/28/2024,"87,637","88,771","87,183","88,544","3,774,946"
03/27/2024,"86,730","87,183","86,276","87,108","1,941,166"
03/26/2024,"86,200","87,335","85,898","86,956","4,113,360"
03/25/2024,"86,276","87,032","86,049","86,200","3,970,413"
03/22/2024,"87,939","87,939","86,578","86,881","3,773,064"
03/21/2024,"87,108","87,864","86,654","87,864","5,605,419"
03/20/2024,"84,915","86,956","84,008","86,578","5,110,936"
03/19/2024,"85,444","85,444","84,008","84,688","5,374,907"
03/18/2024,"87,561","87,561","84,008","85,444","10,442,862"
03/15/2024,"88,318","88,318","86,578","87,713","6,202,660"
03/14/2024,"89,603","89,603","87,486","88,469","8,219,872"
03/13/2024,"85,293","88,469","84,688","88,469","8,375,000"
03/12/2024,"83,176","85,822","83,176","84,612","4,136,517"
03/11/2024,"83,176","85,822","83,176","83,176","5,400,101"
03/08/2024,"84,159","85,142","82,798","83,176","4,470,581"
03/07/2024,"82,495","86,125","81,815","84,159","6,942,798"
03/06/2024,"83,176","83,478","81,966","82,495","4,896,691"
03/05/2024,"84,234","84,234","83,100","83,705","6,296,582"
03/04/2024,"83,932","84,537","83,781","84,234","4,181,218"
03/01/2024,"82,571","84,234","82,495","83,781","6,561,455"
02/29/2024,"81,815","82,722","81,437","82,420","3,933,250"
02/28/2024,"81,663","82,042","80,378","82,042","6,683,786"
02/27/2024,"82,042","82,798","81,210","81,588","5,947,550"
02/26/2024,"78,563","81,663","78,261","81,663","6,577,721"
02/23/2024,"79,773","80,680","78,110","78,563","6,821,511"
02/22/2024,"80,076","80,151","79,093","79,093","2,997,797"
02/21/2024,"78,639","80,832","78,261","80,076","5,165,423"
02/20/2024,"79,546","79,546","78,639","78,866","5,136,989"
02/19/2024,"79,773","80,907","79,395","79,395","3,925,314"
02/16/2024,"78,639","79,471","78,488","79,471","3,118,589"
02/15/2024,"79,546","79,773","78,488","78,639","4,622,960"
02/07/2024,"79,168","79,395","78,563","79,319","3,208,254"
