Date,Open,High,Low,Close,Volume
07/01/2015,"9,188","9,250","9,125","9,188","273,840"
06/30/2015,"9,188","9,313","9,188","9,188","388,320"
06/29/2015,"9,250","9,250","9,125","9,188","528,240"
06/26/2015,"9,188","9,563","9,125","9,375","736,080"
06/25/2015,"9,313","9,438","9,188","9,188","246,320"
06/24/2015,"8,750","9,313","8,750","9,313","975,760"
06/23/2015,"8,938","8,938","8,750","8,750","451,040"
06/22/2015,"9,000","9,063","8,938","9,000","1,027,648"
06/19/2015,"9,063","9,188","9,063","9,063","101,440"
06/18/2015,"9,125","9,188","9,063","9,125","44,720"
06/17/2015,"9,188","9,250","9,125","9,125","91,680"
06/16/2015,"9,250","9,313","9,188","9,250","134,560"
06/15/2015,"9,313","9,438","9,250","9,250","274,640"
06/12/2015,"9,438","9,438","9,313","9,375","206,160"
06/11/2015,"9,313","9,438","9,313","9,375","71,280"
06/10/2015,"9,563","9,813","9,375","9,375","408,480"
06/09/2015,"9,688","9,688","9,375","9,563","757,440"
06/08/2015,"9,750","9,750","9,563","9,563","168,880"
06/05/2015,"9,313","9,625","9,313","9,625","236,000"
06/04/2015,"9,313","9,438","9,313","9,375","98,000"
06/03/2015,"9,563","9,563","9,250","9,313","627,600"
06/02/2015,"9,563","9,625","9,313","9,500","297,600"
06/01/2015,"9,750","9,813","9,625","9,625","119,600"
05/29/2015,"9,875","9,875","9,500","9,750","356,480"
05/28/2015,"10,063","10,063","9,875","9,875","270,720"
05/27/2015,"10,000","10,000","9,813","9,938","104,800"
05/26/2015,"9,813","10,250","9,813","10,000","554,800"
05/25/2015,"10,000","10,000","9,625","9,688","320,960"
05/22/2015,"10,063","10,063","9,563","10,000","388,240"
05/21/2015,"10,125","10,500","9,875","10,063","224,400"
05/20/2015,"10,625","10,688","10,438","10,563","1,626,319"
05/19/2015,"9,750","10,000","9,750","10,000","434,240"
05/18/2015,"8,813","9,375","8,813","9,375","1,133,679"
05/15/2015,"9,125","9,125","8,813","8,813","1,393,103"
05/14/2015,"10,125","10,250","9,438","9,438","1,605,039"
05/13/2015,"10,250","10,750","10,000","10,125","645,280"
05/12/2015,"10,400","10,400","9,800","10,200","800,200"
05/11/2015,"10,700","10,800","10,500","10,500","738,700"
05/08/2015,"10,600","10,700","10,500","10,700","116,700"
05/07/2015,"10,500","10,700","10,400","10,600","1,599,999"
05/06/2015,"10,700","10,700","10,500","10,500","324,500"
05/05/2015,"10,600","10,700","10,400","10,700","144,900"
05/04/2015,"11,000","11,000","10,700","10,800","284,000"
04/27/2015,"11,200","11,500","10,900","10,900","601,200"
04/24/2015,"10,600","11,100","10,500","10,900","1,314,099"
04/23/2015,"10,400","10,600","10,400","10,400","208,100"
04/22/2015,"10,500","10,500","10,400","10,400","251,200"
04/21/2015,"10,500","10,600","10,500","10,500","84,000"
04/20/2015,"10,700","10,700","10,500","10,500","394,100"
04/17/2015,"10,700","10,700","10,600","10,700","284,900"
04/16/2015,"10,800","10,800","10,600","10,700","928,000"
04/15/2015,"10,700","10,700","10,700","10,700","258,100"
04/14/2015,"10,600","10,800","10,600","10,800","270,100"
04/13/2015,"10,800","10,800","10,700","10,800","182,200"
04/10/2015,"11,000","11,000","10,700","10,700","154,100"
04/09/2015,"10,800","10,900","10,700","10,700","122,400"
04/08/2015,"10,700","11,000","10,700","10,800","280,900"
04/07/2015,"10,500","10,900","10,500","10,800","171,100"
04/06/2015,"10,700","10,700","10,500","10,500","57,500"
04/03/2015,"10,700","10,800","10,600","10,700","69,600"
04/02/2015,"10,700","10,800","10,700","10,700","156,000"
04/01/2015,"10,900","10,900","10,600","10,800","169,500"
03/31/2015,"10,800","10,900","10,700","10,700","663,300"
03/30/2015,"10,700","11,000","10,700","10,700","223,300"
03/27/2015,"11,000","11,000","10,700","10,700","1,915,299"
03/26/2015,"11,300","11,300","11,000","11,000","216,000"
03/25/2015,"11,600","11,600","11,200","11,300","111,400"
03/24/2015,"11,700","11,700","11,200","11,400","300,000"
03/23/2015,"11,700","11,700","11,400","11,500","215,700"
03/20/2015,"11,900","11,900","11,600","11,700","173,600"
03/19/2015,"11,800","11,800","11,600","11,700","483,000"
03/18/2015,"11,800","11,900","11,700","11,800","3,199,198"
