Date,Open,High,Low,Close,Volume
07/01/2016,"3,204","3,225","3,182","3,225","1,239,384"
06/30/2016,"3,225","3,225","3,204","3,204","920,108"
06/29/2016,"3,225","3,247","3,225","3,225","1,257,847"
06/28/2016,"3,204","3,225","3,182","3,204","524,049"
06/27/2016,"3,139","3,204","3,139","3,204","1,387,092"
06/24/2016,"3,268","3,268","3,075","3,204","5,875,318"
06/23/2016,"3,247","3,247","3,225","3,225","631,575"
06/22/2016,"3,268","3,268","3,225","3,225","1,201,061"
06/21/2016,"3,268","3,268","3,247","3,247","596,787"
06/20/2016,"3,290","3,290","3,247","3,247","343,134"
06/17/2016,"3,268","3,290","3,247","3,268","963,872"
06/16/2016,"3,311","3,311","3,268","3,268","1,156,321"
06/15/2016,"3,311","3,311","3,247","3,290","1,353,142"
06/14/2016,"3,290","3,311","3,290","3,290","400,524"
06/13/2016,"3,311","3,311","3,290","3,290","400,431"
06/10/2016,"3,333","3,419","3,311","3,311","23,730,090"
06/09/2016,"3,311","3,354","3,290","3,333","6,684,598"
06/08/2016,"3,333","3,354","3,311","3,311","7,144,281"
06/07/2016,"3,290","3,333","3,290","3,333","7,581,499"
06/06/2016,"3,311","3,333","3,290","3,290","5,411,497"
06/03/2016,"3,354","3,354","3,311","3,311","1,755,805"
06/02/2016,"3,333","3,354","3,333","3,354","13,684,705"
06/01/2016,"3,376","3,376","3,333","3,354","15,164,766"
05/31/2016,"3,354","3,376","3,311","3,354","4,323,356"
05/30/2016,"3,311","3,354","3,311","3,354","10,233,369"
05/27/2016,"3,290","3,333","3,268","3,311","10,439,305"
05/26/2016,"3,268","3,290","3,268","3,290","3,580,302"
05/25/2016,"3,333","3,333","3,268","3,268","2,688,843"
05/24/2016,"3,290","3,354","3,268","3,333","10,403,494"
05/23/2016,"3,376","3,376","3,311","3,311","10,461,907"
05/20/2016,"3,354","3,419","3,333","3,376","22,453,593"
05/19/2016,"3,290","3,376","3,268","3,354","26,377,401"
05/18/2016,"3,247","3,333","3,225","3,290","16,195,656"
05/17/2016,"3,225","3,247","3,225","3,225","4,200,808"
05/16/2016,"3,247","3,247","3,225","3,225","1,504,710"
05/13/2016,"3,247","3,268","3,247","3,247","1,422,485"
05/12/2016,"3,290","3,290","3,247","3,247","1,506,710"
05/11/2016,"3,268","3,290","3,268","3,290","4,697,092"
05/10/2016,"3,204","3,290","3,204","3,268","2,495,138"
05/09/2016,"3,290","3,311","3,247","3,290","6,227,195"
05/06/2016,"3,247","3,290","3,225","3,290","10,782,253"
05/05/2016,"3,225","3,247","3,225","3,247","4,890,564"
05/04/2016,"3,247","3,247","3,204","3,247","7,732,556"
04/29/2016,"3,204","3,247","3,204","3,247","10,577,572"
04/28/2016,"3,182","3,182","3,161","3,182","3,560,397"
04/27/2016,"3,161","3,204","3,161","3,161","4,749,087"
04/26/2016,"3,161","3,225","3,161","3,204","3,748,939"
04/25/2016,"3,182","3,225","3,161","3,204","5,166,494"
04/22/2016,"3,139","3,225","3,118","3,204","8,243,630"
04/21/2016,"3,096","3,139","3,075","3,139","2,689,401"
04/20/2016,"3,096","3,118","3,075","3,118","3,100,854"
04/19/2016,"3,075","3,096","3,053","3,096","2,090,010"
04/15/2016,"3,096","3,118","3,075","3,075","4,390,374"
04/14/2016,"3,075","3,118","3,075","3,118","1,499,734"
04/13/2016,"3,075","3,096","3,053","3,096","3,007,141"
04/12/2016,"3,118","3,118","3,075","3,096","3,210,380"
04/11/2016,"3,096","3,118","3,075","3,118","1,687,439"
04/08/2016,"3,118","3,118","3,075","3,096","3,733,266"
04/07/2016,"3,096","3,139","3,075","3,118","3,501,611"
04/06/2016,"3,053","3,118","3,053","3,118","5,416,845"
04/05/2016,"3,032","3,075","3,032","3,053","7,655,633"
04/04/2016,"3,032","3,053","3,010","3,032","2,473,326"
04/01/2016,"3,075","3,075","3,010","3,032","4,470,553"
03/31/2016,"3,096","3,118","3,075","3,075","4,830,987"
03/30/2016,"3,118","3,139","3,075","3,096","7,536,666"
03/29/2016,"3,139","3,139","3,118","3,118","45,243,018"
03/28/2016,"3,139","3,139","3,118","3,139","4,638,074"
03/25/2016,"3,118","3,139","3,118","3,139","32,985,448"
03/24/2016,"3,139","3,161","3,118","3,118","46,941,665"
03/23/2016,"3,161","3,161","3,139","3,139","4,485,993"
03/22/2016,"3,161","3,182","3,139","3,139","4,618,354"
03/21/2016,"3,161","3,182","3,139","3,161","49,581,396"
03/18/2016,"3,161","3,182","3,161","3,182","830,442"
03/17/2016,"3,161","3,182","3,139","3,182","6,538,936"
03/16/2016,"3,161","3,161","3,139","3,161","4,024,870"
03/15/2016,"3,182","3,182","3,139","3,161","55,307,982"
03/14/2016,"3,204","3,204","3,161","3,161","4,870,054"
03/11/2016,"3,225","3,225","3,182","3,204","2,424,865"
03/10/2016,"3,204","3,225","3,182","3,225","4,381,119"
