Date,Open,High,Low,Close,Volume
02/07/2022,"16,374","16,469","16,016","16,135","37,812,300"
01/28/2022,"15,896","16,326","15,848","16,087","53,177,960"
01/27/2022,"15,753","15,920","15,538","15,753","42,841,180"
01/26/2022,"15,729","16,183","15,658","15,896","63,148,356"
01/25/2022,"15,276","15,610","15,228","15,562","44,237,808"
01/24/2022,"15,204","15,753","15,109","15,323","71,556,418"
01/21/2022,"14,416","15,419","14,369","15,180","108,368,228"
01/20/2022,"14,178","14,560","13,963","14,416","35,213,863"
01/19/2022,"14,416","14,703","14,130","14,130","26,724,936"
01/18/2022,"14,178","14,488","14,082","14,273","30,602,487"
01/17/2022,"14,178","14,679","14,082","14,082","64,360,222"
01/14/2022,"14,082","14,392","13,963","14,154","20,937,309"
01/13/2022,"14,178","14,727","14,106","14,178","74,037,971"
01/12/2022,"13,462","13,939","13,390","13,939","32,238,139"
01/11/2022,"13,486","13,605","13,318","13,318","18,884,670"
01/10/2022,"13,629","13,724","13,414","13,414","27,229,374"
01/07/2022,"13,533","13,772","13,509","13,653","21,633,425"
01/06/2022,"13,605","13,653","13,438","13,533","27,758,531"
01/05/2022,"13,891","13,915","13,676","13,700","21,768,332"
01/04/2022,"13,939","14,034","13,867","13,891","21,118,932"
12/31/2021,"13,700","14,011","13,605","13,796","27,922,766"
12/30/2021,"13,653","13,724","13,509","13,581","11,806,734"
12/29/2021,"13,581","13,772","13,486","13,509","21,087,300"
12/28/2021,"13,533","13,557","13,390","13,509","16,009,824"
12/27/2021,"13,509","13,557","13,318","13,438","9,123,871"
12/24/2021,"13,008","13,438","13,008","13,438","16,216,899"
12/23/2021,"13,271","13,295","12,937","13,032","21,984,730"
12/22/2021,"13,342","13,390","13,151","13,199","19,346,487"
12/21/2021,"13,414","13,462","13,295","13,342","14,181,027"
12/20/2021,"13,462","13,486","13,318","13,318","18,500,799"
12/17/2021,"13,509","13,557","13,414","13,462","16,424,393"
12/16/2021,"13,748","13,748","13,462","13,486","16,741,133"
12/15/2021,"13,486","13,676","13,462","13,605","14,789,369"
12/14/2021,"13,533","13,653","13,462","13,486","14,136,617"
12/13/2021,"13,533","13,605","13,509","13,557","19,020,948"
12/10/2021,"13,676","13,700","13,486","13,533","13,252,384"
12/09/2021,"13,414","13,653","13,414","13,629","10,380,357"
12/08/2021,"13,462","13,700","13,390","13,557","16,062,614"
12/07/2021,"13,223","13,462","13,199","13,438","16,910,605"
12/06/2021,"13,509","13,629","12,889","13,127","34,839,720"
12/03/2021,"13,987","14,034","13,509","13,509","26,064,223"
12/02/2021,"14,154","14,178","13,891","13,891","17,546,809"
12/01/2021,"13,844","14,082","13,748","14,082","23,568,220"
11/30/2021,"14,392","14,416","13,796","13,844","50,891,862"
11/29/2021,"14,178","14,297","14,034","14,225","39,146,087"
11/26/2021,"14,846","14,870","14,392","14,464","48,751,016"
11/25/2021,"14,941","15,013","14,679","14,751","45,761,805"
11/24/2021,"13,796","14,751","13,724","14,751","90,071,052"
11/23/2021,"14,011","14,034","13,772","13,796","25,044,245"
11/22/2021,"13,581","14,082","13,557","13,939","50,245,182"
11/19/2021,"13,462","13,820","13,366","13,509","38,696,323"
11/18/2021,"13,700","13,700","13,509","13,509","32,958,136"
11/17/2021,"13,676","13,700","13,557","13,700","14,718,354"
11/16/2021,"13,748","13,820","13,605","13,676","30,219,550"
11/15/2021,"13,700","13,844","13,581","13,653","26,394,789"
11/12/2021,"13,366","13,629","13,366","13,629","21,719,104"
11/11/2021,"13,653","13,653","13,366","13,414","33,514,735"
11/10/2021,"13,748","13,748","13,629","13,653","22,452,089"
11/09/2021,"13,653","13,820","13,605","13,653","25,897,893"
11/08/2021,"13,676","13,748","13,557","13,605","29,251,315"
11/05/2021,"13,820","13,820","13,653","13,676","17,415,881"
11/04/2021,"13,963","14,011","13,772","13,796","22,655,079"
11/03/2021,"13,557","14,082","13,557","13,915","58,834,452"
11/02/2021,"13,509","13,605","13,486","13,557","21,891,719"
11/01/2021,"13,653","13,700","13,509","13,557","22,315,086"
10/29/2021,"13,605","13,653","13,462","13,605","22,941,653"
10/28/2021,"13,676","13,676","13,533","13,605","19,072,272"
10/27/2021,"13,366","13,557","13,342","13,557","21,382,463"
10/26/2021,"13,223","13,342","13,175","13,342","14,322,220"
10/25/2021,"13,342","13,366","13,175","13,175","19,595,563"
10/22/2021,"13,438","13,438","13,295","13,318","15,876,173"
10/21/2021,"13,605","13,605","13,318","13,318","21,345,384"
10/20/2021,"13,605","13,605","13,271","13,462","18,723,481"
10/19/2021,"13,605","13,605","13,414","13,462","21,197,279"
10/18/2021,"13,724","13,724","13,533","13,557","17,662,653"
10/15/2021,"13,724","13,724","13,533","13,557","17,154,235"
10/14/2021,"13,724","13,748","13,605","13,605","27,880,241"
10/13/2021,"13,891","13,891","13,653","13,653","22,575,475"
10/12/2021,"13,915","13,915","13,629","13,724","34,353,091"
10/11/2021,"13,271","13,748","13,247","13,748","52,807,386"
10/08/2021,"13,199","13,271","13,151","13,223","17,033,153"
10/07/2021,"13,318","13,318","13,151","13,199","13,633,017"
10/06/2021,"13,127","13,151","12,960","13,127","21,067,189"
10/05/2021,"12,913","13,080","12,913","13,080","19,823,691"
10/04/2021,"13,104","13,127","12,841","12,937","25,626,192"
10/01/2021,"13,318","13,342","13,008","13,104","37,911,409"
09/30/2021,"13,271","13,438","13,247","13,295","15,464,746"
09/29/2021,"13,366","13,462","13,247","13,271","24,460,203"
09/28/2021,"13,366","13,414","13,271","13,366","15,900,682"
09/27/2021,"13,796","13,844","13,366","13,366","20,044,278"
09/24/2021,"13,366","13,772","13,318","13,700","65,206,751"
09/23/2021,"13,366","13,462","13,271","13,318","24,695,873"
09/22/2021,"13,366","13,438","13,223","13,366","19,487,888"
09/21/2021,"13,318","13,414","13,199","13,366","23,987,817"
09/20/2021,"13,438","13,605","13,414","13,486","38,197,751"
09/17/2021,"13,366","13,366","13,199","13,295","20,354,943"
09/16/2021,"13,127","13,271","13,127","13,271","20,469,112"
09/15/2021,"13,127","13,175","12,984","13,104","25,093,683"
09/14/2021,"13,223","13,366","13,175","13,175","23,188,844"
09/13/2021,"13,342","13,509","13,247","13,318","29,050,838"
09/10/2021,"13,557","13,557","13,462","13,462","17,755,664"
09/09/2021,"13,462","13,605","13,366","13,557","21,987,243"
09/08/2021,"13,748","13,748","13,462","13,509","19,595,982"
09/07/2021,"13,605","13,772","13,533","13,653","42,858,355"
09/06/2021,"13,342","13,533","13,223","13,509","37,526,775"
09/01/2021,"13,318","13,462","13,223","13,318","26,705,035"
08/31/2021,"13,653","13,700","13,318","13,318","21,856,316"
08/30/2021,"13,414","13,796","13,366","13,557","34,021,708"
08/27/2021,"13,247","13,390","13,008","13,366","45,809,046"
08/26/2021,"13,653","13,676","13,366","13,414","30,967,576"
08/25/2021,"13,462","13,653","13,295","13,653","44,385,285"
08/24/2021,"13,653","13,724","13,414","13,629","29,674,263"
08/23/2021,"14,082","14,202","13,629","13,653","46,077,079"
08/20/2021,"14,798","14,798","14,058","14,273","70,501,666"
08/19/2021,"14,703","14,846","14,464","14,846","44,415,239"
08/18/2021,"14,798","14,965","14,798","14,846","26,101,092"
08/17/2021,"15,013","15,180","14,798","14,894","38,877,948"
08/16/2021,"14,130","14,894","14,082","14,798","66,982,756"
08/13/2021,"14,082","14,178","13,891","14,130","23,586,864"
08/12/2021,"14,225","14,321","14,082","14,082","20,573,226"
08/11/2021,"14,178","14,416","14,082","14,178","40,916,854"
08/10/2021,"14,345","14,416","14,082","14,154","28,908,180"
08/09/2021,"13,987","14,273","13,891","14,273","25,839,866"
08/06/2021,"14,321","14,369","14,130","14,154","27,039,372"
08/05/2021,"14,130","14,321","14,034","14,321","34,918,069"
08/04/2021,"14,082","14,249","14,058","14,178","34,507,480"
08/03/2021,"13,796","14,034","13,748","13,987","37,335,937"
08/02/2021,"13,796","13,891","13,653","13,748","25,871,330"
07/30/2021,"13,605","13,939","13,557","13,796","39,505,353"
07/29/2021,"13,318","13,557","13,271","13,557","34,231,799"
07/28/2021,"13,104","13,295","13,056","13,175","12,907,992"
07/27/2021,"13,080","13,247","13,032","13,080","24,438,626"
07/26/2021,"13,032","13,199","12,793","12,984","33,484,570"
07/23/2021,"13,414","13,557","13,247","13,247","23,271,590"
07/22/2021,"13,366","13,605","13,127","13,533","21,990,595"
07/21/2021,"13,414","13,653","13,318","13,366","25,661,176"
07/20/2021,"13,223","13,318","12,650","13,318","31,897,099"
07/19/2021,"13,366","13,700","12,937","12,960","45,600,712"
07/16/2021,"14,082","14,130","13,820","13,891","28,051,808"
07/15/2021,"13,653","14,058","13,605","13,987","33,802,985"
07/14/2021,"14,225","14,249","13,509","13,772","43,091,721"
07/13/2021,"14,369","14,607","13,987","14,225","29,854,210"
07/12/2021,"15,085","15,180","13,796","14,225","70,692,723"
07/09/2021,"14,728","15,063","14,568","14,798","99,991,668"
07/08/2021,"14,887","15,099","14,710","14,887","59,327,922"
07/07/2021,"14,498","14,887","13,967","14,887","88,886,256"
07/06/2021,"15,311","15,364","14,179","14,179","62,135,878"
07/05/2021,"15,382","15,399","14,940","15,240","72,805,772"
07/02/2021,"15,488","15,488","15,329","15,364","50,228,721"
07/01/2021,"15,346","15,452","15,117","15,364","72,003,736"
