Date,Open,High,Low,Close,Volume
07/03/2017,"15,344","15,344","15,164","15,197","2,481,373"
06/30/2017,"15,230","15,344","15,000","15,344","3,717,021"
06/29/2017,"15,164","15,279","15,164","15,230","2,687,650"
06/28/2017,"15,033","15,197","14,951","15,181","4,000,668"
06/27/2017,"15,230","15,262","14,886","14,968","9,354,717"
06/26/2017,"15,672","15,672","15,230","15,295","4,201,235"
06/23/2017,"15,590","15,655","15,459","15,541","2,380,860"
06/22/2017,"15,492","15,819","15,492","15,590","4,410,810"
06/21/2017,"15,164","15,557","15,082","15,557","5,930,655"
06/20/2017,"15,230","15,230","15,066","15,115","2,326,665"
06/19/2017,"15,066","15,197","15,050","15,164","4,097,578"
06/16/2017,"14,902","14,984","14,837","14,968","4,469,921"
06/15/2017,"14,820","14,869","14,755","14,869","1,877,838"
06/14/2017,"15,000","15,000","14,771","14,804","2,383,333"
06/13/2017,"14,738","15,033","14,738","14,853","4,866,415"
06/12/2017,"14,738","14,804","14,607","14,640","1,688,445"
06/09/2017,"14,476","14,902","14,476","14,788","4,975,691"
06/08/2017,"14,411","14,526","14,313","14,476","1,924,858"
06/07/2017,"14,673","14,673","14,427","14,427","2,573,000"
06/06/2017,"14,182","14,673","14,182","14,509","4,524,208"
06/05/2017,"14,280","14,296","14,133","14,165","2,645,973"
06/02/2017,"14,280","14,313","14,116","14,165","8,638,212"
06/01/2017,"14,116","14,247","14,116","14,231","2,403,393"
05/31/2017,"14,083","14,264","14,083","14,083","7,367,481"
05/30/2017,"13,854","14,296","13,854","14,083","6,225,171"
05/29/2017,"13,789","13,985","13,789","13,952","1,936,460"
05/26/2017,"13,952","13,952","13,756","13,789","2,651,866"
05/25/2017,"14,083","14,083","13,903","13,952","5,231,431"
05/24/2017,"14,012","14,026","13,912","13,984","4,651,892"
05/23/2017,"13,856","14,069","13,813","13,912","7,456,314"
05/22/2017,"13,813","13,969","13,813","13,813","6,037,952"
05/19/2017,"13,642","13,784","13,613","13,784","2,521,978"
05/18/2017,"13,656","13,870","13,571","13,642","3,192,483"
05/17/2017,"13,528","13,670","13,457","13,613","1,944,521"
05/16/2017,"13,613","13,756","13,514","13,528","2,241,466"
05/15/2017,"13,670","13,670","13,599","13,613","1,778,510"
05/12/2017,"13,699","13,784","13,670","13,670","1,856,670"
05/11/2017,"13,699","13,784","13,571","13,699","2,489,534"
05/10/2017,"13,813","13,941","13,699","13,699","5,509,055"
05/09/2017,"13,443","13,756","13,443","13,756","4,102,419"
05/08/2017,"13,357","13,428","13,329","13,386","1,291,607"
05/05/2017,"13,386","13,457","13,357","13,414","1,086,270"
05/04/2017,"13,386","13,500","13,357","13,386","2,431,494"
05/03/2017,"13,300","13,471","13,229","13,386","2,902,561"
04/28/2017,"13,215","13,257","13,101","13,229","1,560,954"
04/27/2017,"13,129","13,300","13,129","13,243","7,440,833"
04/26/2017,"13,072","13,115","13,015","13,101","1,697,997"
04/25/2017,"12,987","13,101","12,958","13,001","2,114,113"
04/24/2017,"13,058","13,115","13,001","13,030","1,862,288"
04/21/2017,"13,158","13,215","13,058","13,058","1,501,754"
04/20/2017,"13,101","13,200","13,044","13,058","1,847,119"
04/19/2017,"13,101","13,215","13,072","13,101","3,975,664"
04/18/2017,"13,015","13,101","12,916","13,101","2,094,556"
04/17/2017,"13,115","13,243","13,015","13,015","4,272,539"
04/14/2017,"13,414","13,428","13,072","13,115","5,140,445"
04/13/2017,"13,485","13,556","13,443","13,457","1,822,190"
04/12/2017,"13,386","13,599","13,371","13,542","5,010,846"
04/11/2017,"13,386","13,471","13,329","13,371","1,878,966"
04/10/2017,"13,386","13,457","13,357","13,386","2,089,043"
04/07/2017,"13,200","13,400","13,200","13,386","3,667,146"
04/05/2017,"13,386","13,386","13,257","13,257","2,103,123"
04/04/2017,"13,200","13,386","13,200","13,386","3,444,555"
04/03/2017,"13,471","13,528","13,215","13,215","7,074,152"
03/31/2017,"13,414","13,585","13,386","13,471","4,576,401"
03/30/2017,"13,528","13,628","13,414","13,414","2,642,098"
03/29/2017,"13,500","13,613","13,443","13,528","2,217,800"
03/28/2017,"13,556","13,742","13,471","13,500","4,395,256"
03/27/2017,"13,556","13,670","13,457","13,556","6,080,894"
03/24/2017,"13,784","13,955","13,514","13,585","6,802,874"
03/23/2017,"13,101","13,670","13,072","13,670","7,113,829"
03/22/2017,"13,300","13,314","13,129","13,129","4,347,363"
03/21/2017,"13,329","13,457","13,272","13,272","6,605,578"
03/20/2017,"13,072","13,300","13,072","13,272","5,525,417"
03/17/2017,"13,072","13,186","13,030","13,072","3,467,694"
03/16/2017,"12,987","13,072","12,958","13,015","2,143,608"
03/15/2017,"13,015","13,072","12,944","12,973","2,347,435"
03/14/2017,"13,044","13,158","13,015","13,015","2,108,144"
03/13/2017,"13,129","13,186","13,015","13,030","1,837,288"
03/10/2017,"13,044","13,215","13,015","13,101","4,230,860"
03/09/2017,"13,044","13,072","12,958","12,958","1,815,694"
03/08/2017,"13,015","13,101","12,973","13,044","1,777,562"
03/07/2017,"13,101","13,101","12,973","13,044","1,664,430"
03/06/2017,"13,001","13,129","13,001","13,087","1,822,646"
03/03/2017,"12,944","13,072","12,859","13,001","1,406,003"
03/02/2017,"13,015","13,072","12,930","12,944","2,195,012"
03/01/2017,"13,058","13,072","12,916","13,015","2,861,199"
02/28/2017,"13,272","13,329","13,044","13,058","2,766,711"
02/27/2017,"13,101","13,357","13,101","13,257","6,289,883"
02/24/2017,"13,101","13,129","12,958","13,101","3,263,200"
02/23/2017,"13,072","13,200","13,001","13,101","3,660,741"
02/22/2017,"13,015","13,186","12,930","13,044","4,321,661"
02/21/2017,"12,901","13,072","12,830","12,930","3,710,109"
02/20/2017,"12,901","12,930","12,816","12,830","2,738,656"
02/17/2017,"12,873","12,958","12,788","12,901","3,092,940"
02/16/2017,"13,101","13,172","12,901","12,901","3,914,779"
02/15/2017,"13,243","13,243","13,044","13,101","4,056,387"
02/14/2017,"12,816","13,215","12,788","13,215","6,890,655"
02/13/2017,"12,702","12,773","12,645","12,759","2,961,690"
02/10/2017,"12,674","12,702","12,602","12,659","2,160,918"
02/09/2017,"12,702","12,731","12,674","12,688","2,797,294"
02/08/2017,"12,702","12,802","12,659","12,702","3,112,568"
02/07/2017,"12,602","12,731","12,602","12,674","10,320,009"
02/06/2017,"12,674","12,674","12,588","12,617","2,017,407"
02/03/2017,"12,731","12,788","12,645","12,731","1,746,417"
02/02/2017,"12,873","12,930","12,702","12,788","1,711,656"
01/25/2017,"12,788","12,901","12,716","12,844","15,715,661"
01/24/2017,"12,731","12,788","12,617","12,731","1,325,666"
01/23/2017,"12,645","12,702","12,588","12,659","2,274,261"
01/20/2017,"12,474","12,674","12,460","12,588","2,990,026"
01/19/2017,"12,474","12,531","12,375","12,474","5,376,892"
01/18/2017,"12,731","12,731","12,474","12,474","2,141,466"
01/17/2017,"12,531","12,759","12,531","12,645","2,149,401"
01/16/2017,"12,788","12,788","12,531","12,531","3,574,119"
01/13/2017,"13,129","13,215","12,731","12,788","5,758,949"
01/12/2017,"13,129","13,158","13,058","13,087","1,897,295"
01/11/2017,"13,186","13,272","13,129","13,129","2,868,474"
01/10/2017,"12,887","13,101","12,859","13,101","3,938,311"
01/09/2017,"12,830","12,930","12,788","12,873","2,168,404"
01/06/2017,"12,873","12,958","12,802","12,802","3,772,820"
01/05/2017,"12,873","12,930","12,844","12,844","4,002,181"
01/04/2017,"12,759","13,015","12,731","12,887","3,590,447"
01/03/2017,"12,617","12,802","12,617","12,773","3,557,125"
12/30/2016,"12,417","12,602","12,346","12,531","7,350,205"
12/29/2016,"12,474","12,474","12,332","12,375","1,320,996"
12/28/2016,"12,318","12,474","12,318","12,417","3,422,567"
12/27/2016,"12,161","12,389","12,161","12,289","2,773,769"
12/26/2016,"12,147","12,218","12,104","12,161","996,980"
12/23/2016,"12,204","12,204","12,104","12,147","3,954,105"
12/22/2016,"12,189","12,303","12,104","12,118","2,314,991"
12/21/2016,"12,118","12,175","12,090","12,104","1,684,584"
12/20/2016,"12,118","12,218","12,104","12,118","1,175,210"
12/19/2016,"11,990","12,161","11,990","12,161","768,609"
12/16/2016,"11,947","11,990","11,905","11,990","1,399,894"
12/15/2016,"11,962","11,990","11,905","11,919","2,778,284"
12/14/2016,"11,905","12,019","11,890","11,962","1,386,797"
12/13/2016,"12,019","12,061","11,905","11,905","1,335,849"
12/12/2016,"12,246","12,246","12,019","12,019","3,009,513"
12/09/2016,"12,118","12,389","12,104","12,218","1,248,033"
12/08/2016,"12,104","12,104","12,019","12,033","511,832"
12/07/2016,"12,047","12,104","11,990","11,990","2,765,693"
12/06/2016,"12,189","12,204","12,047","12,047","2,981,915"
12/05/2016,"12,246","12,303","12,132","12,132","1,125,210"
12/02/2016,"12,303","12,346","12,218","12,232","933,461"
12/01/2016,"12,303","12,474","12,303","12,303","2,568,291"
11/30/2016,"12,246","12,346","12,218","12,346","1,170,470"
11/29/2016,"12,389","12,389","12,161","12,289","1,716,888"
11/28/2016,"12,517","12,517","12,303","12,389","1,549,472"
11/25/2016,"12,645","12,645","12,503","12,517","1,839,640"
11/24/2016,"12,474","12,745","12,474","12,631","3,897,118"
11/23/2016,"12,332","12,560","12,275","12,517","3,277,385"
11/22/2016,"12,246","12,346","12,246","12,275","2,669,661"
11/21/2016,"12,303","12,360","12,189","12,275","1,400,771"
11/18/2016,"12,104","12,289","12,104","12,275","4,849,504"
11/17/2016,"12,261","12,261","12,132","12,132","1,341,221"
11/16/2016,"12,332","12,360","12,189","12,261","1,837,393"
11/15/2016,"12,189","12,303","12,161","12,303","1,569,556"
11/14/2016,"12,161","12,246","12,132","12,175","1,990,869"
11/11/2016,"12,218","12,375","12,189","12,246","1,928,510"
11/10/2016,"12,132","12,218","12,104","12,161","3,868,603"
11/09/2016,"12,204","12,204","11,705","12,019","4,662,215"
11/08/2016,"12,189","12,318","12,189","12,204","1,256,565"
11/07/2016,"11,990","12,218","11,990","12,189","949,508"
11/04/2016,"11,962","12,076","11,962","12,004","1,455,248"
11/03/2016,"12,104","12,104","11,876","11,962","6,388,197"
11/02/2016,"12,332","12,360","12,132","12,132","2,132,969"
11/01/2016,"12,417","12,417","12,332","12,332","1,011,165"
10/31/2016,"12,446","12,503","12,389","12,389","1,636,586"
10/28/2016,"12,303","12,417","12,289","12,417","6,497,467"
10/27/2016,"12,332","12,332","12,246","12,303","1,126,298"
10/26/2016,"12,303","12,417","12,218","12,246","1,749,823"
10/25/2016,"12,303","12,503","12,189","12,303","2,881,985"
10/24/2016,"12,360","12,417","12,275","12,303","2,506,318"
10/21/2016,"12,389","12,460","12,360","12,360","1,292,239"
10/20/2016,"12,560","12,588","12,375","12,389","2,237,709"
10/19/2016,"12,389","12,574","12,389","12,488","1,789,640"
10/18/2016,"12,360","12,488","12,246","12,417","2,149,120"
10/17/2016,"12,503","12,503","12,360","12,360","2,877,701"
10/14/2016,"12,503","12,560","12,474","12,488","1,952,667"
10/13/2016,"12,446","12,588","12,360","12,531","1,780,160"
10/12/2016,"12,645","12,702","12,446","12,474","2,587,954"
10/11/2016,"12,417","12,674","12,289","12,674","5,534,160"
10/10/2016,"12,830","12,830","12,417","12,417","7,674,818"
10/07/2016,"13,144","13,186","12,731","12,830","9,327,626"
10/06/2016,"13,329","13,371","13,129","13,129","2,839,710"
10/05/2016,"13,386","13,386","13,286","13,329","1,694,381"
10/04/2016,"13,357","13,485","13,101","13,329","6,992,094"
10/03/2016,"13,300","13,443","13,186","13,286","3,805,018"
09/30/2016,"13,500","13,500","13,286","13,286","6,059,581"
09/29/2016,"13,556","13,670","13,414","13,485","10,969,408"
09/28/2016,"13,571","13,813","13,556","13,642","10,736,227"
09/27/2016,"13,599","13,613","13,471","13,613","7,062,529"
09/26/2016,"13,556","13,727","13,556","13,613","11,161,227"
09/23/2016,"13,329","13,556","13,329","13,500","88,115,059"
09/22/2016,"12,958","13,500","12,958","13,272","9,907,787"
09/21/2016,"13,015","13,072","12,930","12,958","11,974,007"
09/20/2016,"12,958","13,072","12,873","13,001","4,826,436"
09/19/2016,"12,930","12,958","12,759","12,901","3,316,360"
09/16/2016,"12,674","12,816","12,645","12,816","3,003,649"
09/15/2016,"12,958","12,958","12,674","12,759","4,060,390"
09/14/2016,"12,859","13,087","12,816","12,958","4,505,228"
09/13/2016,"12,816","12,916","12,674","12,873","8,402,521"
09/12/2016,"12,958","12,987","12,788","12,816","6,669,833"
09/09/2016,"13,101","13,243","12,958","13,015","23,439,644"
09/08/2016,"12,645","13,158","12,588","12,987","11,388,614"
09/07/2016,"12,560","12,560","12,389","12,560","5,096,695"
09/06/2016,"12,645","12,759","12,588","12,588","38,771,808"
09/05/2016,"12,674","12,759","12,560","12,674","8,063,652"
09/01/2016,"12,617","12,816","12,531","12,674","7,604,839"
08/31/2016,"12,218","12,645","12,161","12,503","11,202,730"
08/30/2016,"12,104","12,218","12,104","12,132","1,860,462"
08/29/2016,"12,303","12,389","12,132","12,132","3,498,277"
08/26/2016,"12,076","12,360","12,076","12,246","7,785,879"
08/25/2016,"11,990","12,104","11,933","12,076","2,111,234"
08/24/2016,"11,905","12,076","11,905","11,962","2,700,946"
08/23/2016,"11,905","11,933","11,791","11,876","1,557,478"
08/22/2016,"11,962","11,990","11,819","11,819","3,491,816"
08/19/2016,"12,332","12,332","12,076","12,076","2,326,087"
08/18/2016,"12,303","12,531","12,246","12,275","4,110,214"
08/17/2016,"12,161","12,389","12,104","12,303","4,756,211"
08/16/2016,"11,962","12,246","11,848","12,161","6,789,566"
08/15/2016,"11,848","11,876","11,819","11,848","987,429"
08/12/2016,"11,962","12,076","11,819","11,848","2,011,445"
08/11/2016,"11,762","11,905","11,734","11,905","2,055,160"
08/10/2016,"11,591","11,705","11,591","11,705","831,320"
08/09/2016,"11,620","11,648","11,563","11,648","951,650"
08/08/2016,"11,591","11,677","11,563","11,563","964,501"
08/05/2016,"11,506","11,591","11,449","11,534","1,621,242"
08/04/2016,"11,534","11,620","11,506","11,506","1,194,767"
08/03/2016,"11,563","11,620","11,506","11,534","1,641,221"
08/02/2016,"11,705","11,705","11,534","11,563","2,943,607"
