Date,Open,High,Low,Close,Volume
07/01/2024,"41,400","41,400","41,050","41,350","3,472,300"
06/28/2024,"41,100","41,350","40,900","41,200","1,785,000"
06/27/2024,"41,100","41,400","41,000","41,000","1,427,100"
06/26/2024,"41,300","41,700","41,150","41,200","1,951,800"
06/25/2024,"41,150","42,000","41,150","41,200","4,573,200"
06/24/2024,"41,650","42,300","41,100","41,100","4,217,800"
06/21/2024,"41,450","41,650","41,150","41,650","2,755,900"
06/20/2024,"41,550","41,800","41,350","41,450","2,400,100"
06/19/2024,"42,350","42,450","41,450","41,500","7,683,200"
06/18/2024,"42,300","42,950","42,100","42,100","13,825,400"
06/17/2024,"42,600","42,950","42,000","42,000","6,819,600"
06/14/2024,"43,200","43,250","42,000","42,000","7,064,611"
06/13/2024,"43,300","43,500","42,900","43,200","2,319,000"
06/12/2024,"42,800","43,500","42,500","43,300","7,292,500"
06/11/2024,"43,300","43,450","42,550","43,200","5,110,000"
06/10/2024,"43,500","43,900","43,400","43,450","4,042,400"
06/07/2024,"43,900","44,000","43,200","43,500","1,841,700"
06/06/2024,"44,300","44,350","43,700","43,700","2,018,500"
06/05/2024,"44,100","44,750","44,100","44,200","1,611,400"
06/04/2024,"44,300","44,550","44,000","44,100","1,638,500"
06/03/2024,"43,800","44,600","43,800","43,950","1,707,000"
05/31/2024,"43,500","44,600","43,300","43,550","1,691,900"
05/30/2024,"44,400","44,500","43,150","43,150","2,627,000"
05/29/2024,"45,050","45,200","44,250","44,400","2,603,100"
05/28/2024,"45,000","45,300","44,450","45,050","2,388,600"
05/27/2024,"44,950","45,250","44,450","45,050","1,713,000"
05/24/2024,"45,150","45,600","44,150","44,950","10,340,400"
05/23/2024,"45,250","45,900","44,750","45,550","2,649,700"
05/22/2024,"46,350","46,900","45,500","45,500","8,684,300"
05/21/2024,"47,000","47,700","46,450","46,450","3,335,500"
05/20/2024,"47,000","47,550","46,350","46,700","3,339,900"
05/17/2024,"46,750","46,900","46,250","46,850","2,168,200"
05/16/2024,"46,600","47,150","46,200","46,750","2,854,500"
05/15/2024,"46,200","46,750","46,000","46,350","1,400,800"
05/14/2024,"48,100","48,100","46,050","46,050","11,700,900"
05/13/2024,"45,300","45,350","44,350","45,000","1,754,800"
05/10/2024,"45,400","45,700","44,500","45,000","1,213,900"
05/09/2024,"45,400","46,000","45,050","45,400","1,483,400"
05/08/2024,"45,100","45,400","44,300","45,400","1,760,400"
05/07/2024,"45,350","45,350","44,500","45,000","5,986,500"
05/06/2024,"44,450","44,750","43,850","44,750","11,937,080"
05/03/2024,"44,600","44,900","44,000","44,450","1,360,200"
05/02/2024,"44,000","44,400","43,600","44,400","1,666,500"
04/26/2024,"41,950","44,450","41,900","44,450","2,742,700"
04/25/2024,"41,700","42,350","41,300","42,000","1,587,500"
04/24/2024,"41,100","41,950","41,100","41,600","1,628,300"
04/23/2024,"42,450","42,450","41,000","41,000","2,766,100"
04/22/2024,"42,650","43,000","41,700","42,000","3,382,600"
04/19/2024,"43,600","44,000","42,600","42,600","3,764,400"
04/17/2024,"46,500","46,500","44,500","45,000","3,254,600"
04/16/2024,"47,000","47,000","44,650","46,400","5,134,100"
04/15/2024,"48,000","48,200","46,000","47,000","8,142,200"
04/12/2024,"48,350","48,700","48,150","48,450","3,113,900"
04/11/2024,"48,250","48,550","47,750","48,300","4,462,900"
04/10/2024,"47,700","48,650","47,650","48,500","5,331,600"
04/09/2024,"47,600","47,700","47,000","47,700","3,733,300"
04/08/2024,"48,000","48,000","47,350","47,700","3,018,500"
04/05/2024,"47,450","47,950","47,300","47,800","3,427,700"
04/04/2024,"47,250","47,950","47,250","47,850","4,192,100"
04/03/2024,"47,500","47,850","47,200","47,750","4,260,400"
