Date,Open,High,Low,Close,Volume
07/01/2015,"23,771","23,771","23,231","23,447","1,476,900"
06/30/2015,"22,961","23,879","22,961","23,501","6,533,484"
06/29/2015,"22,745","23,393","22,745","23,069","3,266,261"
06/26/2015,"22,332","22,547","22,332","22,332","29,696,728"
06/25/2015,"22,332","22,761","22,117","22,547","2,583,247"
06/24/2015,"22,117","22,547","22,117","22,547","12,483,540"
06/23/2015,"22,117","22,547","21,902","22,332","22,717,955"
06/22/2015,"22,117","22,332","21,902","22,117","4,966,080"
06/19/2015,"21,902","22,117","21,688","21,902","11,745,463"
06/18/2015,"21,688","21,902","21,688","21,688","4,144,093"
06/17/2015,"21,688","22,117","21,387","21,688","1,520,702"
06/16/2015,"21,688","21,902","21,430","21,688","1,722,514"
06/15/2015,"22,332","22,332","21,473","21,688","1,979,232"
06/12/2015,"21,215","22,332","21,172","22,332","6,979,868"
06/11/2015,"20,872","21,129","20,872","21,129","1,643,997"
06/10/2015,"21,044","21,086","20,829","20,872","1,284,429"
06/09/2015,"21,129","21,172","21,001","21,044","1,039,027"
06/08/2015,"20,958","21,258","20,958","21,044","1,381,364"
06/05/2015,"20,958","21,129","20,872","20,958","2,079,219"
06/04/2015,"20,829","21,044","20,829","20,958","4,320,757"
06/03/2015,"20,614","20,872","20,614","20,743","1,858,685"
06/02/2015,"20,958","21,001","20,657","20,657","1,514,634"
06/01/2015,"20,657","21,129","20,614","20,915","6,376,155"
05/29/2015,"20,528","20,657","20,399","20,399","2,410,146"
05/28/2015,"20,614","20,700","20,528","20,528","2,861,551"
05/27/2015,"20,829","20,915","20,657","20,657","7,793,914"
05/26/2015,"20,657","20,958","20,657","20,743","3,887,375"
05/25/2015,"20,743","20,743","20,485","20,700","1,806,806"
05/22/2015,"20,228","20,829","20,142","20,829","3,850,422"
05/21/2015,"20,185","20,399","20,142","20,270","1,600,431"
05/20/2015,"20,013","20,442","20,013","20,228","2,135,592"
05/19/2015,"20,013","20,056","19,884","20,013","4,154,246"
05/18/2015,"20,185","20,228","19,884","19,884","4,088,256"
05/15/2015,"20,356","20,485","20,185","20,185","1,066,760"
05/14/2015,"20,399","20,442","20,313","20,356","892,122"
05/13/2015,"20,399","20,442","20,099","20,399","1,991,573"
05/12/2015,"20,700","20,700","20,185","20,399","3,367,512"
05/11/2015,"20,829","20,829","20,614","20,614","1,641,599"
05/08/2015,"20,872","20,872","20,743","20,743","1,196,923"
05/07/2015,"20,657","20,872","20,614","20,872","2,091,560"
05/06/2015,"20,958","20,958","20,614","20,657","6,673,040"
05/05/2015,"20,657","20,958","20,614","20,958","12,912,810"
05/04/2015,"19,412","20,915","19,412","20,657","3,424,584"
04/27/2015,"21,044","21,044","20,872","20,872","11,583,562"
04/24/2015,"20,958","21,044","20,915","20,958","670,354"
04/23/2015,"20,958","21,044","20,829","20,958","2,409,564"
04/22/2015,"20,958","20,958","20,829","20,872","1,726,170"
04/21/2015,"20,872","21,001","20,786","20,829","1,377,895"
04/20/2015,"20,872","21,044","20,829","20,872","2,181,719"
04/17/2015,"20,700","21,215","20,657","20,958","2,580,779"
04/16/2015,"20,399","20,786","20,399","20,657","1,400,994"
04/15/2015,"20,528","20,571","20,228","20,399","4,332,912"
04/14/2015,"20,915","20,915","20,442","20,442","1,109,697"
04/13/2015,"20,442","20,915","20,442","20,872","4,825,881"
04/10/2015,"19,884","20,571","19,884","20,399","6,948,614"
