Date,Open,High,Low,Close,Volume
07/01/2021,"48,273","48,711","48,218","48,711","3,102,771"
06/30/2021,"48,766","48,821","48,218","48,218","3,968,451"
06/29/2021,"47,451","48,766","47,286","48,547","10,169,007"
06/28/2021,"47,177","47,177","46,793","46,958","3,392,407"
06/25/2021,"46,410","46,793","46,136","46,684","2,944,539"
06/24/2021,"46,190","46,519","45,971","46,410","4,029,350"
06/23/2021,"46,738","46,903","46,081","46,519","5,676,459"
06/22/2021,"47,177","47,451","46,793","46,793","5,995,843"
06/21/2021,"45,807","47,286","45,588","46,903","7,283,600"
06/18/2021,"45,533","46,136","45,314","45,916","3,154,602"
06/17/2021,"44,985","45,533","44,985","45,259","4,282,302"
06/16/2021,"45,588","46,355","45,314","45,533","5,063,424"
06/15/2021,"45,916","46,300","45,588","45,588","3,246,220"
06/14/2021,"45,752","46,355","45,478","45,916","8,488,273"
06/11/2021,"44,656","45,971","44,547","45,752","4,452,397"
06/10/2021,"44,766","45,204","44,382","44,875","4,705,999"
06/09/2021,"44,163","44,985","43,286","44,766","6,574,020"
06/08/2021,"44,930","45,478","44,163","44,273","8,917,204"
06/07/2021,"46,355","46,410","44,382","45,314","7,792,607"
06/04/2021,"46,574","46,629","45,916","46,410","10,851,029"
06/03/2021,"46,574","46,793","46,190","46,684","8,205,014"
06/02/2021,"47,725","47,944","46,574","46,848","9,563,282"
06/01/2021,"48,163","48,492","47,670","47,725","6,378,557"
05/31/2021,"45,502","46,693","45,121","46,645","9,280,532"
05/28/2021,"44,787","45,264","44,644","45,168","3,933,800"
05/27/2021,"45,407","45,454","44,549","44,692","6,243,801"
05/26/2021,"44,883","45,502","44,644","45,407","4,402,884"
05/25/2021,"44,549","45,359","44,216","44,692","4,685,174"
05/24/2021,"44,692","44,740","43,882","44,549","7,723,876"
05/21/2021,"44,930","46,026","44,311","44,692","14,497,322"
05/20/2021,"43,263","45,502","43,072","45,502","8,658,919"
05/19/2021,"41,690","43,406","41,357","43,263","6,137,131"
