Date,Open,High,Low,Close,Volume
07/01/2020,"26,933","27,333","26,933","27,333","934,470"
06/30/2020,"27,433","27,500","26,667","26,933","2,322,239"
06/29/2020,"27,700","27,833","26,967","27,167","3,349,768"
06/26/2020,"28,000","28,233","27,800","28,067","1,348,379"
06/25/2020,"28,000","28,167","27,833","27,867","2,350,229"
06/24/2020,"28,500","28,767","28,000","28,333","5,746,407"
06/23/2020,"28,633","28,800","28,433","28,433","6,240,597"
06/22/2020,"28,400","28,933","28,200","28,633","3,634,288"
06/19/2020,"28,000","28,500","27,900","28,167","3,524,488"
06/18/2020,"27,667","27,933","27,633","27,933","1,080,029"
06/17/2020,"28,300","28,300","27,667","27,933","2,310,449"
06/16/2020,"28,000","28,200","27,733","28,133","2,112,059"
06/15/2020,"28,600","28,600","27,300","27,500","3,397,198"
06/12/2020,"27,400","28,667","27,000","28,667","7,545,896"
06/11/2020,"29,833","29,833","27,733","27,733","8,476,976"
06/10/2020,"29,500","30,000","29,033","29,800","3,314,668"
06/09/2020,"30,267","30,267","29,533","29,567","4,005,535"
06/08/2020,"29,167","30,433","28,933","30,033","11,448,355"
06/05/2020,"28,500","28,733","28,367","28,700","2,442,839"
06/04/2020,"28,533","29,000","28,433","28,500","3,117,299"
06/03/2020,"28,500","28,600","28,400","28,467","2,735,159"
06/02/2020,"28,700","28,933","28,433","28,433","3,547,048"
06/01/2020,"28,200","28,700","28,200","28,667","2,518,889"
05/29/2020,"28,200","28,333","28,033","28,200","2,758,499"
05/28/2020,"28,333","28,567","28,167","28,233","3,091,559"
05/27/2020,"28,967","29,133","28,267","28,267","3,962,698"
05/26/2020,"28,733","28,933","28,533","28,833","3,586,318"
05/25/2020,"28,333","29,000","28,067","28,700","4,354,558"
05/22/2020,"29,000","29,033","28,333","28,333","4,681,198"
05/21/2020,"28,867","29,433","28,733","29,000","4,678,828"
05/20/2020,"28,700","28,900","28,567","28,833","3,303,148"
05/19/2020,"29,167","29,233","28,833","29,067","5,024,428"
05/18/2020,"27,333","28,533","27,333","28,500","6,551,217"
05/15/2020,"27,733","27,933","27,333","27,367","3,318,988"
05/14/2020,"27,333","27,933","27,333","27,667","3,121,379"
05/13/2020,"27,333","28,033","27,033","27,967","5,201,758"
05/12/2020,"28,267","28,267","27,500","27,767","6,005,037"
05/11/2020,"28,000","28,533","27,933","28,333","4,026,688"
05/08/2020,"27,667","28,633","27,667","27,933","7,085,517"
05/07/2020,"27,267","27,533","27,167","27,533","3,758,608"
05/06/2020,"26,667","27,067","26,333","27,067","2,795,159"
05/05/2020,"26,600","26,867","26,267","26,433","1,626,839"
05/04/2020,"27,167","27,167","26,467","26,467","2,888,759"
04/29/2020,"26,967","27,433","26,333","27,233","3,721,978"
04/28/2020,"27,167","27,300","26,800","26,967","2,699,819"
04/27/2020,"27,967","27,967","27,067","27,400","3,494,098"
04/24/2020,"27,833","27,833","27,067","27,667","3,240,868"
04/23/2020,"28,333","28,333","27,333","27,833","4,035,688"
04/22/2020,"25,700","27,667","25,700","27,333","5,537,427"
04/21/2020,"27,367","27,800","26,200","26,467","11,761,887"
04/20/2020,"28,000","28,367","27,433","28,100","7,042,287"
04/17/2020,"25,967","27,333","25,833","27,333","8,513,936"
04/16/2020,"25,333","25,667","25,133","25,633","4,380,388"
04/15/2020,"25,333","26,067","25,200","25,600","6,856,347"
04/14/2020,"25,067","25,267","24,467","24,933","3,106,829"
04/13/2020,"24,000","25,567","24,000","25,000","6,619,767"
04/10/2020,"23,867","24,300","23,533","23,900","5,890,017"
04/09/2020,"25,000","25,100","24,333","24,333","4,830,238"
04/08/2020,"24,267","24,867","23,833","24,667","6,340,917"
04/07/2020,"24,900","24,900","23,633","24,867","17,723,362"
04/06/2020,"23,300","23,300","23,300","23,300","1,458,479"
04/03/2020,"20,967","21,800","20,767","21,800","5,049,088"
04/01/2020,"19,567","20,733","19,467","20,400","4,814,098"
03/31/2020,"20,333","20,900","18,767","19,633","9,564,835"
03/30/2020,"19,633","21,667","19,633","19,833","5,673,597"
03/27/2020,"21,767","22,000","21,100","21,100","7,496,666"
03/26/2020,"24,100","24,100","22,667","22,667","6,599,247"
03/25/2020,"23,333","24,333","23,000","24,333","4,253,188"
03/24/2020,"23,933","23,933","22,267","22,933","5,722,767"
03/23/2020,"24,400","25,000","23,933","23,933","4,362,838"
03/20/2020,"25,267","25,733","24,967","25,733","3,285,988"
03/19/2020,"25,667","25,900","24,867","25,200","3,396,958"
03/18/2020,"25,933","26,833","25,667","26,267","4,219,888"
03/17/2020,"24,167","26,000","23,867","25,767","3,756,028"
03/16/2020,"25,667","26,400","24,667","25,333","4,765,198"
03/13/2020,"25,233","28,667","25,233","26,333","11,179,585"
03/12/2020,"27,100","27,100","27,100","27,100","1,583,789"
03/11/2020,"31,333","31,500","29,133","29,133","4,814,188"
03/10/2020,"30,300","31,667","30,067","31,300","4,288,978"
03/09/2020,"31,967","32,833","31,967","31,967","3,153,568"
03/06/2020,"34,800","34,933","33,800","34,367","2,483,669"
03/05/2020,"35,333","35,533","34,833","35,167","2,019,449"
03/04/2020,"35,300","35,333","34,867","35,333","2,042,219"
03/03/2020,"35,933","35,933","35,433","35,467","2,038,499"
03/02/2020,"35,500","35,733","35,300","35,500","1,523,159"
02/28/2020,"35,333","35,733","34,833","35,500","3,885,748"
02/27/2020,"35,400","36,133","35,400","36,133","6,432,717"
02/26/2020,"35,333","35,967","35,167","35,400","3,339,088"
02/25/2020,"35,067","35,667","35,067","35,667","2,077,949"
02/24/2020,"36,000","36,300","35,233","35,400","4,668,358"
02/21/2020,"36,867","37,333","36,600","36,867","2,705,669"
02/20/2020,"37,000","37,133","36,733","36,867","1,430,279"
02/19/2020,"36,467","36,833","36,300","36,833","2,017,319"
02/18/2020,"35,833","36,367","35,667","36,300","1,706,249"
02/17/2020,"35,733","35,833","35,400","35,833","1,153,469"
02/14/2020,"35,667","35,900","35,300","35,700","1,245,869"
02/13/2020,"35,967","36,333","35,967","36,000","1,236,119"
02/12/2020,"35,567","36,467","35,567","36,333","1,707,689"
02/11/2020,"35,333","35,600","35,333","35,500","1,428,389"
02/10/2020,"35,500","35,833","35,267","35,267","2,108,369"
02/07/2020,"36,433","36,433","35,933","36,233","1,885,049"
02/06/2020,"36,000","36,767","36,000","36,500","2,473,859"
02/05/2020,"36,000","36,567","36,000","36,000","2,417,399"
02/04/2020,"36,333","36,833","35,467","35,967","2,715,899"
02/03/2020,"36,067","36,633","34,667","36,267","6,026,787"
01/31/2020,"37,667","38,200","36,833","36,933","4,304,248"
01/30/2020,"38,667","39,033","37,667","38,000","3,947,128"
01/22/2020,"39,867","40,033","39,500","39,733","1,380,719"
01/21/2020,"39,533","40,167","39,467","40,000","2,826,599"
01/20/2020,"38,500","39,533","38,500","39,533","22,523,989"
01/17/2020,"38,467","38,733","38,467","38,700","1,305,089"
01/16/2020,"38,000","38,667","37,967","38,467","2,309,519"
01/15/2020,"37,967","38,067","37,900","38,000","954,480"
01/14/2020,"38,267","38,267","37,933","37,967","3,482,428"
01/13/2020,"38,167","38,433","38,033","38,167","1,479,719"
01/10/2020,"38,200","38,533","38,100","38,367","1,236,539"
01/09/2020,"37,967","38,333","37,800","38,167","954,210"
01/08/2020,"38,000","38,333","37,600","37,600","2,227,169"
01/07/2020,"38,233","38,533","37,767","38,533","1,944,689"
01/06/2020,"38,267","38,467","38,000","38,233","1,167,749"
01/03/2020,"39,000","39,233","38,400","38,433","3,273,058"
01/02/2020,"38,000","39,000","37,900","39,000","2,148,869"
12/31/2019,"38,000","38,300","38,000","38,000","1,812,149"
12/30/2019,"37,833","38,167","37,733","38,000","1,849,379"
12/27/2019,"37,667","37,833","37,500","37,833","1,464,719"
12/26/2019,"37,967","37,967","37,367","37,767","1,845,719"
12/25/2019,"37,200","37,967","37,100","37,967","1,642,409"
12/24/2019,"37,067","37,267","36,867","37,100","1,410,167"
12/23/2019,"37,233","37,400","37,000","37,000","1,337,339"
12/20/2019,"36,933","37,267","36,733","36,900","1,070,279"
12/19/2019,"36,600","36,933","36,167","36,667","1,223,489"
12/18/2019,"37,700","37,867","36,567","36,667","3,504,388"
12/17/2019,"37,933","38,167","37,700","37,767","1,344,689"
12/16/2019,"37,333","37,733","37,167","37,733","1,333,229"
12/13/2019,"37,833","38,233","37,433","37,667","1,402,829"
12/12/2019,"37,667","37,833","37,567","37,800","1,098,569"
12/11/2019,"36,833","37,667","36,767","37,667","944,130"
12/10/2019,"36,967","37,133","36,667","37,000","1,235,999"
12/09/2019,"36,933","37,200","36,667","36,967","1,578,029"
12/06/2019,"36,867","37,000","36,667","36,933","1,406,939"
12/05/2019,"37,733","37,833","36,867","36,867","1,634,099"
12/04/2019,"36,333","37,667","36,200","37,667","1,723,889"
12/03/2019,"36,000","36,467","35,600","36,400","2,081,159"
12/02/2019,"36,467","36,600","36,133","36,133","1,926,509"
11/29/2019,"36,333","36,333","35,533","36,333","2,740,259"
11/28/2019,"37,067","37,400","36,300","36,333","3,841,468"
11/27/2019,"37,900","38,067","37,633","37,733","765,450"
11/26/2019,"37,800","38,000","37,567","37,833","1,763,009"
11/25/2019,"37,567","37,600","36,033","37,333","1,857,329"
11/22/2019,"38,333","38,333","36,933","37,333","2,615,399"
11/21/2019,"39,000","39,000","37,833","37,833","3,643,708"
11/20/2019,"39,667","39,667","38,900","39,033","1,057,049"
11/19/2019,"39,333","39,667","39,233","39,667","891,630"
11/18/2019,"39,533","39,833","39,167","39,267","1,027,290"
11/15/2019,"39,000","39,500","38,933","39,500","1,432,139"
11/14/2019,"39,967","40,233","38,667","38,933","4,693,468"
11/13/2019,"40,767","40,900","39,667","39,967","4,461,538"
11/12/2019,"40,633","40,933","40,467","40,767","1,606,469"
11/11/2019,"41,600","41,600","40,633","40,633","3,224,128"
11/08/2019,"41,800","41,800","41,133","41,533","2,375,429"
11/07/2019,"41,767","41,967","41,567","41,767","1,362,209"
11/06/2019,"41,867","41,900","41,400","41,533","2,026,529"
11/05/2019,"42,200","42,267","41,833","41,867","2,082,929"
11/04/2019,"41,800","42,200","41,200","42,033","4,840,768"
11/01/2019,"41,533","41,933","40,933","41,733","2,412,329"
10/31/2019,"41,633","42,000","41,533","41,533","1,641,839"
10/30/2019,"42,100","42,233","41,533","41,633","3,821,638"
10/29/2019,"42,533","42,800","42,333","42,333","1,355,789"
10/28/2019,"42,667","43,033","42,467","42,533","2,374,289"
10/25/2019,"42,600","42,667","42,267","42,633","1,858,679"
10/24/2019,"41,067","42,500","41,067","42,500","4,653,868"
10/23/2019,"40,833","41,467","40,700","41,067","803,730"
10/22/2019,"41,000","41,033","40,600","41,033","849,330"
10/21/2019,"41,167","41,300","40,667","40,967","1,261,619"
10/18/2019,"41,100","41,200","40,767","40,967","1,172,789"
10/17/2019,"41,667","41,667","40,900","40,967","2,256,449"
10/16/2019,"42,000","42,167","41,667","41,700","996,450"
10/15/2019,"41,567","41,967","41,500","41,833","990,390"
10/14/2019,"41,167","41,833","41,000","41,567","1,673,369"
10/11/2019,"41,233","41,267","40,900","41,133","679,170"
10/10/2019,"41,200","41,433","40,900","41,200","927,270"
10/09/2019,"41,133","41,300","40,867","41,200","775,140"
10/08/2019,"40,333","41,000","40,200","41,000","1,852,469"
10/07/2019,"41,000","41,233","40,333","40,333","2,606,549"
10/04/2019,"41,933","41,933","41,000","41,000","1,836,329"
10/03/2019,"41,367","41,733","41,333","41,700","2,715,569"
10/02/2019,"42,500","42,567","41,733","41,733","2,318,909"
10/01/2019,"42,033","42,600","42,033","42,500","1,803,719"
09/30/2019,"43,000","43,167","42,000","42,033","2,573,177"
09/27/2019,"42,167","42,933","42,000","42,667","4,231,048"
09/26/2019,"41,967","42,167","41,500","42,000","1,600,529"
09/25/2019,"40,700","41,833","40,500","41,833","1,920,599"
09/24/2019,"40,900","41,533","40,667","40,667","2,388,059"
09/23/2019,"42,000","42,333","41,167","41,333","8,795,384"
09/20/2019,"41,967","42,600","41,333","42,167","2,203,679"
09/19/2019,"40,833","41,733","40,567","41,733","1,606,739"
09/18/2019,"41,033","41,500","40,533","40,667","7,359,059"
09/17/2019,"41,133","41,167","40,667","41,133","2,836,103"
09/16/2019,"40,900","41,600","40,867","41,167","8,596,886"
09/13/2019,"39,167","40,800","39,167","40,800","7,876,856"
09/12/2019,"38,633","39,067","38,267","38,933","2,697,089"
09/11/2019,"38,267","38,367","37,567","38,367","2,098,409"
09/10/2019,"39,000","39,000","38,167","38,300","1,579,859"
09/09/2019,"38,833","39,167","38,700","38,700","804,810"
09/06/2019,"38,733","39,133","38,400","39,000","1,338,569"
09/05/2019,"39,333","39,333","38,333","38,733","2,620,259"
09/04/2019,"39,200","39,467","39,067","39,300","1,435,049"
09/03/2019,"39,100","39,433","39,000","39,200","2,016,659"
08/30/2019,"38,333","39,067","38,333","38,967","1,938,209"
08/29/2019,"37,933","38,333","37,700","38,333","1,018,380"
08/28/2019,"38,000","38,000","37,433","37,933","1,794,419"
08/27/2019,"39,100","39,167","37,167","38,000","5,683,317"
08/26/2019,"38,400","39,300","38,400","38,800","3,106,769"
08/23/2019,"39,167","39,333","38,333","38,833","3,179,098"
08/22/2019,"40,167","40,167","39,167","39,167","3,108,989"
08/21/2019,"40,000","40,633","39,767","40,100","2,452,739"
08/20/2019,"39,400","40,000","39,333","40,000","1,618,349"
08/19/2019,"39,267","39,600","38,433","39,300","3,443,788"
08/16/2019,"40,267","40,800","39,100","39,100","4,407,568"
08/15/2019,"39,267","40,000","38,933","40,000","2,930,039"
08/14/2019,"39,533","39,833","39,400","39,633","2,269,949"
08/13/2019,"38,833","39,467","38,333","39,267","2,855,309"
08/12/2019,"38,633","39,333","38,200","39,000","2,202,989"
08/09/2019,"37,800","38,633","37,633","38,633","2,260,709"
08/08/2019,"38,167","38,333","37,567","37,667","9,914,515"
08/07/2019,"36,667","38,067","36,667","38,000","4,052,188"
08/06/2019,"35,633","36,933","35,633","36,667","3,031,889"
08/05/2019,"36,000","37,133","35,900","36,500","4,047,658"
08/02/2019,"35,833","36,167","35,667","36,000","2,399,159"
08/01/2019,"35,433","36,167","35,200","36,167","2,627,279"
07/31/2019,"34,400","35,667","34,400","35,600","2,052,149"
07/30/2019,"35,167","35,667","34,567","34,567","3,042,749"
07/29/2019,"35,733","35,733","34,633","35,333","5,877,387"
07/26/2019,"36,000","36,167","35,267","35,567","3,643,348"
07/25/2019,"35,800","36,167","35,500","35,967","2,754,779"
07/24/2019,"36,333","36,567","35,800","35,800","2,334,029"
07/23/2019,"35,500","36,300","35,433","36,300","9,572,284"
07/22/2019,"35,333","35,833","35,067","35,500","2,579,519"
07/19/2019,"34,833","35,333","34,667","35,300","7,313,967"
07/18/2019,"33,833","34,633","33,633","34,633","3,329,188"
07/17/2019,"34,067","34,200","33,833","33,867","1,795,769"
07/16/2019,"33,733","34,233","33,667","34,067","2,149,949"
07/15/2019,"32,933","34,000","32,700","33,733","4,674,298"
07/12/2019,"32,667","33,067","32,367","32,700","2,124,359"
07/11/2019,"32,833","33,100","32,667","32,667","2,109,179"
07/10/2019,"32,433","33,167","32,433","32,800","3,138,449"
07/09/2019,"31,533","32,333","31,300","32,333","2,888,909"
07/08/2019,"31,667","31,767","31,367","31,433","2,149,739"
07/05/2019,"31,733","31,900","31,633","31,800","1,856,939"
07/04/2019,"32,000","32,200","31,800","31,833","1,945,289"
07/03/2019,"31,700","32,000","31,667","31,867","2,567,639"
07/02/2019,"31,633","31,933","31,467","31,833","3,387,028"
07/01/2019,"31,167","31,600","31,100","31,567","2,814,419"
