Date,Open,High,Low,Close,Volume
07/01/2021,"30,128","30,828","30,070","30,769","70,111,642"
06/30/2021,"30,245","30,420","29,953","30,012","35,737,003"
06/29/2021,"30,594","30,653","30,128","30,186","34,130,056"
06/28/2021,"29,895","30,594","29,604","30,536","71,901,597"
06/25/2021,"29,545","29,837","29,021","29,545","46,272,280"
06/24/2021,"29,953","30,128","29,429","29,487","34,962,124"
06/23/2021,"30,070","30,245","29,779","29,953","32,019,184"
06/22/2021,"30,012","30,536","29,837","30,128","33,249,386"
06/21/2021,"30,303","30,594","29,837","29,837","38,937,413"
06/18/2021,"30,245","31,061","29,953","30,361","51,450,309"
06/17/2021,"29,662","30,245","29,662","29,953","35,079,500"
06/16/2021,"30,769","30,886","30,012","30,186","51,075,363"
06/15/2021,"30,886","31,235","30,711","31,002","37,458,046"
06/14/2021,"31,177","31,643","30,769","31,235","49,999,948"
06/11/2021,"30,361","31,002","30,070","30,944","50,028,434"
06/10/2021,"29,254","30,653","29,138","30,070","50,300,934"
06/09/2021,"29,079","29,953","28,555","29,312","70,942,528"
06/08/2021,"30,478","30,828","29,138","29,138","69,282,814"
06/07/2021,"31,818","32,051","30,303","30,711","60,070,810"
06/04/2021,"31,760","32,226","31,643","31,760","55,065,063"
06/03/2021,"31,469","31,818","30,886","31,643","64,915,078"
06/02/2021,"32,051","32,343","30,886","31,469","68,729,404"
06/01/2021,"31,818","32,809","31,469","32,343","57,508,989"
05/31/2021,"30,711","30,711","30,186","30,711","104,896,677"
05/28/2021,"28,965","29,051","28,576","28,965","71,280,363"
05/27/2021,"29,224","29,267","28,576","28,835","49,937,070"
05/26/2021,"29,094","29,267","29,008","29,267","41,059,402"
05/25/2021,"28,188","29,267","28,145","29,094","62,206,937"
05/24/2021,"28,317","28,533","28,058","28,231","60,744,005"
05/21/2021,"28,533","28,663","28,231","28,317","63,131,726"
05/20/2021,"28,576","28,792","28,274","28,749","60,595,513"
05/19/2021,"27,627","28,792","27,411","28,533","70,441,986"
05/18/2021,"26,979","27,497","26,979","27,368","90,686,284"
05/17/2021,"26,504","26,936","26,159","26,720","86,048,216"
05/14/2021,"26,763","26,979","26,332","26,504","76,335,177"
05/13/2021,"26,936","27,195","26,548","26,548","64,342,149"
05/12/2021,"26,591","27,066","26,461","27,066","72,996,733"
05/11/2021,"27,325","27,325","26,763","26,763","68,710,789"
05/10/2021,"26,245","27,325","26,245","27,195","66,143,768"
05/07/2021,"25,555","26,548","25,512","26,245","68,704,997"
05/06/2021,"25,598","26,030","25,382","25,641","52,145,947"
05/05/2021,"25,900","26,030","25,598","25,598","59,581,769"
05/04/2021,"24,735","26,073","24,605","25,814","76,438,502"
04/29/2021,"24,389","25,339","24,346","25,080","64,581,451"
04/28/2021,"24,303","24,389","23,958","24,173","38,124,502"
04/27/2021,"23,785","24,346","23,483","24,303","54,485,712"
04/26/2021,"24,389","24,432","23,742","23,785","60,061,074"
04/23/2021,"23,958","24,346","23,655","24,346","66,976,353"
04/22/2021,"24,389","24,994","23,742","23,742","76,655,802"
04/20/2021,"25,037","25,296","24,173","24,691","88,816,788"
04/19/2021,"23,828","24,950","23,612","24,950","80,682,748"
04/16/2021,"23,353","24,044","23,094","23,569","66,330,483"
04/15/2021,"23,094","23,612","22,663","23,526","74,312,096"
04/14/2021,"21,627","23,008","21,540","22,878","67,073,190"
04/13/2021,"22,231","22,231","21,627","21,627","62,448,329"
04/12/2021,"21,540","22,231","21,475","22,101","62,803,927"
04/09/2021,"21,281","21,540","21,173","21,389","47,578,772"
04/08/2021,"21,368","21,411","21,152","21,303","28,129,304"
04/07/2021,"21,324","21,411","21,109","21,346","33,624,045"
04/06/2021,"21,281","21,389","21,195","21,324","33,667,829"
04/05/2021,"21,368","21,411","21,130","21,281","36,643,500"
04/02/2021,"21,065","21,281","20,979","21,173","38,984,887"
04/01/2021,"20,288","20,936","20,267","20,936","65,378,827"
03/31/2021,"20,051","20,439","20,008","20,202","39,101,178"
03/30/2021,"20,073","20,180","19,900","20,051","32,047,368"
03/29/2021,"20,073","20,116","19,921","19,986","31,867,391"
03/26/2021,"19,641","19,943","19,447","19,943","67,742,522"
03/25/2021,"19,727","19,749","19,339","19,425","47,209,972"
03/24/2021,"19,878","20,008","19,468","19,619","55,521,698"
03/23/2021,"20,137","20,332","20,029","20,116","29,020,500"
03/22/2021,"20,418","20,483","20,159","20,180","25,888,226"
03/19/2021,"20,116","20,483","20,116","20,353","46,102,869"
03/18/2021,"20,159","20,180","20,008","20,116","31,277,562"
03/17/2021,"19,921","20,051","19,878","19,986","30,328,451"
03/16/2021,"20,116","20,116","19,770","19,900","41,043,883"
03/15/2021,"20,116","20,245","20,029","20,073","30,463,509"
03/12/2021,"20,116","20,116","19,943","20,051","32,023,970"
03/11/2021,"19,814","20,137","19,770","20,029","40,590,059"
03/10/2021,"19,792","19,792","19,490","19,684","37,673,692"
03/09/2021,"19,857","19,943","19,447","19,792","38,663,577"
03/08/2021,"20,116","20,245","19,857","19,986","44,211,596"
03/05/2021,"19,706","19,900","19,468","19,857","52,787,882"
03/04/2021,"20,245","20,245","19,425","19,814","66,282,764"
03/03/2021,"20,094","20,310","20,073","20,202","53,230,581"
03/02/2021,"20,202","20,332","19,943","20,159","55,850,189"
03/01/2021,"19,965","19,986","19,770","19,943","51,262,165"
02/26/2021,"18,864","19,727","18,821","19,684","99,940,861"
02/25/2021,"18,993","19,166","18,842","19,058","50,806,953"
02/24/2021,"18,842","19,166","18,691","18,821","63,689,331"
02/23/2021,"18,648","18,885","18,540","18,691","41,517,391"
02/22/2021,"18,756","19,166","18,562","18,734","49,645,876"
02/19/2021,"18,691","18,950","18,605","18,756","40,926,243"
02/18/2021,"18,734","18,993","18,540","18,929","50,081,858"
02/17/2021,"18,324","18,756","18,260","18,756","56,231,270"
02/09/2021,"17,655","18,087","17,461","18,044","60,613,353"
02/08/2021,"18,346","18,389","17,267","17,655","77,069,539"
02/05/2021,"18,108","18,432","18,001","18,346","57,153,742"
02/04/2021,"18,130","18,216","17,936","18,044","53,922,086"
02/03/2021,"17,785","18,281","17,698","18,130","82,816,560"
02/02/2021,"16,619","17,483","16,511","17,483","69,501,907"
02/01/2021,"16,835","17,202","16,490","16,554","54,376,832"
01/29/2021,"15,972","17,245","15,972","16,900","93,555,989"
01/28/2021,"16,231","16,857","16,188","16,188","115,939,069"
01/27/2021,"17,871","18,303","17,051","17,396","66,101,376"
01/26/2021,"18,821","18,821","17,957","18,260","56,575,750"
01/25/2021,"18,670","19,619","18,605","18,864","79,612,704"
01/22/2021,"19,123","19,296","18,799","18,842","36,367,362"
01/21/2021,"18,497","19,080","18,044","19,080","49,736,684"
01/20/2021,"18,130","18,540","17,267","18,001","89,033,091"
01/19/2021,"19,252","19,252","17,914","17,957","66,993,126"
01/18/2021,"19,209","19,360","19,101","19,252","44,605,654"
01/15/2021,"19,123","19,447","19,123","19,209","34,258,562"
01/14/2021,"19,296","19,296","18,929","19,188","41,298,011"
01/13/2021,"19,511","19,619","19,166","19,296","37,948,672"
01/12/2021,"18,648","19,382","18,519","19,382","52,908,345"
01/11/2021,"18,605","18,691","18,389","18,583","38,560,023"
01/08/2021,"18,519","18,691","18,389","18,454","47,618,620"
01/07/2021,"18,626","18,648","18,238","18,475","59,923,468"
01/06/2021,"18,346","18,691","18,260","18,475","45,911,750"
01/05/2021,"18,044","18,475","18,001","18,281","4,316,774"
01/04/2021,"18,130","18,562","17,979","18,260","40,361,179"
