Date,Open,High,Low,Close,Volume
02/10/2017,"31,295","31,405","30,891","31,221","1,136,045"
02/09/2017,"31,442","31,478","31,258","31,331","384,104"
02/08/2017,"31,515","31,515","31,368","31,405","455,746"
02/07/2017,"31,148","31,442","31,001","31,442","1,081,989"
02/06/2017,"31,221","31,295","30,854","31,148","644,116"
02/03/2017,"31,221","31,221","30,817","30,854","653,209"
02/02/2017,"31,074","31,478","31,074","31,221","531,595"
01/25/2017,"30,781","30,854","30,487","30,854","1,072,706"
01/24/2017,"31,001","31,001","30,487","30,487","734,476"
01/23/2017,"31,001","31,001","30,634","30,854","993,372"
01/20/2017,"30,964","31,001","30,744","30,854","972,327"
01/19/2017,"30,927","31,074","30,707","30,854","1,579,894"
01/18/2017,"31,074","31,331","30,927","30,927","1,012,048"
01/17/2017,"31,589","31,589","31,074","31,331","901,733"
01/16/2017,"31,809","31,809","31,478","31,478","340,258"
01/13/2017,"31,625","31,919","31,552","31,809","688,847"
01/12/2017,"31,736","31,809","31,478","31,589","706,284"
01/11/2017,"31,515","31,919","31,295","31,589","564,973"
01/10/2017,"31,736","31,809","31,478","31,515","625,522"
01/09/2017,"31,809","31,956","31,736","31,736","624,827"
01/06/2017,"31,148","31,956","31,111","31,662","1,157,130"
01/05/2017,"30,781","31,148","30,781","31,074","489,301"
01/04/2017,"30,560","30,891","30,560","30,891","427,582"
01/03/2017,"30,854","30,854","30,560","30,560","437,642"
12/30/2016,"30,560","30,854","30,560","30,854","958,864"
12/29/2016,"30,560","30,891","30,560","30,781","526,668"
12/28/2016,"31,185","31,185","30,523","30,560","1,514,921"
12/27/2016,"30,927","31,331","30,854","31,074","354,034"
12/26/2016,"31,001","31,001","30,781","30,854","12,806,836"
12/23/2016,"30,560","30,927","30,560","30,927","384,363"
12/22/2016,"30,560","30,927","30,376","30,854","908,866"
12/21/2016,"30,744","30,744","30,340","30,413","1,179,999"
12/20/2016,"31,331","31,589","30,744","30,744","1,261,144"
12/19/2016,"31,295","31,809","31,295","31,442","844,234"
12/16/2016,"30,854","31,221","30,376","31,221","8,355,011"
12/15/2016,"31,074","31,148","30,744","30,854","560,182"
12/14/2016,"30,854","31,221","30,560","31,185","1,162,385"
12/13/2016,"30,854","30,854","30,193","30,854","1,676,012"
12/12/2016,"30,560","30,854","30,340","30,854","1,029,418"
12/09/2016,"30,854","30,854","30,266","30,854","960,934"
12/08/2016,"30,487","30,854","30,487","30,854","971,524"
12/07/2016,"30,634","30,927","30,009","30,854","1,335,509"
12/06/2016,"30,781","30,781","30,083","30,634","766,411"
12/05/2016,"30,854","30,964","30,413","30,817","956,877"
12/02/2016,"30,487","31,001","30,487","30,854","3,711,798"
12/01/2016,"30,927","31,001","30,487","30,854","954,400"
11/30/2016,"30,156","30,854","29,679","30,854","2,035,082"
11/29/2016,"31,221","31,221","30,487","30,487","1,615,708"
11/28/2016,"30,707","31,221","30,193","31,221","1,507,625"
11/25/2016,"31,074","31,221","30,487","31,221","2,247,968"
11/24/2016,"31,368","31,368","30,891","31,221","843,104"
11/23/2016,"31,295","31,442","31,258","31,368","390,583"
11/22/2016,"31,148","31,368","31,148","31,295","355,640"
11/21/2016,"31,221","31,295","31,001","31,295","444,012"
11/18/2016,"31,589","31,589","31,074","31,295","512,089"
11/17/2016,"31,295","31,442","30,891","31,368","1,352,960"
11/16/2016,"31,405","31,809","31,295","31,368","633,145"
11/15/2016,"31,589","31,956","31,258","31,405","1,475,811"
11/14/2016,"32,103","32,911","31,515","31,515","1,922,684"
11/11/2016,"31,442","32,323","31,111","32,323","1,369,513"
11/10/2016,"31,442","31,589","31,295","31,442","345,839"
11/09/2016,"31,515","31,515","30,854","31,221","1,151,903"
11/08/2016,"31,368","31,515","31,295","31,442","478,289"
11/07/2016,"31,148","31,478","31,074","31,405","265,798"
11/04/2016,"30,854","31,368","30,854","31,148","226,811"
11/03/2016,"30,927","31,442","30,744","31,148","664,916"
11/02/2016,"31,442","31,736","31,074","31,074","7,590,155"
11/01/2016,"31,221","31,478","31,221","31,405","419,102"
10/31/2016,"31,221","31,772","31,074","31,221","1,334,706"
10/28/2016,"31,442","31,736","31,295","31,478","968,910"
10/27/2016,"31,148","31,515","30,854","31,442","1,434,158"
10/26/2016,"31,148","31,442","30,854","31,185","591,449"
10/25/2016,"31,148","31,478","31,074","31,368","5,264,864"
10/24/2016,"31,589","31,589","31,221","31,589","13,461,113"
10/21/2016,"31,809","31,809","31,368","31,589","12,469,031"
10/20/2016,"32,029","32,029","31,589","31,809","12,661,161"
10/19/2016,"31,478","32,176","31,368","32,176","26,970,321"
10/18/2016,"31,589","31,589","31,221","31,515","19,726,553"
10/17/2016,"31,589","31,662","31,368","31,589","739,063"
10/14/2016,"31,478","31,882","31,148","31,589","15,380,912"
10/13/2016,"31,221","31,662","30,781","31,589","7,087,239"
10/12/2016,"30,927","31,442","30,927","31,001","496,870"
10/11/2016,"31,001","31,221","30,634","30,927","10,752,684"
10/10/2016,"31,736","31,736","30,854","30,927","389,576"
10/07/2016,"31,589","31,882","31,148","31,442","340,694"
10/06/2016,"32,176","32,176","31,295","31,368","9,184,670"
10/05/2016,"32,544","32,691","32,103","32,176","346,356"
10/04/2016,"31,589","32,323","31,442","32,323","608,383"
10/03/2016,"32,691","32,691","31,589","31,589","9,444,545"
09/30/2016,"32,691","32,911","31,221","32,691","231,780"
09/29/2016,"32,801","33,021","32,764","33,021","296,929"
09/28/2016,"33,425","33,425","32,323","32,801","3,364,177"
09/27/2016,"32,984","33,756","32,837","33,756","896,056"
09/26/2016,"32,580","33,058","32,103","32,837","573,005"
09/23/2016,"32,397","32,580","32,323","32,580","632,750"
09/22/2016,"32,103","32,617","32,103","32,323","1,403,707"
09/21/2016,"31,589","32,250","31,295","32,103","1,007,039"
09/20/2016,"30,634","31,589","30,450","31,295","1,060,523"
09/19/2016,"31,589","31,589","30,854","31,074","650,487"
09/16/2016,"29,899","31,589","29,899","31,589","3,901,601"
09/15/2016,"29,752","30,413","29,385","30,266","1,122,051"
09/14/2016,"29,685","29,685","28,965","28,965","1,336,911"
09/13/2016,"29,685","29,924","29,385","29,445","2,235,165"
09/12/2016,"29,984","29,984","29,325","29,864","10,534,015"
09/09/2016,"29,085","29,325","28,905","29,265","1,803,169"
09/08/2016,"28,785","28,785","28,545","28,665","990,264"
09/07/2016,"28,845","28,845","28,425","28,485","858,946"
09/06/2016,"28,965","29,025","28,725","28,725","1,414,184"
09/05/2016,"28,845","28,845","28,545","28,725","1,205,726"
09/01/2016,"28,905","28,965","28,545","28,785","916,759"
08/31/2016,"28,785","29,085","28,725","28,845","7,343,195"
08/30/2016,"28,785","29,025","28,485","28,845","1,057,015"
08/29/2016,"28,785","29,205","28,785","28,785","1,431,260"
08/26/2016,"28,785","28,965","28,725","28,785","401,375"
08/25/2016,"29,085","29,085","28,665","28,965","4,940,276"
08/24/2016,"29,085","29,265","28,965","29,085","798,231"
08/23/2016,"28,005","29,085","27,826","29,085","2,981,248"
08/22/2016,"28,785","28,785","28,005","28,125","2,659,397"
08/19/2016,"28,785","29,025","28,305","28,605","9,015,255"
08/18/2016,"29,325","29,325","28,605","28,725","3,227,874"
08/17/2016,"28,725","29,205","28,185","28,725","2,941,310"
08/16/2016,"29,385","29,385","28,485","28,725","2,821,264"
08/15/2016,"29,385","29,385","29,085","29,385","906,304"
08/12/2016,"29,685","29,685","29,145","29,385","2,087,017"
08/11/2016,"29,145","29,505","28,905","29,385","3,323,175"
08/10/2016,"27,406","29,145","27,406","29,145","4,805,961"
08/09/2016,"26,686","27,466","26,686","27,286","1,379,649"
08/08/2016,"26,806","27,286","24,947","26,806","5,034,930"
08/05/2016,"27,886","28,365","26,686","26,806","3,074,963"
08/04/2016,"29,685","29,745","28,485","28,485","2,156,669"
08/03/2016,"29,984","30,284","29,385","29,565","2,024,551"
08/02/2016,"30,284","31,184","30,284","30,584","2,456,859"
08/01/2016,"30,884","31,184","30,284","30,884","768,149"
07/29/2016,"31,484","31,484","30,584","30,584","599,078"
07/28/2016,"30,884","31,783","30,584","31,484","3,036,535"
07/27/2016,"30,284","30,584","29,984","30,584","5,281,507"
07/26/2016,"30,284","30,584","29,864","30,284","443,797"
07/25/2016,"30,284","30,584","29,984","30,284","248,279"
07/22/2016,"30,284","30,584","29,745","29,984","1,048,494"
07/21/2016,"30,284","30,884","29,924","30,284","1,037,905"
