Date,Open,High,Low,Close,Volume
07/02/2018,"28,250","28,250","26,750","26,750","4,106,358"
06/29/2018,"28,750","29,125","28,500","28,500","1,964,559"
06/28/2018,"29,150","29,475","28,525","28,675","2,552,119"
06/27/2018,"30,000","30,550","29,500","29,500","3,268,678"
06/26/2018,"29,825","30,200","29,450","30,000","7,764,916"
06/25/2018,"30,000","30,725","30,000","30,225","2,820,399"
06/22/2018,"28,500","29,225","28,075","29,225","1,906,319"
06/21/2018,"29,175","29,375","28,500","28,500","2,064,239"
06/20/2018,"28,775","29,225","28,500","28,950","1,884,439"
06/19/2018,"28,875","29,350","27,450","28,750","7,644,836"
06/18/2018,"30,975","31,375","29,500","29,500","4,282,358"
06/15/2018,"30,750","31,175","30,300","30,950","1,925,759"
06/14/2018,"30,500","31,500","30,500","30,750","3,162,918"
06/13/2018,"30,250","30,700","30,025","30,650","2,789,519"
06/12/2018,"30,075","30,375","29,150","30,025","4,273,758"
06/11/2018,"29,875","31,000","29,700","30,675","3,454,558"
06/08/2018,"29,000","30,475","28,875","30,250","4,202,518"
06/07/2018,"29,600","29,700","29,025","29,100","2,344,839"
06/06/2018,"27,750","29,625","27,725","29,625","6,568,997"
06/05/2018,"27,250","27,800","27,125","27,725","2,203,919"
06/04/2018,"27,250","27,875","27,000","27,250","2,114,999"
06/01/2018,"26,500","27,250","26,150","27,250","2,428,639"
05/31/2018,"25,750","26,550","25,575","26,550","1,360,799"
05/30/2018,"26,250","26,500","25,575","25,750","1,763,799"
05/29/2018,"25,575","26,750","25,250","26,250","2,207,119"
05/28/2018,"27,000","27,250","25,575","25,575","4,623,718"
05/25/2018,"28,400","28,500","27,500","27,500","2,445,519"
05/24/2018,"28,475","28,700","28,050","28,425","2,724,279"
05/23/2018,"27,250","28,250","26,925","28,250","3,490,438"
05/22/2018,"27,525","27,600","26,675","27,250","1,695,559"
05/21/2018,"27,250","28,000","27,000","27,575","4,753,838"
05/18/2018,"25,750","26,500","25,525","26,500","1,204,639"
05/17/2018,"26,125","26,350","25,800","25,800","1,237,479"
05/16/2018,"26,500","26,700","26,150","26,250","807,960"
05/15/2018,"26,250","26,875","26,125","26,700","1,896,159"
05/14/2018,"26,000","26,375","25,650","26,250","1,095,599"
05/11/2018,"24,975","25,750","24,975","25,750","1,411,079"
05/10/2018,"26,375","26,475","25,000","25,000","2,121,199"
05/09/2018,"26,250","26,750","26,200","26,475","1,051,799"
05/08/2018,"27,200","27,200","26,300","26,400","1,190,999"
05/07/2018,"25,375","27,025","25,375","27,000","2,388,079"
05/04/2018,"25,500","25,750","25,325","25,375","737,800"
05/03/2018,"25,500","25,500","25,050","25,400","1,035,840"
05/02/2018,"25,500","26,500","25,375","25,375","1,330,759"
04/27/2018,"25,250","25,750","24,750","25,500","1,321,599"
04/26/2018,"26,375","26,500","25,150","25,200","1,767,279"
04/24/2018,"26,375","26,725","26,250","26,425","883,920"
04/23/2018,"26,250","27,200","26,225","26,750","2,743,279"
04/20/2018,"25,000","25,525","24,750","25,525","1,352,879"
04/19/2018,"25,850","25,850","24,500","24,500","1,258,479"
04/18/2018,"26,250","26,300","25,750","25,750","824,400"
04/17/2018,"26,550","26,625","26,250","26,300","977,280"
04/16/2018,"26,500","26,625","26,250","26,500","1,373,119"
04/13/2018,"26,250","26,350","26,000","26,350","2,169,359"
04/12/2018,"25,000","25,875","24,950","25,875","1,962,839"
04/11/2018,"25,250","25,625","24,950","24,950","2,100,999"
04/10/2018,"25,850","25,875","25,250","25,250","2,161,519"
04/09/2018,"26,450","26,500","25,825","25,850","1,225,159"
04/06/2018,"26,350","26,875","26,200","26,325","1,061,399"
04/05/2018,"26,375","26,950","26,350","26,350","861,640"
04/04/2018,"25,750","26,675","25,750","26,225","2,045,639"
04/03/2018,"27,525","27,525","25,750","25,750","4,303,758"
04/02/2018,"28,200","28,275","27,500","27,525","3,068,839"
03/30/2018,"28,250","28,475","28,200","28,200","733,120"
03/29/2018,"28,500","28,625","27,950","28,275","1,406,319"
03/28/2018,"28,500","28,725","28,300","28,300","1,259,679"
03/27/2018,"28,750","29,100","28,500","28,500","1,366,919"
03/26/2018,"28,750","29,600","28,750","28,750","896,400"
03/23/2018,"28,750","29,500","28,525","29,050","1,113,599"
03/22/2018,"30,000","30,400","29,500","29,525","1,175,159"
03/21/2018,"30,500","30,675","30,000","30,000","1,735,919"
03/20/2018,"29,425","30,250","29,275","30,000","2,692,639"
03/19/2018,"29,125","29,500","29,000","29,250","2,108,679"
03/16/2018,"29,000","29,000","27,750","28,350","1,927,159"
03/15/2018,"28,750","28,750","28,375","28,375","1,478,879"
03/14/2018,"29,250","29,425","28,750","28,750","1,000,880"
03/13/2018,"29,250","29,275","28,875","29,000","877,560"
03/12/2018,"29,025","29,450","29,025","29,250","848,480"
03/09/2018,"29,000","29,125","28,750","29,025","1,056,399"
03/08/2018,"28,550","29,000","28,550","28,775","975,520"
03/07/2018,"29,000","29,000","28,425","28,525","3,836,798"
03/06/2018,"29,875","29,900","28,750","29,250","2,557,199"
03/05/2018,"30,500","30,600","29,825","29,875","3,074,159"
03/02/2018,"30,250","30,450","29,925","30,375","2,761,239"
03/01/2018,"30,750","31,000","30,375","30,625","1,234,359"
02/28/2018,"31,250","31,375","30,875","31,000","1,405,839"
02/27/2018,"30,500","31,500","30,000","31,500","4,246,318"
02/26/2018,"30,000","30,625","29,950","30,250","2,257,599"
02/23/2018,"29,875","30,025","29,775","29,950","829,520"
02/22/2018,"30,500","30,725","29,750","29,750","1,212,519"
02/21/2018,"30,250","30,825","30,250","30,750","1,144,759"
02/13/2018,"28,500","30,125","28,500","30,000","771,680"
02/12/2018,"28,750","28,750","27,875","28,475","2,283,599"
02/09/2018,"28,750","28,750","27,750","28,000","3,583,198"
