Date,Open,High,Low,Close,Volume
07/03/2017,"5,080","5,091","5,012","5,023","6,597,007"
06/30/2017,"5,035","5,136","5,035","5,035","22,381,098"
06/29/2017,"4,967","5,057","4,933","5,035","9,747,705"
06/28/2017,"4,865","4,922","4,854","4,922","4,739,445"
06/27/2017,"4,899","4,933","4,854","4,899","6,743,750"
06/26/2017,"4,820","4,944","4,798","4,899","10,805,689"
06/23/2017,"4,854","4,877","4,786","4,854","12,235,025"
06/22/2017,"4,877","5,035","4,877","4,899","63,803,433"
06/21/2017,"4,831","4,944","4,685","4,944","22,189,933"
06/20/2017,"4,719","4,854","4,719","4,831","15,988,773"
06/19/2017,"4,561","4,707","4,549","4,685","12,453,257"
06/16/2017,"4,527","4,583","4,515","4,561","9,769,408"
06/15/2017,"4,594","4,617","4,515","4,538","7,324,609"
06/14/2017,"4,515","4,617","4,504","4,594","13,200,835"
06/13/2017,"4,470","4,538","4,391","4,493","13,702,189"
06/12/2017,"4,527","4,549","4,482","4,482","7,758,770"
06/09/2017,"4,527","4,583","4,515","4,527","7,370,829"
06/08/2017,"4,572","4,617","4,504","4,527","15,098,571"
06/07/2017,"4,436","4,583","4,436","4,572","26,000,775"
06/06/2017,"4,312","4,391","4,312","4,380","7,982,671"
06/05/2017,"4,335","4,391","4,301","4,312","8,344,102"
06/02/2017,"4,335","4,346","4,267","4,290","4,263,782"
06/01/2017,"4,290","4,323","4,256","4,312","5,304,359"
05/31/2017,"4,290","4,335","4,244","4,256","9,221,105"
05/30/2017,"4,335","4,402","4,267","4,290","14,529,494"
05/29/2017,"4,391","4,425","4,323","4,335","21,195,244"
05/26/2017,"4,290","4,425","4,290","4,391","9,557,688"
05/25/2017,"4,357","4,448","4,290","4,312","29,522,116"
05/24/2017,"3,974","4,244","3,974","4,244","27,003,924"
05/23/2017,"4,064","4,120","3,974","3,974","18,337,244"
05/22/2017,"4,030","4,199","4,019","4,132","13,424,825"
05/19/2017,"3,906","4,007","3,906","4,007","15,283,672"
05/18/2017,"3,748","3,928","3,748","3,883","32,198,754"
05/17/2017,"3,714","3,748","3,714","3,736","4,352,767"
05/16/2017,"3,725","3,782","3,714","3,725","7,106,377"
05/15/2017,"3,770","3,770","3,725","3,725","8,322,000"
05/12/2017,"3,815","3,815","3,770","3,770","5,100,611"
05/11/2017,"3,815","3,838","3,782","3,815","4,283,360"
05/10/2017,"3,748","3,883","3,748","3,815","13,623,037"
05/09/2017,"3,703","3,770","3,703","3,759","5,080,856"
05/08/2017,"3,770","3,782","3,703","3,703","9,825,085"
05/05/2017,"3,703","3,838","3,703","3,770","10,009,787"
05/04/2017,"3,793","3,793","3,714","3,725","16,736,440"
05/03/2017,"3,567","3,793","3,567","3,793","26,182,287"
04/28/2017,"3,432","3,578","3,432","3,567","10,052,131"
04/27/2017,"3,432","3,477","3,398","3,432","12,586,845"
04/26/2017,"3,375","3,454","3,364","3,398","3,450,695"
04/25/2017,"3,364","3,375","3,341","3,364","4,907,670"
04/24/2017,"3,387","3,398","3,375","3,375","2,860,844"
04/21/2017,"3,409","3,432","3,387","3,409","1,318,781"
04/20/2017,"3,375","3,409","3,375","3,387","3,512,085"
04/19/2017,"3,409","3,409","3,375","3,387","1,295,217"
04/18/2017,"3,409","3,432","3,364","3,432","2,311,566"
04/17/2017,"3,477","3,477","3,409","3,409","4,324,641"
04/14/2017,"3,488","3,488","3,409","3,432","4,742,989"
04/13/2017,"3,499","3,511","3,454","3,499","2,125,934"
04/12/2017,"3,533","3,533","3,466","3,466","3,170,200"
04/11/2017,"3,454","3,545","3,443","3,533","6,196,199"
04/10/2017,"3,443","3,466","3,443","3,454","1,715,337"
04/07/2017,"3,454","3,477","3,443","3,466","2,637,346"
04/05/2017,"3,499","3,522","3,477","3,477","5,669,068"
04/04/2017,"3,488","3,499","3,466","3,488","4,774,614"
04/03/2017,"3,432","3,488","3,409","3,488","4,664,501"
03/31/2017,"3,511","3,511","3,443","3,466","2,183,249"
03/30/2017,"3,443","3,545","3,443","3,511","4,255,942"
03/29/2017,"3,454","3,466","3,409","3,454","5,802,833"
03/28/2017,"3,488","3,499","3,454","3,466","5,546,022"
03/27/2017,"3,533","3,567","3,477","3,488","4,543,183"
03/24/2017,"3,477","3,567","3,477","3,533","9,062,668"
03/23/2017,"3,466","3,488","3,432","3,477","7,876,855"
03/22/2017,"3,488","3,499","3,466","3,477","12,396,961"
03/21/2017,"3,409","3,488","3,398","3,477","17,331,118"
03/20/2017,"3,296","3,454","3,296","3,398","16,801,196"
03/17/2017,"3,262","3,308","3,262","3,274","3,962,368"
03/16/2017,"3,274","3,296","3,262","3,274","2,942,919"
03/15/2017,"3,296","3,308","3,274","3,274","1,576,035"
03/14/2017,"3,319","3,330","3,285","3,308","3,362,640"
03/13/2017,"3,251","3,319","3,228","3,319","3,998,777"
03/10/2017,"3,285","3,353","3,251","3,251","5,697,327"
03/09/2017,"3,183","3,319","3,172","3,285","9,771,224"
03/08/2017,"3,149","3,183","3,127","3,183","2,555,133"
03/07/2017,"3,149","3,149","3,138","3,149","1,879,576"
03/06/2017,"3,138","3,172","3,138","3,149","2,160,261"
03/03/2017,"3,116","3,149","3,093","3,116","2,097,099"
03/02/2017,"3,149","3,161","3,116","3,138","2,692,619"
03/01/2017,"3,183","3,183","3,127","3,149","1,176,866"
02/28/2017,"3,183","3,183","3,149","3,161","3,252,749"
02/27/2017,"3,161","3,195","3,161","3,183","3,944,961"
02/24/2017,"3,161","3,217","3,161","3,195","2,234,983"
02/23/2017,"3,228","3,228","3,172","3,206","6,660,213"
02/22/2017,"3,308","3,319","3,274","3,308","4,166,027"
02/21/2017,"3,308","3,319","3,296","3,308","2,780,541"
02/20/2017,"3,319","3,330","3,308","3,308","2,472,261"
02/17/2017,"3,296","3,330","3,285","3,330","2,234,097"
02/16/2017,"3,285","3,353","3,285","3,296","10,011,691"
02/15/2017,"3,228","3,274","3,228","3,274","7,326,204"
02/14/2017,"3,274","3,274","3,228","3,228","2,559,695"
02/13/2017,"3,228","3,262","3,217","3,251","4,157,833"
02/10/2017,"3,217","3,217","3,195","3,195","941,936"
02/09/2017,"3,183","3,217","3,183","3,217","2,438,067"
02/08/2017,"3,195","3,195","3,161","3,195","3,668,306"
02/07/2017,"3,195","3,206","3,161","3,161","3,418,316"
02/06/2017,"3,195","3,195","3,149","3,183","5,273,531"
02/03/2017,"3,206","3,228","3,183","3,195","2,674,282"
02/02/2017,"3,195","3,206","3,172","3,206","1,680,035"
01/25/2017,"3,183","3,195","3,161","3,195","6,034,574"
01/24/2017,"3,116","3,183","3,116","3,183","2,035,753"
01/23/2017,"3,127","3,161","3,116","3,116","2,786,254"
01/20/2017,"3,161","3,161","3,127","3,138","5,750,877"
01/19/2017,"3,183","3,183","3,127","3,138","1,776,329"
01/18/2017,"3,206","3,206","3,161","3,161","1,931,930"
01/17/2017,"3,116","3,195","3,116","3,195","15,550,006"
