Date,Price,Open,High,Low,Vol.,Change %
31/08/2021,"47,935.60","47,883.70","48,350.60","47,728.10",3.56M,0.22%
30/08/2021,"47,831.80","48,246.90","48,246.90","47,780.00",2.73M,0.22%
27/08/2021,"47,728.10","47,209.30","47,728.10","47,001.80",3.46M,0.66%
26/08/2021,"47,416.80","47,728.10","48,195.00","47,313.10",3.21M,-0.54%
25/08/2021,"47,676.20","47,935.60","47,935.60","47,209.30",2.45M,0.00%
24/08/2021,"47,676.20","47,468.70","47,728.10","46,638.60",5.62M,0.99%
23/08/2021,"47,209.30","47,987.50","47,987.50","47,209.30",6.27M,-1.94%
20/08/2021,"48,143.10","49,025.00","49,128.80","47,261.20",7.94M,-1.80%
19/08/2021,"49,025.00","49,284.40","49,284.40","48,661.90",4.97M,0.53%
18/08/2021,"48,765.60","48,661.90","49,232.60","48,661.90",3.56M,0.21%
17/08/2021,"48,661.90","48,817.50","49,076.90","48,506.30",5.11M,-0.85%
16/08/2021,"49,076.90","49,284.40","49,388.20","48,973.20",3.48M,0.64%
13/08/2021,"48,765.70","47,790.30","48,765.70","47,739.00",6.60M,1.28%
12/8/2021,"48,149.70","49,176.30","49,279.00","47,944.30",15.33M,-2.39%
11/8/2021,"49,330.30","50,151.60","50,203.00","49,330.30",8.91M,-1.74%
10/8/2021,"50,203.00","50,459.60","50,511.00","50,100.30",4.89M,0.31%
9/8/2021,"50,049.00","49,792.30","50,151.60","49,227.70",5.36M,0.93%
6/8/2021,"49,587.00","49,689.60","49,895.00","49,176.30",6.23M,0.00%
5/8/2021,"49,587.00","48,868.30","49,792.30","48,714.30",4.54M,1.05%
4/8/2021,"49,073.70","49,227.70","49,381.60","48,714.30",5.14M,-0.21%
3/8/2021,"49,176.30","49,176.30","49,279.00","48,611.70",6.58M,0.21%
2/8/2021,"49,073.70","48,252.30","49,587.00","48,252.30",7.80M,1.70%
30/07/2021,"48,252.30","47,995.70","48,663.00","47,636.40",8.26M,0.64%
29/07/2021,"47,944.30","47,225.70","48,201.00","47,071.70",6.78M,1.52%
28/07/2021,"47,225.70","47,636.40","48,098.30","47,071.70",6.11M,-1.29%
27/07/2021,"47,841.70","48,457.70","48,714.30","47,482.40",9.14M,-0.53%
26/07/2021,"48,098.30","46,353.00","48,201.00","46,301.70",10.54M,3.54%
23/07/2021,"46,455.70","45,891.10","47,687.70","45,531.70",12.33M,1.23%
22/07/2021,"45,891.10","44,248.40","45,993.70","44,248.40",8.11M,3.23%
21/07/2021,"44,453.80","44,556.40","45,121.10","44,197.10",6.15M,-0.23%
20/07/2021,"44,556.40","43,529.80","44,556.40","43,067.80",4.66M,2.48%
19/07/2021,"43,478.40","43,735.10","44,351.10","43,375.80",6.00M,-2.42%
16/07/2021,"44,556.40","44,094.40","45,172.40","43,889.10",4.17M,1.64%
15/07/2021,"43,837.80","43,478.40","44,453.80","43,478.40",4.95M,0.23%
14/07/2021,"43,735.10","44,967.10","44,967.10","43,478.40",4.44M,-2.07%
13/07/2021,"44,659.10","44,607.70","44,813.10","43,632.40",4.03M,1.05%
12/7/2021,"44,197.10","45,583.10","46,045.10","42,913.80",12.35M,-4.01%
9/7/2021,"46,045.10","45,993.70","47,225.70","45,583.10",5.38M,-0.11%
8/7/2021,"46,096.40","46,404.40","46,455.70","45,685.70",4.34M,-0.77%
7/7/2021,"46,455.70","44,659.10","46,712.40","43,632.40",8.96M,4.02%
6/7/2021,"44,659.10","47,482.40","47,739.00","44,659.10",4.82M,-6.15%
5/7/2021,"47,585.00","48,765.70","48,765.70","46,712.40",5.36M,0.87%
2/7/2021,"47,174.40","45,839.70","47,482.40","45,634.40",7.07M,3.37%
1/7/2021,"45,634.40","45,223.70","45,634.40","45,172.40",3.10M,1.02%
30/06/2021,"45,172.40","45,685.70","45,737.10","45,172.40",3.01M,-0.68%
29/06/2021,"45,480.40","44,453.80","45,685.70","44,299.80",8.94M,3.38%
28/06/2021,"43,991.80","44,197.10","44,197.10","43,837.80",3.39M,0.59%
25/06/2021,"43,735.10","43,478.40","43,837.80","43,221.80",2.74M,0.59%
24/06/2021,"43,478.40","43,273.10","43,581.10","43,067.80",3.03M,-0.24%
23/06/2021,"43,581.10","43,786.40","43,940.40","43,170.40",2.92M,-0.59%
22/06/2021,"43,837.80","44,197.10","44,453.80","43,837.80",3.21M,-0.23%
21/06/2021,"43,940.40","42,913.80","44,299.80","42,708.50",7.08M,2.15%
18/06/2021,"43,016.40","42,657.10","43,221.80","42,451.80",3.07M,1.45%
17/06/2021,"42,400.50","42,143.80","42,657.10","42,143.80",4.08M,-0.60%
16/06/2021,"42,657.10","42,708.50","43,427.10","42,451.80",4.49M,-0.12%
15/06/2021,"42,708.50","43,016.40","43,375.80","42,708.50",3.25M,-0.72%
14/06/2021,"43,016.40","42,862.40","43,427.10","42,605.80",4.65M,0.36%
11/6/2021,"42,862.40","41,835.80","43,067.80","41,733.10",4.31M,1.95%
10/6/2021,"42,041.10","41,938.50","42,349.10","41,579.10",4.04M,0.24%
9/6/2021,"41,938.50","41,373.80","42,143.80","40,552.50",6.53M,1.11%
8/6/2021,"41,476.50","42,092.50","42,605.80","41,373.80",6.36M,-2.30%
7/6/2021,"42,451.80","43,427.10","43,478.40","41,579.10",6.77M,-2.36%
4/6/2021,"43,478.40","43,632.40","43,683.80","43,016.40",6.97M,-0.59%
3/6/2021,"43,735.10","43,632.40","43,837.80","43,273.10",5.82M,-0.35%
2/6/2021,"43,889.10","44,710.40","44,915.70","43,632.40",5.57M,-1.84%
1/6/2021,"44,710.40","45,121.10","45,429.10","44,659.10",6.38M,3.23%
31/05/2021,"43,311.20","42,249.50","43,355.50","41,895.60",6.80M,3.27%
28/05/2021,"41,939.80","41,585.90","42,028.30","41,453.10",3.93M,1.07%
27/05/2021,"41,497.40","42,161.00","42,205.20","41,364.70",3.66M,-1.57%
26/05/2021,"42,161.00","41,674.30","42,249.50","41,453.10",4.18M,1.60%
25/05/2021,"41,497.40","41,364.70","42,116.80","41,055.00",4.53M,0.32%
24/05/2021,"41,364.70","41,497.40","41,541.60","40,745.30",5.60M,-0.32%
21/05/2021,"41,497.40","41,718.60","42,736.10","41,143.50",6.76M,-1.78%
20/05/2021,"42,249.50","40,170.20","42,249.50","39,993.20",7.40M,5.18%
19/05/2021,"40,170.20","38,710.30","40,302.90","38,400.60",6.04M,4.37%
18/05/2021,"38,489.00","38,223.60","38,666.00","38,135.10",4.48M,1.52%
17/05/2021,"37,913.90","37,958.20","38,312.10","37,692.70",3.66M,1.06%
14/05/2021,"37,515.80","37,294.60","38,135.10","37,206.10",3.90M,0.95%
13/05/2021,"37,161.80","37,604.20","37,781.20","37,161.80",5.37M,-1.64%
12/5/2021,"37,781.20","37,604.20","37,781.20","37,294.60",3.87M,0.23%
11/5/2021,"37,692.70","38,046.60","38,312.10","37,692.70",4.36M,-0.70%
10/5/2021,"37,958.20","36,763.70","38,046.60","36,719.40",9.45M,3.37%
7/5/2021,"36,719.40","36,586.70","37,161.80","36,409.80",5.68M,0.36%
6/5/2021,"36,586.70","36,719.40","36,940.60","36,365.50",4.13M,-0.24%
5/5/2021,"36,675.20","37,383.00","37,383.00","36,586.70",4.87M,0.00%
4/5/2021,"36,675.20","35,392.20","36,940.60","35,392.20",4.96M,2.47%
29/04/2021,"35,790.40","35,746.10","36,188.60","35,746.10",4.40M,0.12%
28/04/2021,"35,746.10","35,436.50","35,967.40","35,436.50",2.87M,0.12%
27/04/2021,"35,701.90","35,569.20","36,011.60","35,436.50",2.70M,-0.37%
26/04/2021,"35,834.60","36,498.20","36,631.00","35,613.40",5.35M,-2.41%
23/04/2021,"36,719.40","35,392.20","36,719.40","35,259.50",6.65M,3.75%
22/04/2021,"35,392.20","36,277.00","37,117.60","35,392.20",4.77M,-3.50%
20/04/2021,"36,675.20","36,188.60","37,560.00","36,100.10",9.95M,1.72%
19/04/2021,"36,055.80","35,392.20","36,055.80","35,171.00",5.00M,2.26%
16/04/2021,"35,259.50","35,303.70","35,923.10","34,861.30",4.61M,-0.37%
15/04/2021,"35,392.20","35,834.60","36,011.60","35,303.70",4.40M,-1.23%
14/04/2021,"35,834.60","35,392.20","35,834.60","35,171.00",5.31M,0.37%
13/04/2021,"35,701.90","36,277.00","36,365.50","35,613.40",4.28M,-1.71%
12/4/2021,"36,321.30","36,454.00","36,454.00","36,055.80",4.24M,0.00%
9/4/2021,"36,321.30","35,348.00","36,719.40","35,348.00",8.33M,3.14%
8/4/2021,"35,215.30","35,480.70","35,657.70","35,171.00",3.38M,0.00%
7/4/2021,"35,215.30","35,038.30","35,259.50","34,994.10",3.16M,0.25%
6/4/2021,"35,126.80","34,994.10","35,392.20","34,994.10",3.16M,-0.25%
5/4/2021,"35,215.30","35,569.20","35,613.40","34,905.60",3.12M,-0.25%
2/4/2021,"35,303.70","35,569.20","35,613.40","35,303.70",4.09M,0.13%
1/4/2021,"35,259.50","34,463.20","35,259.50","34,463.20",5.25M,2.57%
31/03/2021,"34,374.70","34,109.30","34,551.70","33,888.10",2.88M,0.78%
30/03/2021,"34,109.30","34,463.20","34,507.40","34,065.00",3.17M,-0.64%
29/03/2021,"34,330.50","33,843.80","34,551.70","33,666.90",4.19M,1.97%
26/03/2021,"33,666.90","33,711.10","33,976.50","32,959.00",5.61M,-0.65%
25/03/2021,"33,888.10","34,286.20","34,286.20","33,843.80",4.84M,-0.52%
24/03/2021,"34,065.00","34,463.20","34,905.60","33,843.80",5.21M,-2.28%
23/03/2021,"34,861.30","34,728.60","35,392.20","34,640.10",4.62M,0.13%
22/03/2021,"34,817.10","35,171.00","35,215.30","34,640.10",4.38M,-1.38%
19/03/2021,"35,303.70","35,392.20","35,613.40","35,126.80",4.72M,-1.48%
18/03/2021,"35,834.60","35,834.60","35,834.60","35,392.20",3.79M,0.25%
17/03/2021,"35,746.10","36,055.80","36,055.80","35,392.20",3.36M,-0.25%
16/03/2021,"35,834.60","34,065.00","36,055.80","33,888.10",10.73M,5.88%
15/03/2021,"33,843.80","33,888.10","34,286.20","33,666.90",3.70M,0.00%
12/3/2021,"33,843.80","34,065.00","34,109.30","33,755.30",4.33M,-0.26%
11/3/2021,"33,932.30","33,843.80","34,109.30","33,666.90",3.10M,0.52%
10/3/2021,"33,755.30","33,578.40","34,286.20","33,180.20",5.46M,1.73%
9/3/2021,"33,180.20","33,180.20","33,489.90","32,959.00",4.58M,-1.06%
8/3/2021,"33,534.10","33,622.60","33,843.80","33,357.20",3.48M,-0.13%
5/3/2021,"33,578.40","33,401.40","33,622.60","32,959.00",5.26M,0.00%
4/3/2021,"33,578.40","34,374.70","34,418.90","33,224.50",6.09M,-2.32%
3/3/2021,"34,374.70","34,507.40","34,551.70","34,242.00",3.36M,-0.26%
2/3/2021,"34,463.20","34,905.60","34,905.60","34,020.80",3.82M,0.00%
1/3/2021,"34,463.20","33,976.50","34,507.40","33,976.50",4.36M,2.23%
26/02/2021,"33,711.10","33,180.20","33,799.60","33,136.00",4.06M,0.00%
25/02/2021,"33,711.10","33,666.90","33,755.30","32,959.00",4.05M,1.06%
24/02/2021,"33,357.20","33,622.60","33,843.80","33,136.00",4.67M,-0.13%
23/02/2021,"33,401.40","33,755.30","34,065.00","33,003.30",7.07M,-1.69%
22/02/2021,"33,976.50","33,888.10","34,286.20","33,666.90",4.87M,0.26%
19/02/2021,"33,888.10","34,197.70","34,507.40","33,622.60",7.81M,-2.05%
18/02/2021,"34,595.90","34,507.40","34,640.10","33,888.10",4.71M,0.39%
17/02/2021,"34,463.20","33,755.30","34,949.80","33,578.40",6.59M,4.42%
9/2/2021,"33,003.30","31,587.60","33,003.30","30,968.20",8.87M,4.63%
8/2/2021,"31,543.30","32,251.20","32,251.20","30,791.20",8.47M,-2.19%
5/2/2021,"32,251.20","32,295.40","32,472.40","31,764.50",4.38M,0.55%
4/2/2021,"32,074.20","31,056.70","32,383.90","31,056.70",9.23M,3.57%
3/2/2021,"30,968.20","29,862.20","31,233.60","29,242.80",8.76M,6.06%
2/2/2021,"29,198.60","27,915.60","29,198.60","27,871.40",6.85M,3.94%
1/2/2021,"28,092.60","28,490.70","28,933.10","27,561.70",4.23M,1.28%
29/01/2021,"27,738.70","26,101.80","27,738.70","26,101.80",6.74M,7.00%
28/01/2021,"25,924.80","26,544.20","27,561.70","25,924.80",10.69M,-6.98%
27/01/2021,"27,871.40","29,065.90","29,242.80","27,827.10",4.67M,-4.55%
26/01/2021,"29,198.60","29,862.20","29,862.20","28,977.40",5.45M,-1.49%
25/01/2021,"29,641.00","29,552.50","30,171.90","29,287.10",6.53M,0.15%
22/01/2021,"29,596.80","29,065.90","29,862.20","28,933.10",4.39M,1.98%
21/01/2021,"29,021.60","28,535.00","29,110.10","28,004.10",4.85M,3.63%
20/01/2021,"28,004.10","27,738.70","28,181.10","26,632.70",7.69M,2.10%
19/01/2021,"27,429.00","29,198.60","29,242.80","27,296.30",7.36M,-6.49%
18/01/2021,"29,331.30","29,641.00","29,641.00","29,287.10",2.54M,-0.45%
15/01/2021,"29,464.00","29,641.00","29,641.00","29,375.50",3.23M,0.30%
14/01/2021,"29,375.50","29,419.80","29,641.00","29,065.90",3.73M,-0.15%
13/01/2021,"29,419.80","29,154.30","29,818.00","29,154.30",5.48M,1.06%
12/1/2021,"29,110.10","28,756.20","29,198.60","28,313.80",5.11M,1.70%
11/1/2021,"28,623.50","28,269.50","28,623.50","28,004.10",4.14M,2.21%
8/1/2021,"28,004.10","27,871.40","28,181.10","27,694.40",5.71M,1.28%
7/1/2021,"27,650.20","27,694.40","27,827.10","27,384.70",4.51M,0.16%
6/1/2021,"27,605.90","27,915.60","28,136.80","27,561.70",3.77M,-0.48%
5/1/2021,"27,738.70","26,544.20","28,092.60","26,455.70",4.89M,4.15%
4/1/2021,"26,632.70","26,367.20","26,632.70","26,234.50",4.52M,1.86%
31/12/2020,"26,146.00","25,703.60","26,190.20","25,659.40",4.27M,1.72%
30/12/2020,"25,703.60","26,057.50","26,057.50","25,703.60",2.53M,-0.85%
29/12/2020,"25,924.80","25,615.10","26,013.30","25,482.40",4.56M,1.21%
28/12/2020,"25,615.10","25,615.10","25,924.80","25,438.20",4.61M,0.52%
25/12/2020,"25,482.40","25,217.00","25,482.40","25,040.00",3.41M,1.05%
24/12/2020,"25,217.00","25,438.20","25,570.90","24,951.50",5.01M,-0.87%
23/12/2020,"25,438.20","25,792.10","25,924.80","25,305.40",2.92M,-1.03%
22/12/2020,"25,703.60","25,393.90","25,880.60","25,261.20",5.41M,1.04%
21/12/2020,"25,438.20","25,349.70","25,570.90","25,261.20",4.84M,1.05%
18/12/2020,"25,172.70","24,995.80","25,261.20","24,995.80",3.22M,0.71%
17/12/2020,"24,995.80","25,172.70","25,261.20","24,774.60",7.54M,-1.05%
16/12/2020,"25,261.20","25,305.40","25,438.20","25,217.00",4.19M,0.71%
15/12/2020,"25,084.20","25,438.20","25,482.40","25,040.00",5.60M,-0.87%
14/12/2020,"25,305.40","25,217.00","25,659.40","25,172.70",3.03M,0.35%
11/12/2020,"25,217.00","25,040.00","25,217.00","24,907.30",3.67M,0.88%
10/12/2020,"24,995.80","25,217.00","25,526.60","24,995.80",4.43M,-1.74%
9/12/2020,"25,438.20","24,907.30","25,570.90","24,863.00",6.30M,2.31%
8/12/2020,"24,863.00","24,641.80","25,040.00","24,553.40",4.82M,0.90%
7/12/2020,"24,641.80","24,730.30","24,774.60","24,553.40",3.05M,0.00%
4/12/2020,"24,641.80","24,509.10","24,730.30","24,509.10",2.90M,0.18%
3/12/2020,"24,597.60","24,553.40","24,641.80","24,376.40",3.42M,0.00%
2/12/2020,"24,597.60","24,332.20","24,641.80","24,332.20",4.42M,0.72%
1/12/2020,"24,420.60","24,332.20","24,509.10","24,243.70",7.19M,-0.36%
30/11/2020,"24,509.10","25,084.20","25,084.20","24,509.10",5.80M,-1.42%
27/11/2020,"24,863.00","24,730.30","24,863.00","24,597.60",4.17M,0.90%
26/11/2020,"24,641.80","24,553.40","24,774.60","24,243.70",3.43M,0.91%
25/11/2020,"24,420.60","24,907.30","24,907.30","24,420.60",3.85M,-0.72%
24/11/2020,"24,597.60","24,730.30","24,995.80","24,332.20",6.30M,-0.54%
23/11/2020,"24,730.30","24,420.60","24,863.00","24,155.20",5.93M,1.27%
20/11/2020,"24,420.60","24,376.40","24,730.30","24,332.20",3.86M,0.18%
19/11/2020,"24,376.40","24,022.50","24,774.60","23,889.80",10.45M,2.04%
18/11/2020,"23,889.80","24,022.50","24,022.50","23,757.00",3.69M,0.00%
17/11/2020,"23,889.80","23,712.80","23,934.00","23,447.40",5.28M,1.31%
16/11/2020,"23,580.10","23,889.80","24,066.70","23,447.40",7.79M,-0.93%
13/11/2020,"23,801.30","23,801.30","23,801.30","23,668.60",2.77M,0.56%
12/11/2020,"23,668.60","23,447.40","23,668.60","23,403.10",2.59M,0.94%
11/11/2020,"23,447.40","23,624.30","23,624.30","23,314.60",3.50M,0.00%
10/11/2020,"23,447.40","23,889.80","23,889.80","23,447.40",3.65M,-0.75%
9/11/2020,"23,624.30","23,358.90","23,624.30","23,314.60",4.22M,1.91%
6/11/2020,"23,181.90","23,181.90","23,358.90","23,049.20",2.07M,0.77%
5/11/2020,"23,004.90","23,314.60","23,624.30","23,004.90",2.74M,-1.89%
4/11/2020,"23,447.40","23,447.40","23,580.10","23,226.20",2.87M,0.38%
3/11/2020,"23,358.90","22,960.70","23,403.10","22,872.20",5.38M,2.13%
2/11/2020,"22,872.20","22,783.70","22,872.20","22,651.00",1.82M,0.39%
30/10/2020,"22,783.70","22,739.50","22,783.70","22,341.30",3.09M,1.18%
29/10/2020,"22,518.30","22,297.10","22,695.30","22,208.60",5.71M,0.39%
28/10/2020,"22,429.80","23,004.90","23,181.90","22,429.80",7.55M,-2.69%
27/10/2020,"23,049.20","23,403.10","23,535.80","23,049.20",6.69M,-1.33%
26/10/2020,"23,358.90","23,845.50","24,111.00","23,358.90",8.09M,-2.04%
23/10/2020,"23,845.50","23,978.20","24,111.00","23,668.60",5.55M,-0.19%
22/10/2020,"23,889.80","23,358.90","23,889.80","23,270.40",4.92M,2.27%
21/10/2020,"23,358.90","23,535.80","24,111.00","23,358.90",6.94M,-0.75%
20/10/2020,"23,535.80","23,491.60","23,580.10","23,226.20",3.96M,-0.19%
19/10/2020,"23,580.10","23,712.80","23,801.30","23,447.40",4.90M,0.19%
16/10/2020,"23,535.80","22,651.00","23,845.50","22,518.30",12.11M,3.91%
15/10/2020,"22,651.00","22,651.00","22,739.50","22,429.80",4.04M,0.39%
14/10/2020,"22,562.50","22,474.10","22,739.50","22,297.10",5.06M,0.59%
13/10/2020,"22,429.80","22,518.30","22,562.50","22,341.30",2.57M,-0.39%
12/10/2020,"22,518.30","22,518.30","22,739.50","22,385.60",3.25M,0.20%
9/10/2020,"22,474.10","22,562.50","22,651.00","22,474.10",2.46M,-0.59%
8/10/2020,"22,606.80","22,341.30","22,783.70","22,252.90",6.43M,1.39%
7/10/2020,"22,297.10","22,208.60","22,429.80","22,208.60",3.14M,-0.20%
6/10/2020,"22,341.30","22,474.10","22,518.30","22,252.90",3.19M,0.00%
5/10/2020,"22,341.30","22,297.10","22,474.10","22,075.90",3.14M,0.40%
2/10/2020,"22,252.90","22,474.10","22,606.80","21,677.70",4.09M,-0.98%
1/10/2020,"22,474.10","22,208.60","22,474.10","22,208.60",1.90M,1.60%
30/09/2020,"22,120.10","22,208.60","22,297.10","22,009.50",5.25M,-0.40%
29/09/2020,"22,208.60","22,739.50","22,739.50","22,208.60",3.99M,-1.76%
28/09/2020,"22,606.80","22,518.30","22,695.30","22,385.60",2.75M,0.59%
25/09/2020,"22,474.10","22,429.80","22,474.10","22,120.10",2.53M,0.59%
24/09/2020,"22,341.30","22,429.80","22,562.50","22,208.60",3.63M,-1.17%
23/09/2020,"22,606.80","22,695.30","22,783.70","22,474.10",3.77M,-0.39%
22/09/2020,"22,695.30","22,474.10","22,695.30","22,385.60",3.42M,0.20%
21/09/2020,"22,651.00","22,695.30","22,872.20","22,651.00",3.21M,0.00%
18/09/2020,"22,651.00","22,164.40","22,739.50","22,120.10",6.94M,2.40%
17/09/2020,"22,120.10","22,252.90","22,341.30","22,075.90",3.28M,-0.99%
16/09/2020,"22,341.30","22,120.10","22,474.10","22,120.10",4.03M,1.00%
15/09/2020,"22,120.10","21,898.90","22,120.10","21,810.50",4.00M,1.42%
14/09/2020,"21,810.50","21,788.30","21,898.90","21,722.00",2.37M,0.31%
11/9/2020,"21,744.10","21,677.70","21,766.20","21,611.40",1.83M,-0.10%
10/9/2020,"21,766.20","21,898.90","22,031.70","21,722.00",2.11M,0.00%
9/9/2020,"21,766.20","21,522.90","21,898.90","21,500.80",3.13M,-0.61%
8/9/2020,"21,898.90","21,567.10","21,898.90","21,456.50",3.42M,2.06%
7/9/2020,"21,456.50","22,098.00","22,120.10","21,456.50",4.77M,-3.00%
4/9/2020,"22,120.10","21,898.90","22,120.10","21,898.90",3.23M,-0.79%
3/9/2020,"22,297.10","22,297.10","22,341.30","22,075.90",4.79M,1.00%
1/9/2020,"22,075.90","21,898.90","22,341.30","21,832.60",3.69M,0.81%
31/08/2020,"21,898.90","22,075.90","22,252.90","21,832.60",4.07M,-0.80%
28/08/2020,"22,075.90","22,208.60","22,606.80","22,075.90",8.41M,0.10%
27/08/2020,"22,053.80","21,345.90","22,164.40","21,345.90",7.82M,3.00%
26/08/2020,"21,412.30","21,589.30","21,611.40","21,323.80",2.79M,-0.92%
25/08/2020,"21,611.40","21,500.80","21,655.60","21,478.70",6.94M,0.83%
24/08/2020,"21,434.40","21,213.20","21,500.80","21,169.00",7.43M,2.22%
21/08/2020,"20,969.90","20,903.50","21,014.10","20,881.40",2.64M,0.74%
20/08/2020,"20,815.10","20,748.70","20,992.00","20,726.60",3.83M,0.43%
19/08/2020,"20,726.60","20,748.70","20,815.10","20,638.10",1.84M,0.00%
18/08/2020,"20,726.60","20,792.90","20,859.30","20,704.50",1.31M,-0.32%
17/08/2020,"20,792.90","20,748.70","20,792.90","20,571.70",2.20M,0.43%
14/08/2020,"20,704.40","20,834.40","20,877.70","20,552.80",3.43M,-0.31%
13/08/2020,"20,769.40","20,661.10","20,769.40","20,574.50",3.59M,0.95%
12/8/2020,"20,574.50","20,401.20","20,574.50","20,314.60",2.59M,1.06%
11/8/2020,"20,357.90","20,552.80","20,552.80","20,357.90",2.54M,-0.42%
10/8/2020,"20,444.60","20,509.50","20,704.40","20,401.20",2.44M,0.21%
7/8/2020,"20,401.20","20,271.30","20,704.40","20,271.30",2.69M,0.64%
6/8/2020,"20,271.30","20,357.90","20,466.20","20,228.00",2.42M,-0.43%
5/8/2020,"20,357.90","20,141.40","20,422.90","20,033.10",2.79M,0.97%
4/8/2020,"20,163.00","20,141.40","20,271.30","20,011.40",2.21M,1.42%
3/8/2020,"19,881.50","19,275.10","19,881.50","19,275.10",2.92M,3.15%
31/07/2020,"19,275.10","19,058.50","19,578.30","19,058.50",2.32M,-1.44%
30/07/2020,"19,556.60","19,318.40","19,556.60","19,318.40",1.28M,1.35%
29/07/2020,"19,296.70","19,231.70","19,448.30","18,971.90",3.26M,-2.52%
28/07/2020,"19,794.80","19,231.70","19,838.10","19,123.50",4.10M,4.58%
27/07/2020,"18,928.50","19,491.60","19,881.50","18,885.20",6.87M,-4.79%
24/07/2020,"19,881.50","20,531.20","20,596.20","19,664.90",6.65M,-3.87%
23/07/2020,"20,682.80","20,531.20","20,682.80","20,401.20",1.93M,0.74%
22/07/2020,"20,531.20","20,791.10","20,791.10","20,487.90",1.72M,-0.84%
21/07/2020,"20,704.40","20,574.50","20,769.40","20,466.20",1.97M,0.84%
20/07/2020,"20,531.20","20,834.40","20,877.70","20,509.50",4.30M,-1.46%
17/07/2020,"20,834.40","21,007.60","21,007.60","20,834.40",2.76M,-1.03%
16/07/2020,"21,051.00","21,029.30","21,115.90","20,964.30",2.23M,0.00%
15/07/2020,"21,051.00","21,094.30","21,202.60","20,964.30",3.18M,0.10%
14/07/2020,"21,029.30","20,921.00","21,159.20","20,921.00",3.25M,-0.21%
13/07/2020,"21,072.60","20,791.10","21,202.60","20,682.80",5.59M,1.78%
10/7/2020,"20,704.40","20,834.40","20,899.40","20,574.50",2.44M,-1.14%
9/7/2020,"20,942.70","20,747.80","20,964.30","20,704.40",4.82M,1.36%
8/7/2020,"20,661.10","20,487.90","20,747.80","20,487.90",3.09M,0.53%
7/7/2020,"20,552.80","20,357.90","20,747.80","20,357.90",5.75M,1.39%
6/7/2020,"20,271.30","20,141.40","20,336.30","20,054.70",2.29M,1.19%
3/7/2020,"20,033.10","20,141.40","20,141.40","19,968.10",1.11M,0.22%
2/7/2020,"19,989.80","20,054.70","20,054.70","19,903.10",1.13M,-0.11%
1/7/2020,"20,011.40","19,924.80","20,054.70","19,838.10",1.82M,1.20%
30/06/2020,"19,773.20","19,989.80","20,098.00","19,664.90",3.35M,-0.87%
29/06/2020,"19,946.40","20,184.70","20,184.70","19,859.80",2.69M,-1.71%
26/06/2020,"20,293.00","20,271.30","20,422.90","20,228.00",1.27M,0.11%
25/06/2020,"20,271.30","20,206.30","20,401.20","20,184.70",1.53M,-0.85%
24/06/2020,"20,444.60","20,747.80","20,769.40","20,379.60",1.27M,-0.74%
23/06/2020,"20,596.20","20,336.30","20,964.30","20,249.60",3.55M,1.17%
22/06/2020,"20,357.90","20,357.90","20,357.90","20,293.00",1.65M,0.00%
19/06/2020,"20,357.90","20,184.70","20,357.90","20,184.70",1.56M,0.86%
18/06/2020,"20,184.70","20,054.70","20,228.00","19,989.80",1.73M,0.54%
17/06/2020,"20,076.40","20,228.00","20,249.60","20,033.10",1.66M,-0.54%
16/06/2020,"20,184.70","20,184.70","20,271.30","20,054.70",2.31M,1.30%
15/06/2020,"19,924.80","20,791.10","20,791.10","19,881.50",2.53M,-2.13%
12/6/2020,"20,357.90","19,491.60","20,357.90","19,491.60",6.60M,2.17%
11/6/2020,"19,924.80","21,137.60","21,137.60","19,924.80",8.98M,-5.74%
10/6/2020,"21,137.60","21,224.20","21,224.20","20,964.30",2.74M,-0.31%
9/6/2020,"21,202.60","21,484.10","21,505.80","21,180.90",3.13M,-0.81%
8/6/2020,"21,375.80","21,224.20","21,657.40","21,224.20",8.63M,1.33%
5/6/2020,"21,094.30","20,964.30","21,094.30","20,856.00",2.59M,0.62%
4/6/2020,"20,964.30","21,180.90","21,180.90","20,964.30",2.64M,-0.51%
3/6/2020,"21,072.60","20,791.10","21,202.60","20,747.80",3.97M,1.35%
2/6/2020,"20,791.10","20,921.00","21,007.60","20,791.10",3.06M,-0.62%
1/6/2020,"20,921.00","20,791.10","20,942.70","20,791.10",2.72M,0.73%
29/05/2020,"20,769.40","20,791.10","20,834.40","20,574.50",2.83M,-0.10%
28/05/2020,"20,791.10","20,877.70","21,051.00","20,791.10",2.51M,0.00%
27/05/2020,"20,791.10","21,180.90","21,397.50","20,791.10",4.40M,-1.64%
26/05/2020,"21,137.60","21,007.60","21,137.60","20,942.70",3.39M,0.72%
25/05/2020,"20,986.00","21,007.60","21,051.00","20,704.40",4.27M,0.00%
22/05/2020,"20,986.00","21,224.20","21,224.20","20,986.00",3.63M,-1.72%
21/05/2020,"21,354.20","21,180.90","21,354.20","21,159.20",4.21M,0.82%
20/05/2020,"21,180.90","21,224.20","21,224.20","21,029.30",2.61M,-0.71%
19/05/2020,"21,332.50","21,310.80","21,527.40","21,051.00",6.04M,1.86%
18/05/2020,"20,942.70","20,574.50","20,942.70","20,531.20",4.20M,0.73%
15/05/2020,"20,791.10","20,921.00","21,180.90","20,682.80",5.10M,-1.44%
14/05/2020,"21,094.30","21,202.60","21,267.50","21,007.60",5.45M,-1.32%
