,FPT_DATA,HPG_DATA,MBB_DATA,MWG_DATA,VIC_DATA
0,0.8006082011920811,0.5524902098619688,1.3132821938087897,0.00017744061826646375,0.3317118043943763
1,0.00759342136908351,-1.1259246530915836,-0.9236380832580845,-0.9095633541326428,-0.47740095032016533
2,-2.188502988222166,0.0003875472982445012,-0.45434016480838985,0.8827929425053547,0.3656747481766902
3,0.8274105034613551,1.1483418816735211,1.4575217357490198,0.9940024567112937,-0.46704410910762306
4,0.38375131143823715,-0.2690837639194447,-1.1775405880322174,0.30256659083940285,-0.7255405569116701
5,-0.1291155614267028,-0.22633148813460988,0.11220480372510637,1.9026225348958234,-0.1547910768337025
6,-0.5814598748526619,-0.19882594660130545,-1.255752161923857,0.9481332205342706,0.10066828350292996
7,-0.028306114677070855,-0.17972948934079216,-0.5050975640055211,-0.21318530872931832,0.4889171366830348
8,-0.7622612274336855,-1.5032889682230968,-1.276757684344584,-1.9575735702681651,-0.0916148887416372
9,-1.3474700331594267,-0.5967872455790132,-0.2952481954210723,0.32522655588850596,0.04445410399821441
10,-0.04109705142103601,0.6620072280013383,-0.007279724210817734,0.2997626061981894,-0.2512719680823182
11,0.8628140954774162,0.5970819062100229,-0.9132038475329747,-0.3812720134558122,0.0683380627573909
12,-0.5413172008031759,-0.6494161141089136,1.2386625925354626,-0.7138285851124725,0.06762981914777663
13,0.36860867961652966,-1.809636264140354,0.22314541478719793,0.039108261031023946,1.645654087047314
14,-0.09280373379339919,-1.703766260468046,-0.34416657453518285,-1.1063507635043741,0.16255092714348923
15,-1.019789609259115,0.853773435087896,-1.2407285892772488,0.11097952542726738,-0.24924989626457295
16,-0.2503544600383211,0.14312949330683233,1.4512144375895835,0.8795756701038363,-0.4652326000781907
17,-0.009882140314013278,-0.959840981205712,-0.561292334315147,0.780921390389532,-0.0006073211773721169
18,-0.9752298678266976,-1.4267567669622057,-1.8918662148777123,-0.7261244311663452,0.48021738409581316
19,-0.18447879425605188,-0.029006776518761757,-0.6407039936664006,-1.792534842489859,-0.35913665314499554
20,-0.9185220580609401,-0.5584284103659846,-1.8887282822491533,-0.2025367757087252,-0.9038011500181646
21,-0.13309120953537992,-1.3425871297366625,0.4134507402621655,0.8206276277084666,0.029503802528865943
22,0.8260741399450964,0.03762470089504718,0.18517249560673468,0.7499203100747702,-0.07157172024087011
23,0.2896263634401626,1.6092610748788063,0.4425711322957837,0.05136701760422239,0.15822019841870222
24,-0.17799458276726146,-0.9309175461277035,0.16317848760889528,0.39981943058463454,0.5337563322484332
25,-0.1886992079585007,1.7565796553324335,0.1811711431247783,-0.6917257020408094,-0.10042279346397523
26,1.089910438077323,1.9318704710993813,0.18571616376715286,0.4195133978938466,1.632003987617525
27,0.7462685667192966,0.39593717778825877,-0.45727058085454186,-0.32800616278357736,1.0046876086872496
28,0.4638943811820398,0.39546628778415677,-0.4579978199496415,-0.3296181529688785,0.21509462549575872
29,1.3671692239063309,0.18710979826710983,0.9346167380355397,3.169534570900138,0.5144638844428513
30,-0.2657666968274651,-0.6788921636002576,-0.4722666235335208,0.2241335119666299,-0.9239020404554558
31,1.029764253490121,-0.30595879474662957,0.5695345287256014,-0.06063617859614158,-0.0862978006302418
32,-0.4777600962895192,-0.6282030175715434,-0.8527252731889573,-2.9369751261318062,-0.2710230324543076
33,-0.6776671979126238,-0.7156467568444853,-0.46748209689100156,-1.7301814458908724,0.21049208623405927
34,0.7776960937616436,1.077098843808952,0.2580586185385948,-0.14350309762651306,1.3497550812656325
35,2.070189450997282,0.15277799537326595,-0.11873601193613348,0.09727128098577983,-0.2816575538145434
36,-0.09905260218137019,0.3771915716281127,-0.952826903037303,-0.996308723876978,-0.30422411271914196
37,-0.10162664594644195,0.03892124177972245,0.3086486471218582,-0.9600930912170169,-0.649925320421231
38,-1.5671066110605785,1.82809357674884,-0.5308572456946363,-0.10939185378541445,-0.1351088019078223
39,0.7686351761025083,-0.492579344864978,-0.0945942336770754,-1.93393023158325,-0.03362014266562965
40,-0.3967439915797275,-0.3996420144089202,-0.09861524219485195,-0.8689189253353359,-0.32724628696669633
41,-0.5671411232071362,-0.6284649790397532,-0.10261158798557247,1.2961359944900368,0.19336568375361654
42,-0.051876292309770505,-0.18660303806708317,-0.10656928355106142,-0.06265106738268623,-0.04056433909160812
43,0.30064413076160734,-1.5365313915850483,-0.6513792250545541,-0.6136643251639917,-0.42904877053748275
44,1.028120627967849,0.08021383183970837,-0.09435112396326141,0.22669404381714425,0.05876751393584045
45,-0.7733860604378633,-0.2724456871408872,-0.70422230818762,-0.06379317628965958,-0.041325329341744016
46,-0.22904740182679587,-0.5589331769721039,-0.6833768626633175,-0.3990435684511153,-0.28886512320216784
47,0.46655803067916607,3.200846076978844,0.5322835810876236,-0.06172986765812008,-0.6595844992398655
48,-0.7899070419066675,-1.0689908116297273,-0.07678861916779597,-0.826715786756628,-0.34959998938097386
49,-0.578693590539377,-0.49094399933680793,-0.7262918728980865,-0.4258393757367562,-0.014755773236613772
50,0.13280072837854567,-0.12328875843290693,-0.06306183635395488,-0.4349016170614761,-0.14319652981815828
51,0.1456643073446803,0.05609512900841989,0.6121198753692539,-1.278114794871911,-0.9795663846073478
52,-0.2505166838758795,0.18907576757759548,-0.07762744177649263,-1.190552121031394,-0.41446293928598804
53,-1.6811655133091945,0.3382377921601411,-0.8031345914181449,0.017245980933845877,-0.5081319278296631
54,-0.011952742338117148,0.33085534081374646,0.6388478966078397,0.01873769784710186,0.4144258217351511
55,-1.3796383558099012,0.07403922026852147,-1.4819372743706487,0.469366884305333,-0.9513996859454205
56,0.7259042089764097,0.36923061023945497,0.5902763955446495,-0.44954778013843555,0.2542131908884694
57,1.2222745248417364,1.4414231646097422,-0.6884401099841846,0.021021999460433306,-0.14223872214041747
58,-0.5110062572301186,-0.5085039986521787,-0.03854578266189013,-1.0205369790926817,-0.15758180190872198
59,0.6511101493697824,0.1920225338368957,0.6328121886200334,1.5164349389749114,0.33777321519897663
60,-0.02291077902148052,-0.09082428039167241,-0.05093367873168583,0.011230291875617268,-0.1777771665147653
61,-0.023787988759149534,0.21753152968950348,0.6606100318711841,-0.4643736376190101,0.1432993441797967
62,0.5245166530002652,0.22613741017337555,-0.06361563770660418,0.020807908035076594,1.6852183170310588
63,-0.03349549325944821,0.23426720768039822,-0.0659959971620974,0.5510754325019876,0.7119569680887624
64,-1.0185647308061505,0.424518890870079,-0.8703796650796779,0.013666111969344414,-0.5855436375696795
65,0.3597096159134553,1.5591490155147205,0.7181658532723775,-0.5627348099361376,-0.0557698433362963
66,-0.22032572897463215,0.026904568305545905,-0.0617816232601229,0.02411401332949447,0.39907980059663706
67,4.3035452992372525,1.4342248999746237,-0.06399372937912776,0.025823418827280044,0.45893143042017337
68,-0.6979213664039895,-0.630069280982618,-0.9208292641537728,-1.3276683479245546,-0.14415110515736176
69,-0.6916289452355613,0.16930205007627483,-0.8681600194285206,0.043646351931323074,-0.08729032218288565
70,-0.035775925529193994,0.1775281787330325,-0.03338688026421965,-0.6179296959174567,0.07282688825592071
71,0.6538706675553136,-0.8819810025305945,0.8018833271755395,0.055349333591534655,0.17830978029760097
72,-0.04738000108118578,0.19009141182678904,-0.04497014525284258,3.5013902794368965,-0.020664207930515696
73,1.4113405446377396,-0.6874747233230071,1.6687236199907474,0.004897091378512369,-0.2646921865342589
74,-2.9129776884225866,-1.0490959538806783,-3.0956069673654274,-0.4974608571115596,-0.6452423852021557
75,0.623908601784742,1.6981458123685753,0.5490902014299084,-0.502148452477437,0.7558127902661202
76,-0.4591206528385336,-0.8510079986311513,-0.5897702491092129,-1.0386699778444985,-0.6541509976977178
77,0.3172338005688587,0.5757055012104136,-0.011069234774440112,0.537003773736405,0.40133628234062596
78,-0.0257995806666009,-2.00002423113017,0.6044246720953771,0.5328469933417804,-0.2550342171486904
79,-0.2795506530681409,-0.7743603778155538,-1.234740220209205,-1.012110138106557,-0.2698587357741724
80,-0.6918094812571425,-1.318044596475093,-1.170441034416235,-1.4741926777558299,-0.4679727606335229
81,-0.014663425708197201,-0.9022509946698627,0.5612551259581996,-0.2971847103763693,0.001372891083057623
