Date,FPT_DATA,HPG_DATA,MBB_DATA,MWG_DATA,VIC_DATA
2016-09-08,0.033432,0.020243,0.00689,0.0,0.006299
2016-09-09,0.002154,-0.01345,0.0,-0.028171,0.020715
2016-09-12,-0.015408,-0.029714,0.0,-0.036368,0.020261
2016-09-13,0.004438,0.016081,-0.003439,0.025624,-0.01413
2016-09-14,0.006581,-0.002228,-0.003451,-0.019716,-0.016436
2016-09-15,-0.015476,0.013663,0.003451,-0.025356,0.043937
2016-09-16,0.004457,0.006762,-0.006599,0.012788,0.042784
2016-09-19,0.00661,0.024293,0.0,-0.023418,-0.016438
2016-09-20,0.007721,-0.003205,0.0,0.018934,0.007087
2016-09-21,-0.003313,0.003205,-0.003474,0.011143,0.025491
2016-09-22,0.023943,0.01307,0.003474,0.021283,0.00683
2016-09-23,0.017033,-0.006514,0.0,-0.006577,0.00792
2016-09-26,0.008336,0.001059,0.0,-0.014706,0.007857
2016-09-27,0.0,0.006507,-0.003474,0.006674,0.027602
2016-09-28,0.002128,0.009768,0.0,0.011704,-0.028699
2016-09-29,-0.011575,-0.006443,0.006621,0.007939,0.006685
2016-09-30,-0.014867,-0.015138,0.00689,0.00432,-0.010044
2016-10-03,0.0,-0.026601,-0.00689,-0.002129,-0.034291
2016-10-04,0.003231,-0.012464,-0.003148,-0.021128,0.02297
2016-10-05,0.0,-0.007962,0.0,-0.00738,-0.004558
2016-10-06,-0.015119,-0.016306,0.010038,0.005908,-0.025433
2016-10-07,-0.023037,-0.042855,0.003427,-0.009589,0.002356
2016-10-10,-0.03272,-0.047253,-0.006866,-0.002263,-0.016515
2016-10-11,0.020486,0.066591,-0.003451,0.008902,0.0
2016-10-12,-0.015906,-0.026663,0.0,0.01902,0.00239
2016-10-13,0.004559,0.012243,0.0,0.067252,0.018789
2016-10-14,-0.003437,-0.022027,0.003451,0.002706,0.0
2016-10-17,-0.010303,-0.014959,0.009972,-0.032244,0.0
2016-10-18,0.004601,0.022355,0.0,0.045667,-0.002345
2016-10-19,0.005702,0.013452,0.0,0.002025,0.020757
2016-10-20,-0.007959,-0.002558,0.0,-0.002025,-0.011472
2016-10-21,-0.002344,-0.003552,-0.003106,0.006645,-0.00694
2016-10-24,-0.004622,-0.019767,0.007746,-0.037076,0.0
2016-10-25,0.0,-0.015035,-0.003711,-0.01039,-0.007021
2016-10-26,-0.004644,-0.001229,-0.003414,0.0,-0.005851
2016-10-27,0.004644,0.0,0.0,0.017239,0.008207
2016-10-28,0.009223,0.031076,0.0,0.013559,0.001144
2016-10-31,-0.002258,-0.001193,0.003414,-0.023878,-0.008198
2016-11-01,-0.004611,-0.008591,0.0,0.013699,0.005876
2016-11-02,-0.016351,-0.022523,-0.006839,-0.001361,-0.010596
2016-11-03,-0.014112,-0.005144,-0.010662,0.041367,0.002379
2016-11-04,0.003505,0.007603,-0.010777,-0.009826,0.0
2016-11-07,0.015294,0.037172,0.003499,0.006579,0.008217
2016-11-08,0.00123,0.009814,0.003803,0.01106,0.001177
2016-11-09,-0.015275,-0.01337,-0.014338,0.005175,-0.007054
2016-11-10,0.011745,0.01337,0.003524,0.016026,0.007054
2016-11-11,0.006965,-0.01337,-0.003524,0.004409,0.027634
2016-11-14,-0.005815,0.006117,-0.003859,-0.007614,-0.025315
2016-11-15,0.010458,0.019096,-0.00355,-0.011531,-0.003497
2016-11-16,-0.00342,0.002506,-0.007464,-0.014277,-0.001179
2016-11-17,-0.010577,-0.007149,-0.003589,0.016234,0.0
2016-11-18,0.011718,-0.012095,-0.003602,0.003185,-0.00233
2016-11-21,0.0,0.016738,-0.007575,0.003226,0.0
2016-11-22,0.0,-0.002319,0.0,0.049221,0.0
2016-11-23,0.019523,-0.006015,0.003959,-0.014706,0.00233
2016-11-24,0.009066,0.001167,0.0,0.000642,-0.004697
2016-11-25,-0.009066,0.001166,-0.007602,0.005512,0.0
2016-11-28,-0.010279,-0.025368,-0.011345,-0.003048,0.0
2016-11-29,-0.008104,-0.008601,0.007688,0.003048,-0.023791
2016-11-30,0.004628,0.042476,0.003656,0.012195,0.011966
2016-12-01,-0.003489,-0.008507,-0.00766,0.00305,0.0
2016-12-02,-0.005788,0.010815,0.004004,-0.00305,0.0
2016-12-05,-0.008209,0.004791,-0.007688,-0.0497,-0.0012
2016-12-06,-0.007031,-0.036205,0.007688,-0.019293,-0.005956
2016-12-07,-0.004743,-0.00119,-0.011387,0.001298,0.007156
2016-12-08,0.00358,0.00119,0.0,0.005175,0.0
2016-12-09,0.015257,0.0,0.011387,0.0,0.0
2016-12-12,-0.016422,-0.004769,-0.007688,-0.015605,0.0
2016-12-13,-0.00953,-0.003791,0.0,0.0,0.0
2016-12-14,0.004776,0.026826,0.0,0.015605,0.010671
2016-12-15,-0.003601,-0.008404,-0.003698,-0.007772,-0.010671
2016-12-16,0.005939,0.012095,0.0,-0.002604,0.011825
2016-12-19,0.014161,-0.007201,0.007383,-0.015769,0.007054
2016-12-20,-0.003542,-0.004895,0.004004,0.023561,-0.02245
2016-12-21,-0.001156,0.01442,0.0,0.007116,-0.010825
2016-12-22,0.001156,0.014215,-0.004004,-0.004532,0.014396
2016-12-23,0.00239,0.010436,-0.003684,-0.001291,0.002363
2016-12-26,0.001152,0.019625,-0.003698,0.026166,-0.002363
2016-12-27,0.01047,-0.014917,0.007383,0.003769,0.007105
2016-12-28,0.010362,0.010465,0.004004,-0.001908,-0.016679
2016-12-29,-0.003388,-0.009339,0.007299,-0.001257,0.007206
2016-12-30,0.012527,-0.001127,0.043977,-0.019048,0.002369
2017-01-03,0.019128,0.019534,-0.018197,0.004503,-0.009574
2017-01-04,0.008885,0.0,-0.011014,0.003822,0.010773
2017-01-05,-0.003342,0.002208,-0.007192,0.003148,0.005907
2017-01-06,-0.003275,-0.015935,0.018206,0.0,0.018746
2017-01-09,0.005531,-0.005807,-0.00355,-0.00697,0.002334
2017-01-10,0.017556,0.016027,0.0,0.00316,-0.006988
2017-01-11,0.002135,0.003507,0.00355,0.017655,0.002345
2017-01-12,-0.003204,-0.007953,0.007382,0.0,0.0
2017-01-13,-0.023112,-0.010454,-0.007382,-0.003105,0.00694
2017-01-16,-0.020302,-0.028166,-0.007113,-0.006289,-0.01046
2017-01-17,0.009056,0.0,0.036008,-0.003185,-0.004681
2017-01-18,-0.013615,-0.009503,-0.010699,0.0,-0.012978
2017-01-19,0.0,-0.003709,-0.007303,-0.003144,-0.002363
2017-01-20,0.009098,0.018025,0.0,0.012618,0.0
2017-01-23,0.005624,-0.004814,-0.007036,-0.007552,0.0
2017-01-24,0.005672,0.0,0.021274,0.004387,-0.011966
2017-01-25,0.008837,0.007116,0.003763,0.00627,0.011966
2017-02-02,-0.00437,0.009537,0.003437,0.054725,0.011825
2017-02-03,-0.004467,0.011513,-0.003437,-0.005935,-0.011825
2017-02-06,-0.008995,0.020615,-0.003763,0.014795,0.009484
2017-02-07,0.004508,0.011333,-0.006936,-0.00061,0.009395
2017-02-08,0.002207,0.00109,0.010699,-0.009434,-0.001177
2017-02-09,-0.001103,-0.002181,0.006862,-0.010721,-0.002359
2017-02-10,-0.002288,-0.004559,-0.006862,0.007778,-0.003517
2017-02-13,0.007868,0.008916,0.017376,0.028675,0.0
2017-02-14,0.035116,0.007939,-0.0071,-0.006953,0.001184
2017-02-15,-0.008664,0.001078,0.01415,0.005797,0.044824
2017-02-16,-0.015384,-0.010105,0.006697,0.0,-0.011321
2017-02-17,0.0,-0.008926,0.010263,-0.005797,0.0
2017-02-20,-0.005519,-0.053366,-0.006629,-0.02353,0.029117
2017-02-21,0.007764,0.005966,0.0,0.002996,0.025075
2017-02-22,0.008778,-0.04976,0.0,-0.014345,-0.016279
2017-02-23,0.00436,0.009833,-0.03132,-0.004828,-0.009878
2017-02-24,0.0,-0.003601,-0.003437,0.004202,0.0
2017-02-27,0.011837,-0.005023,-0.003763,0.015541,0.015344
2017-02-28,-0.015125,-0.006263,-0.006936,-0.008913,-0.020895
2017-03-01,-0.003298,0.022248,-0.003803,-0.003597,-0.006708
2017-03-02,-0.00547,0.0266,-0.003499,0.002974,-0.01349
2017-03-03,0.004394,-0.024027,-0.007036,-0.004176,0.009034
2017-03-06,0.006593,0.00493,0.010535,0.0,0.005582
2017-03-07,-0.003291,0.0,0.0,0.009575,0.002248
2017-03-08,0.0,0.00118,0.010739,0.011229,-0.007831
2017-03-09,-0.006615,0.017917,0.031543,-0.004723,-0.006783
2017-03-10,0.010975,0.002506,-0.010404,0.0,0.0
2017-03-13,-0.005434,0.0,0.020701,0.004723,0.0
2017-03-14,-0.001152,-0.001349,-0.00332,0.012873,-0.003393
2017-03-15,-0.003232,-0.01183,-0.010331,0.011561,-0.012563
2017-03-16,0.003232,0.006029,0.0,-0.017392,0.011419
2017-03-17,0.00437,-0.012095,0.0,0.004109,-0.004558
2017-03-20,0.015184,0.013258,0.037175,0.000559,-0.011472
2017-03-21,0.0,0.023544,0.022983,0.003486,-0.043663
2017-03-22,-0.010833,-0.010459,0.0,-0.018736,0.004816
2017-03-23,0.04038,0.008187,0.0,-0.004122,0.020189
2017-03-24,-0.006237,0.006991,0.015978,0.001186,-0.003529
2017-03-27,-0.002137,0.0,-0.012819,-0.016158,0.0
2017-03-28,-0.00414,-0.002451,-0.006327,0.0,-0.008295
2017-03-29,0.002072,0.010515,-0.003468,0.009019,0.004753
2017-03-30,-0.008463,0.034512,0.016368,0.005952,0.0
2017-03-31,0.00424,0.019831,-0.0129,-0.001188,-0.009529
2017-04-03,-0.019187,0.044798,0.006327,-0.004765,-0.00719
2017-04-04,0.012857,0.010935,0.0,-0.005988,0.011966
2017-04-05,-0.009684,-0.026619,-0.003159,0.002974,-0.009574
2017-04-07,0.009684,0.012635,-0.003169,0.0,0.009574
2017-04-10,0.0,0.003049,-0.003468,-0.00538,0.009484
2017-04-11,-0.001121,-0.001523,0.022614,0.014915,0.003525
2017-04-12,0.012708,-0.009532,-0.019146,0.00237,-0.01181
2017-04-13,-0.006297,-0.003083,0.009476,0.0059,0.008285
2017-04-14,-0.025743,-0.019226,-0.019334,-0.016608,-0.015465
2017-04-17,-0.007654,-0.013026,-0.006724,-0.013245,0.0
2017-04-18,0.006586,-0.008184,0.006724,-0.012195,-0.001174
2017-04-19,0.0,0.022782,-0.013199,0.024244,-0.00481
2017-04-20,-0.003288,-0.016195,0.0,-0.006006,-0.02192
2017-04-21,0.0,0.0,0.006474,0.003032,-0.002484
2017-04-24,-0.002147,-0.013219,-0.010024,-0.003032,-0.012412
2017-04-25,-0.002228,-0.008488,-0.003265,-0.01515,0.008708
2017-04-26,0.007662,-0.020336,0.010056,0.003663,0.001247
2017-04-27,0.010781,0.010311,0.009956,0.016295,0.01229
2017-04-28,-0.001058,-0.003487,0.038582,0.001198,0.0
2017-05-03,0.011798,-0.010162,0.061432,0.009535,-0.009833
2017-05-04,0.0,0.003337,-0.01809,0.018802,-0.004953
2017-05-05,0.00209,0.0,0.012008,0.001163,0.002496
2017-05-08,-0.00209,-0.001667,-0.017932,-0.006392,0.0
2017-05-09,0.027266,0.018733,0.01501,0.009318,0.008622
2017-05-10,-0.004152,0.009958,0.014788,0.000556,-0.00741
2017-05-11,0.0,0.005031,0.0,0.002315,0.001244
2017-05-12,-0.002119,-0.014989,-0.011866,0.005764,0.0
2017-05-15,-0.004178,-0.006755,-0.012008,0.052614,0.009833
2017-05-16,-0.006264,-0.017183,0.0,-0.014809,0.014571
2017-05-17,0.006264,0.001676,0.002949,-0.003903,-0.004833
2017-05-18,0.002128,-0.018969,0.038593,0.001687,0.0
2017-05-19,0.010355,0.006991,0.031435,0.006633,-0.009737
2017-05-22,0.002102,0.006943,0.030719,0.004924,0.007295
2017-05-23,0.007142,0.005036,-0.038988,0.035545,-0.008528
2017-05-24,0.005162,0.010365,0.065733,0.045509,-0.008601
2017-05-25,-0.002291,0.0,0.015896,-0.006085,-0.011188
2017-05-26,-0.011752,-0.005169,0.018155,-0.013313,0.011188
2017-05-29,0.011752,0.020336,-0.012835,-0.029291,0.00369
2017-05-30,0.009346,-0.015167,-0.010435,-0.0096,-0.009894
2017-05-31,0.0,0.035098,-0.007957,0.002141,0.0
2017-06-01,0.010454,-0.003205,0.013072,0.024301,0.007447
2017-06-02,-0.004649,-0.010038,-0.005115,-0.003136,0.001241
2017-06-05,0.0,-0.001623,0.005115,-0.005249,0.0
2017-06-06,0.023995,0.018238,0.015647,0.012552,0.001206
2017-06-07,-0.005668,0.028988,0.042902,0.008282,0.008569
2017-06-08,0.003391,0.003265,-0.009891,0.010257,0.007311
2017-06-09,0.021324,-0.001545,0.0,-0.007168,0.007225
2017-06-12,-0.010059,-0.017681,-0.00999,-0.008256,0.017869
2017-06-13,0.014444,0.015961,0.002451,-0.015666,0.015248
2017-06-14,-0.003304,0.008057,0.02223,0.005249,-0.035509
2017-06-15,0.004381,0.023288,-0.012265,0.002092,0.019071
2017-06-16,0.006636,0.017035,0.005056,-0.005238,0.016438
2017-06-19,0.01301,-0.011546,0.026824,-0.001051,0.002308
2017-06-20,-0.003237,0.01302,0.030688,0.019782,-0.018746
2017-06-21,0.028823,-0.009708,0.023121,0.007191,0.011773
2017-06-22,0.002119,0.004948,-0.009144,0.033219,-0.016515
2017-06-23,-0.003148,0.001644,-0.009228,0.018637,-0.001165
2017-06-26,-0.015956,0.001641,0.009228,0.000971,0.01768
2017-06-27,-0.021611,-0.006581,0.0,-0.016643,-0.004686
2017-06-28,0.01413,0.001649,0.004684,-0.007929,-0.003521
2017-06-29,0.003223,0.014561,0.022699,0.004963,-0.002376
2017-06-30,0.007457,0.02692,0.0,0.018637,0.008227
2017-07-03,-0.009626,0.030671,-0.002386,-0.000972,-0.009417
2017-07-04,0.004268,0.0,-0.011211,0.006786,-0.007105
2017-07-05,0.00216,-0.002917,-0.011542,-0.007759,0.0
2017-07-06,0.02537,0.012075,0.002441,0.0,0.009484
2017-07-07,0.014492,-0.009158,-0.018661,0.002917,-0.009484
2017-07-10,-0.008264,0.003062,-0.030688,-0.01467,-0.021656
2017-07-11,-0.012494,-0.005979,0.021329,0.0,0.024019
2017-07-12,0.007349,0.002917,0.004794,0.009804,0.011829
2017-07-13,0.018547,0.018081,0.002285,0.000975,0.0
2017-07-14,-0.003067,0.003007,-0.004575,-0.005865,0.0
2017-07-17,-0.014461,-0.025545,-0.031117,0.011696,-0.004708
2017-07-18,-0.004207,-0.024635,0.004719,-0.009737,-0.002379
2017-07-19,-0.018959,-0.007924,-0.009676,-0.000979,-0.007105
2017-07-20,-0.002151,-0.004625,0.014586,-0.015795,0.009484
2017-07-21,-0.012936,-0.008024,-0.024357,-0.035447,0.001187
2017-07-24,0.006522,0.006425,0.019447,0.006167,-0.005918
2017-07-25,0.004259,0.012569,0.065434,0.010194,-0.004753
2017-07-26,0.023264,0.024673,0.0,0.014099,0.014192
2017-07-27,0.008333,-0.0107,0.0046,-0.005013,-0.007087
2017-07-28,0.007259,0.0,0.057003,0.014963,0.014092
2017-07-31,-0.004096,-0.004688,0.012548,-0.004963,0.036636
2017-08-01,0.013298,0.012299,-0.004103,-0.01,-0.002266
2017-08-02,0.008192,-0.012299,-0.008445,0.0,0.0
2017-08-03,0.014054,0.0,0.0,0.006012,0.0
2017-08-04,0.0,-0.009285,-0.008707,0.061975,0.003367
2017-08-07,-0.00501,0.007717,0.017152,0.025036,-0.001101
2017-08-08,-0.018233,0.001568,-0.017152,-0.020352,0.008923
2017-08-09,-0.011291,-0.014039,-0.036987,-0.025557,-0.031663
2017-08-10,0.010293,0.004754,0.002168,0.008592,-0.006908
2017-08-11,0.011176,0.021584,-0.004538,0.005687,0.006908
2017-08-14,-0.005076,0.038995,0.035166,0.006594,0.0
2017-08-15,-0.0061,-0.014842,-0.013067,0.007484,-0.020902
2017-08-16,-0.006201,0.022255,-0.006598,0.000932,0.004686
2017-08-17,-0.025001,-0.017734,-0.031246,-0.016902,-0.001177
2017-08-18,0.002123,0.003003,0.015745,0.0,0.0
2017-08-21,0.005257,-0.019527,-0.008938,0.003781,0.003497
2017-08-22,-0.013713,0.004575,-0.009019,-0.008527,-0.002319
2017-08-23,0.002137,0.007428,0.0,-0.010521,0.011605
2017-08-24,0.010553,0.006023,0.035792,0.013372,0.005768
2017-08-25,-0.004233,0.005838,0.00639,0.001896,0.022683
2017-08-28,0.002119,0.014668,0.004429,0.002837,0.021104
2017-08-29,0.003138,0.00147,-0.004429,0.011268,0.012014
2017-08-30,0.001023,0.011536,0.010942,0.022162,0.066165
2017-08-31,0.014585,0.00579,0.023397,-0.000914,-0.004075
2017-09-01,0.002012,0.001442,-0.012763,0.0,0.008134
2017-09-05,-0.002012,0.008468,-0.004164,-0.01288,0.016073
2017-09-06,-0.006252,0.016724,0.0,0.0,-0.003994
2017-09-07,-0.006227,-0.013869,-0.00647,0.003697,-0.001008
2017-09-08,-0.004152,0.012604,-0.019665,0.010096,0.012943
2017-09-11,-0.007388,-0.01832,-0.013131,0.009091,-0.026027
2017-09-12,0.015738,0.004291,0.024168,0.013483,0.0
2017-09-13,0.01343,0.040005,0.0,0.022076,-0.024655
2017-09-14,-0.008238,-0.005362,0.004228,0.0,0.021613
2017-09-15,-0.003162,0.008101,-0.008666,-0.006132,-0.005109
2017-09-18,0.003162,0.017486,0.004439,0.003509,0.00203
2017-09-19,0.00101,0.009229,-0.004439,-0.004388,0.002054
2017-09-20,0.00516,-0.002666,0.002125,0.002635,-0.002054
2017-09-21,0.015321,-0.010602,0.008839,0.000877,0.002054
2017-09-22,0.000988,0.005248,-0.008839,0.024244,0.0
2017-09-25,-0.012238,-0.005248,-0.002125,0.009366,-0.002054
2017-09-26,0.003058,-0.002702,-0.006598,-0.007656,0.008134
2017-09-27,0.0,0.00795,-0.002144,-0.018096,0.033838
2017-09-28,-0.000998,0.001341,-0.006656,0.002605,-0.005878
2017-09-29,-0.004063,0.030101,0.012687,0.008636,0.007821
2017-10-02,-0.011401,0.003765,-0.007007,0.008562,-0.003889
2017-10-03,-0.007248,-0.006369,-0.002151,0.00595,0.001947
2017-10-04,0.004139,0.02167,0.038588,0.0,0.017455
2017-10-05,0.005197,-0.02167,-0.013461,-0.008511,0.013366
2017-10-06,0.009312,0.001303,0.044244,0.004264,-0.001887
2017-10-09,0.001002,0.01525,0.004373,0.012685,-0.011478
2017-10-10,0.010209,0.006392,0.006343,0.037118,0.003841
2017-10-11,0.012065,-0.00383,-0.00217,-0.010582,0.050444
2017-10-12,0.021849,-0.00128,-0.008546,0.006525,0.001808
2017-10-13,0.003884,-0.01406,0.010717,0.016129,0.018028
2017-10-16,0.003928,-0.024592,-0.010717,0.019803,-0.025331
2017-10-17,0.001899,0.02589,0.015043,0.000784,0.012733
2017-10-18,-0.019577,-0.015427,-0.015043,0.007029,-0.007239
2017-10-19,0.001993,-0.015803,-0.021971,0.026873,0.001808
2017-10-20,-0.005991,-0.009279,-0.004303,-0.034686,0.00543
2017-10-23,-0.020049,-0.009366,-0.0134,-0.015811,0.00182
2017-10-24,0.0,0.010716,0.006628,0.019725,0.001792
2017-10-25,0.00808,-0.004056,0.015545,0.025455,-0.003612
2017-10-26,-0.002029,-0.009391,-0.008773,-0.007645,0.0
2017-10-27,0.012054,0.018695,0.021881,0.005358,0.030282
2017-10-30,-0.004022,-0.024042,-0.017578,-0.009203,0.017401
2017-10-31,0.007968,0.005347,0.0,-0.010066,0.008577
2017-11-01,0.007905,-0.035775,0.002238,-0.01253,0.00172
2017-11-02,-0.005908,-0.02555,-0.008792,-0.055908,0.023599
2017-11-03,0.009867,0.039484,0.008792,0.044814,0.00333
2017-11-06,0.007812,0.019104,0.011113,0.011881,0.004962
2017-11-07,-0.003928,0.0,0.015173,-0.005527,0.024493
2017-11-08,0.034579,0.004105,0.023311,0.01337,0.054934
2017-11-09,-0.007575,0.0,-0.012664,0.007782,0.046236
2017-11-10,-0.007633,0.005312,0.002152,-0.000775,-0.038637
2017-11-13,0.03387,-0.016158,-0.021545,-0.007007,0.038637
2017-11-14,-0.001868,0.020225,0.002194,0.049534,0.0
2017-11-15,0.054189,0.035483,-0.00862,-0.007463,0.005817
2017-11-16,0.001769,-0.002615,0.017166,0.007463,0.012956
2017-11-17,-0.005317,-0.011719,0.012952,-0.003724,0.021234
2017-11-20,0.020942,-0.021149,0.006236,0.018485,0.066364
2017-11-21,-0.01215,0.00405,0.010425,0.0,0.009146
2017-11-22,0.013888,0.019745,0.008402,0.007299,-0.013079
2017-11-23,-0.00692,-0.002646,0.02036,-0.005104,0.006552
2017-11-24,0.005181,0.023303,0.002047,-0.001463,-0.026487
2017-11-27,0.005207,0.003874,-0.014248,-0.026708,0.019936
2017-11-28,-0.012139,0.003731,-0.00607,-0.003012,0.002629
2017-11-29,0.030849,-0.002443,0.030324,0.014227,0.0
2017-11-30,-0.015305,0.047146,0.023844,0.003711,-0.022565
2017-12-01,0.0,0.007219,-0.003962,0.006645,0.001351
2017-12-04,0.006826,0.011998,0.013637,0.002205,0.019909
2017-12-05,-0.025827,-0.009563,-0.037408,-0.026033,-0.041601
2017-12-06,-0.008777,0.015568,0.0,-0.022867,0.0
2017-12-07,-0.012386,-0.007211,-0.008165,-0.00774,-0.013782
2017-12-08,-0.01078,-0.018012,0.008165,0.002328,0.013782
2017-12-11,-0.0367,-0.02449,-0.036926,-0.014052,-0.013782
2017-12-12,0.00376,-0.012537,0.0,-0.005518,-0.011179
2017-12-13,0.018421,0.014926,-0.031607,-0.019155,0.011179
2017-12-14,0.0217,0.008626,0.031607,0.042593,0.0
2017-12-15,0.010703,0.02556,0.010491,0.019121,-0.025331
2017-12-18,-0.003573,0.030705,0.01827,0.0,0.052725
2017-12-19,-0.019717,0.013905,-0.005996,0.015038,-0.006792
2017-12-20,0.019717,0.009125,0.01416,-0.007491,0.0
2017-12-21,0.001788,0.002182,0.002031,-0.026668,-0.00682
2017-12-22,0.012321,0.00572,0.011932,0.019121,0.034997
2017-12-25,0.008731,-0.011358,-0.010074,-0.007605,0.031251
2017-12-26,-0.008731,0.001153,0.0,0.007605,0.0
2017-12-27,-0.00703,0.033544,0.004042,-0.015267,-0.010297
2017-12-28,0.008793,0.008766,0.021778,0.006135,0.002589
2017-12-29,-0.001763,0.022718,-0.009916,0.001528,-0.001302
2018-01-02,0.046238,0.01798,0.044343,0.007605,0.011573
2018-01-03,0.0,-0.002124,-0.009418,0.019505,0.028994
2018-01-04,0.019867,0.012569,0.001763,0.002226,0.006187
2018-01-05,-0.016553,-0.004207,-0.007553,-0.011182,-0.012412
2018-01-08,0.0149,0.030826,0.048491,-0.015867,0.003736
2018-01-09,0.019512,0.066428,0.009026,0.001522,0.003723
2018-01-10,-0.009683,-0.022927,0.001826,0.009084,0.00248
2018-01-11,0.0,0.0,0.014339,-0.006047,0.002473
2018-01-12,-0.021376,0.007701,-0.023349,-0.012972,0.052892
2018-01-15,0.013201,0.046855,0.028729,0.002301,0.020869
2018-01-16,0.0,0.025253,0.008756,0.00306,-0.013864
2018-01-17,-0.033334,-0.04377,-0.041173,-0.022403,-0.023527
2018-01-18,0.0,0.04377,0.021778,0.011651,0.004753
2018-01-19,-0.001709,0.064041,-0.007257,-0.015565,-0.004753
2018-01-22,0.03339,0.063293,0.007257,0.007813,0.011841
2018-01-25,0.003254,-0.033652,0.058939,0.003884,0.001168
2018-01-26,-0.004909,0.038334,0.058743,-0.014052,0.004692
2018-01-29,-0.00827,-0.038334,0.049638,-0.027093,0.0
2018-01-30,0.059561,-0.003214,-0.009218,0.016821,-0.00586
2018-01-31,-0.017324,0.01621,-0.027778,-0.003182,0.011686
2018-02-01,-0.020895,-0.021091,-0.03828,0.067025,0.006956
2018-02-02,-0.009762,0.001575,0.009708,-0.058299,0.006908
2018-02-05,-0.066105,-0.069431,-0.066673,-0.024791,-0.072518
2018-02-06,-0.052079,0.017422,-0.042338,-0.037118,0.0
2018-02-07,0.043324,0.025492,0.049151,0.012526,-0.001243
2018-02-08,-0.025072,0.003396,-0.031255,-0.01505,-0.024997
2018-02-09,-0.003602,-0.023754,0.020945,-0.0581,-0.010183
2018-02-12,0.037428,0.008555,0.066899,0.016822,0.066775
2018-02-13,0.032771,0.030172,0.0192,0.052171,0.029473
2018-02-21,0.006756,-0.009985,0.006408,0.024693,0.0443
2018-02-22,-0.017003,-0.018468,-0.004802,-0.033061,0.005536
2018-02-23,0.035338,0.044765,0.044969,0.0067,0.01208
2018-02-26,-0.001667,0.044498,-0.013772,0.009967,0.03645
2018-02-27,-0.009957,-0.004725,0.007617,0.040491,-0.015916
2018-02-28,0.0,0.029247,0.047718,-0.016,0.014856
2018-03-01,0.016558,0.010523,-0.0147,-0.012171,-0.009527
2018-03-02,0.004909,-0.006011,0.008796,-0.008197,0.005301
2018-03-05,0.006575,-0.071891,-0.050988,-0.016598,-0.005301
2018-03-06,0.028822,0.035049,0.045174,-0.021142,0.046765
2018-03-07,-0.017517,-0.044855,-0.029845,-0.025099,0.001008
2018-03-08,0.0,0.011445,0.001533,0.008726,0.045608
2018-03-09,-0.009717,-0.004924,0.013438,0.008651,0.002898
2018-03-12,-0.003227,0.008112,0.009026,0.007722,-0.034399
2018-03-13,-0.021411,-0.008112,0.026235,-0.008584,0.025668
2018-03-14,0.011567,0.004924,0.002913,-0.008658,-0.000982
2018-03-15,-0.00327,-0.019593,0.032438,-0.013129,-0.029694
2018-03-16,-0.008297,-0.006617,0.001407,-0.000881,0.002009
2018-03-19,0.006633,0.047032,-0.002816,0.031253,0.046054
2018-03-20,0.013136,-0.025746,0.013887,0.025318,-0.001919
2018-03-21,-0.004893,0.024141,0.010949,0.0,0.035825
2018-03-22,-0.014876,-0.003218,-0.02202,-0.01596,0.0
2018-03-23,-0.02526,-0.022488,-0.013924,-0.016219,0.013794
2018-03-26,0.01016,-0.041557,0.008401,-0.010381,0.03852
2018-03-27,0.005042,0.008383,0.0,-0.008734,-0.007058
2018-03-28,-0.010109,0.008397,-0.011257,-0.007042,0.013188
2018-03-29,0.010109,0.014923,-0.005736,-0.000884,0.004354
2018-03-30,0.019967,-0.006596,-0.014243,-0.002656,0.018948
2018-04-02,0.013143,-0.023477,0.031236,-0.024227,0.048305
2018-04-03,-0.004927,-0.00844,0.024787,-0.06666,-0.005705
2018-04-04,0.008149,0.00844,-0.005417,0.018279,0.041639
2018-04-05,0.020862,-0.00335,0.005417,0.004755,0.027079
2018-04-06,-0.004761,0.026827,-0.002762,-0.000949,0.010636
2018-04-09,0.011089,0.006596,0.005517,-0.018208,0.018701
2018-04-10,0.015625,0.0,-0.006901,-0.023484,-0.029336
2018-04-11,-0.021954,-0.004922,-0.037634,-0.011952,-0.038914
2018-04-12,0.009454,0.019626,-0.01133,0.036403,0.007909
2018-04-13,-0.025478,-0.008151,-0.050082,0.018191,0.004705
2018-04-16,-0.014634,-0.018103,0.014926,0.005676,0.008583
2018-04-17,0.014634,-0.006673,0.026391,-0.007576,0.01005
2018-04-18,0.0,-0.01185,-0.024885,-0.021134,-0.000765
2018-04-19,-0.021202,-0.034461,-0.053427,-0.049762,-0.071806
2018-04-20,0.009861,0.031111,0.02932,0.040985,0.017224
2018-04-23,-0.055346,-0.056005,-0.070903,0.046876,0.001626
2018-04-24,-0.027972,0.007163,-0.001656,-0.012224,0.030383
2018-04-26,-0.025107,-0.04566,-0.069466,-0.047467,0.0
2018-04-27,0.035715,0.005658,0.047972,0.011834,-0.007909
2018-05-02,0.0,0.011035,-0.020237,-0.004914,-0.007972
2018-05-03,0.017364,-0.001862,0.031879,0.000985,-0.016127
2018-05-04,0.013698,-0.005513,0.014811,-0.000985,0.012122
2018-05-07,0.013513,0.036341,0.047625,0.062072,0.000809
2018-05-08,-0.010092,0.017731,-0.021988,-0.022473,-0.005642
2018-05-09,-0.010247,0.0,-0.009554,0.002837,-0.008097
