Date,Ticker,ret,prev_price,today_price
2016-06-20,FPT_DATA,0.055370352893801406,8847.4,9351.1
2022-04-05,VCB_DATA,-0.16153664610835558,82600.0,70279.0
2025-03-05,VCB_DATA,-0.4021319595473685,93000.0,62207.0
2014-08-20,VIC_DATA,-0.320205990901263,41697.0,30272.0
2016-06-01,VIC_DATA,-0.1717482807744224,38610.0,32517.0
2019-07-22,VIC_DATA,-0.11347766192070927,116000.0,103556.0
2025-03-07,VIC_DATA,0.06733861139092498,42350.0,45300.0
